global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
968.16780709549	-0.5131413510410994	0.2633140461482848	937348.90269609	1109.5828536167617	2.6796849463596573	7.180711411746559	1231174.109040316	883.3071130583631	1.719463709355523	780231.4559795	2.956555447790654	894.3324622815222	849.1562906650665	1.039999	25.483965	0.1807476372045914	0.0797181629561427	0.0529366712	-0.0571447147	-0.0392736602	0.0632541901	-0.0524711492	0.118149861	-0.0527174263	0.0822676055	0.0176774292	-0.0288459557	-0.0740009738	-0.1039736404	-0.09244769	0.0300648912	0.053735382	0.070398867	0.0052166273	-0.0750764766	0.0199010082	0.1874291798	0.0815341239	-0.0263992078	-0.0128394376	0.0254389619	-0.1190451091	0.0870643113	-0.0460198516	-0.0920806821	0.0730248405	-0.0654903666	-0.1232521054	-0.0589096246	0.0138359509	0.0278269762	-0.0911604145	-0.0526739404	-0.0556410243	-0.0803665791	-0.1647815884	-0.0037014069	-0.0490317618	-0.0828272349	-0.1520719044	-0.0784489185	-0.0464050038	0.026512197	0.0689026427	0.0409784505	-0.0726573731	-0.0027499443	-0.0778590711	-0.0770437658	0.0390060555	-0.0865754448	-0.0294971201	0.0156890169	0.1309285022	0.0994034149	-0.0655972417	-0.0679193958	0.1301858957	0.0198043842	-0.0448731879	-0.0295996054	-0.2006640236	-0.0622751252	-0.00197863	0.007412106	-0.01175886	-0.0650450085	0.103279484	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0498044422428876	-0.0269675813248254	0.0024804824671251	0.000727250442511	0.122149836726507	-0.0159740143145512	0.0149205826123123	0.0002551691333214	0.0572769623523896	0.0344761388516446	0.0011886041501178	0.003280650416317	-0.0018883031819386	-0.0006735465020414	3.5656889069194418e-06	4.536648904122058e-07	-0.0010947110895336	0.0010142990744023	1.1983923695478418e-06	1.028802612333565e-06	0.0012789696123139	-0.0003787524778276	1.4345343946054678e-07	1.6357632692223677e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.5851249645624	-7.582682130927651	57.49706829868951	922723.782303184	1094.042924171637	-15.5399294451247	241.48940715945363	1196929.9199300262	882.0928589606448	-1.2142540977183671	778087.8118293639	1.4744130138258458	893.4845246219879	833.8230823852674	1.069242	26.200523	0.0582047799654065	0.0357329199276903	-0.0569415932	-0.0240655783	-0.0090975754	0.0929307477	-0.0015054184	0.1245616062	0.0091494414	-0.0715507389	0.0409091959	-0.0343485788	-0.0434414332	-0.0607132805	-0.1064875588	0.0554317494	0.0916397278	0.0266334736	-0.1128083695	0.0113092976	-0.0281596743	-0.0020720973	-0.0931777819	-0.1545464686	-0.1201757327	0.0728731439	0.0477342584	0.0422796644	0.0850788898	0.01148361	0.0229713023	-0.0419328826	-0.0848518672	-0.1057953118	0.0698478994	0.0437335695	-0.1080958389	0.0758008436	-0.0017170552	0.0430518097	-0.060788245	-0.095114297	0.1977113942	0.0121766819	-0.053227191	0.0468588244	-0.0809037851	-0.0871525797	0.0537532925	0.0576521369	-0.0563142724	-0.0674447755	-0.0915155146	-0.08924162	0.047644369	0.0260345362	-0.0318927539	-0.0228649128	0.0425165651	0.0729922612	-0.0744918498	-0.1318822756	-0.0528076481	-0.1112610522	-0.005955507	0.1455885637	-0.0659359725	-0.1326794935	0.0627844399	0.0742630247	-0.0955426051	-0.0541937614	-0.1459139968	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0480381278581916	-0.001766314384696	0.0023076617281199	3.119866505584017e-06	0.1296935382906952	0.0075437015641881	0.01682041387436	5.690743328953523e-05	0.0551010481886322	-0.0021759141637573	4.7346024480400544e-06	0.0030361255114859	-0.0012369605450006	0.000651342636938	1.5300713898881814e-06	4.242472306933473e-07	-0.0009267188366004	0.0001679922529332	8.58807802109999e-07	2.822139704557226e-08	0.0011639275051298	-0.0001150421071841	1.3234686425357956e-08	1.3547272371976805e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.0513267627304	-2.5337982018320417	6.420133327607288	917862.344711828	1098.875771483114	4.832847311477053	23.356413136050985	1207527.961152609	880.5326385151519	-1.5602204454928597	775337.7274904551	2.4342878385339373	892.7031227365479	824.352683016499	1.008572	24.713884	0.1478384316000069	0.0734171371599963	-0.1302207451	0.0299819495	-0.0444377734	0.0937191258	0.1247952401	0.0811605432	0.0188269308	-0.1098433251	0.1451645212	-0.0546322328	-0.016174518	-0.0595308902	-0.1736532096	0.0379636502	0.0487867931	-0.0357271814	0.0014365884	-0.0572950762	-0.0037685957	-0.0813834545	0.0027232851	0.0203573384	0.0364497075	-0.0153273953	-0.0226750494	-0.0622392554	0.1092171234	0.031693067	-0.0425203273	-0.0211262067	-0.0935108862	-0.1719788298	0.0247296126	0.0433929182	0.0324949495	0.0391711752	-0.0626366596	0.0450657345	0.0895081198	0.0117405509	-0.0206457638	0.015225325	0.0240821192	-0.016854795	-0.0291927506	0.0860275213	-0.0318554352	0.0511018183	-0.0786791846	-0.0407406441	-0.0777072006	-0.1911982991	0.0789782206	0.0488069348	-0.0409333781	0.0028692033	-0.0652691378	0.0769187559	-0.0452695064	-0.0688689643	-0.0413410167	-0.0958699653	-0.0176301228	-0.0471637983	0.0105771301	0.0323897065	-0.0207104362	0.0236202315	0.0912879784	-0.1685467191	-0.0412189052	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0416381021869654	-0.0064000256712262	0.0017337315537321	4.096032859235441e-05	0.0980247567882628	-0.0316687815024323	0.009608852943398	0.0010029117218488	0.1152068001789956	0.0601057519903633	0.003612701422327	0.013272606807483	-0.0007866421689621	0.0004503183760385	6.188059019893971e-07	2.0278663979795198e-07	-0.001181069743009	-0.0002543509064085	1.394925737851345e-06	6.469438359087632e-08	0.0014525356714024	0.0002886081662726	8.329467363923284e-08	2.109859876696421e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.0759918255352	-5.975334937195157	35.70462761166505	906448.6942105766	1080.880492817272	-17.99527866584208	323.8300542613111	1168302.6397529086	877.3186559106797	-3.2139826044722213	769688.0240089216	10.329684181850045	889.4832375763018	797.8443244328195	0.974446	23.877661	0.1427551435918235	0.0732967367464286	-0.1951111129	0.0912473859	0.0658842145	0.0992465167	-0.0053411525	0.1460057435	0.0814007653	-0.1814650264	0.0605684976	-0.0805713756	0.0498387793	0.0753184526	-0.1688090816	0.09881345	-0.0101844797	0.0227396767	-0.0227711164	-0.0508083931	-0.0184224821	0.04642187	0.0951149941	0.0116398675	0.0464072525	0.0046267832	0.0547409694	0.0951619327	0.135769837	-0.1677758307	0.0377556204	0.0438212839	0.0342160409	-0.1984981346	0.0682349672	-0.0550201823	-0.0226860455	0.0003188046	-0.0393967952	-0.0215655835	-0.0378464697	-0.0709072844	-0.0505930741	-0.0432071593	0.098146984	-0.0117108302	0.0089549378	-0.0554970166	0.1442722243	0.0749513799	-0.0832310836	-0.1080314828	-0.1129826615	-0.1162387168	0.0699458028	0.1306063361	-0.029738412	0.0642113165	-0.0683192567	0.1375039339	-0.0222365105	-0.0608724354	-0.0366072322	-0.0013556475	0.0518004307	0.0260086715	0.0981582373	-0.0473407292	0.0030707005	0.0602196454	-0.0013139238	0.0480300625	-0.0520068853	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0438950654160237	0.0022569632290583	0.0019267767678769	5.093883017321272e-06	0.1455640725677938	0.0475393157795309	0.0211888992225219	0.0022599865447859	0.1645244527149998	0.0493176525360042	0.002432230851662	0.0270682955411702	-0.0008911016820538	-0.0001044595130916	7.940622077591116e-07	1.0911789875355042e-08	-0.0006650357038135	0.0005160340391954	4.422724873467173e-07	2.662911296084227e-07	0.001200204982745	-0.0002523306886574	6.367077643831776e-08	1.440492000605926e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.9188010542604	5.842809228725173	34.13841968327605	917608.4294132316	1099.1182648840029	18.23777206673094	332.6163299580314	1208060.960201621	880.6019855877561	3.283329677076381	775459.8570210986	10.78025376837049	891.9820061022668	794.5973032719164	0.974675	23.883263	0.1039909360867043	0.0470655509405036	-0.1804872918	0.0867245551	-0.0579071353	0.1250819147	0.0198921153	0.0305132403	0.004992886	-0.076248418	0.1517392431	-0.1186105025	-0.0115166993	-0.0315743525	-0.1513029604	0.0536315103	-0.0430167617	-0.0173018984	0.0991827101	-0.0637169558	0.0551690086	-0.1368432818	-0.0193178959	0.0391354336	-0.0171596662	-0.1228107866	0.0593021481	-0.0912277847	0.1975004405	0.0047796809	-0.0480116159	-0.0158551198	-0.0542478469	-0.1432698184	-0.0061100284	-0.0530304327	0.0591051165	-0.0800458302	-0.0987821241	-0.0201851201	0.1497236865	0.0101679645	0.0826016247	-0.0086310186	0.2052964191	0.036387893	0.099472437	0.1188002164	-0.0998337116	0.0712900289	-0.1178574853	-0.0482464557	-0.106289685	-0.1397615725	0.0612573323	0.1362079326	-0.0041666538	0.0441324225	-0.0636119633	0.0177828637	-0.0958468316	-0.0312590494	-0.0127027879	0.0520007551	-0.1020838437	-0.0108705883	0.141994426	0.0224064542	-0.0377113721	0.0792967221	0.0384642085	-0.1360312432	-0.0212218192	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0338221340038984	-0.0100729314121253	0.0011439367485776	0.0001014639472333	0.173306219716494	0.0277421471487001	0.0300350457924216	0.0007696267284201	0.1907731512457786	0.0262486985307787	0.0006889941745597	0.0363943952362447	-0.001290273018162	-0.0003991713361082	1.664804461396877e-06	1.593377555704057e-07	-0.0004481570857468	0.0002168786180667	2.0084477350506467e-07	4.703633497452154e-08	0.0010177117570179	-0.000182493225727	3.330377743628224e-08	1.0357372203724614e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.1756728579422	-4.743128196318139	22.497265086708165	908543.8633281908	1073.3950080871582	-25.72325679684468	661.6859402364161	1152176.8433864303	876.7226362437755	-3.879349343980607	768642.5809022355	15.049351332642766	888.2697828248944	804.1339116908664	1.273908	31.21562	0.1885561765267967	0.0867419302696976	-0.1723747294	0.0687161425	0.1750784913	0.1229633118	0.0330079003	0.1482737902	0.0920650633	-0.1638630333	-0.0725678132	-0.0878193759	0.070577932	0.1141086017	-0.1331921278	0.0790271589	0.0355975872	-0.0053225585	-0.1153151396	-0.1478168156	-0.1234782942	0.096312923	0.0837531133	0.1261972311	0.0493679755	-0.0140503569	0.1643285997	-0.0744770817	-0.1053964495	0.002068711	0.0703596102	0.067914784	0.0828862619	-0.1706827518	0.0731225836	-0.0266338801	-0.0357144421	0.1516222069	-0.1505109267	0.036205929	-0.0750911893	0.0658085412	-0.140936291	-0.0954765726	-0.0019239767	0.1056290067	0.207504464	0.00160268	0.0948254483	0.07136639	-0.0629487129	-0.1544498508	-0.1482133616	-0.0174057466	0.043539956	0.1474385946	-0.0062589263	0.1230378031	0.021376015	0.1389678503	0.0053389	0.1837352401	-0.0452095217	-0.0780940439	0.0746462226	0.0996194672	0.1559693567	-0.0491507272	0.1787024374	0.1104081529	0.0451493347	0.2592792718	-0.0273884185	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0498986041444027	0.0160764701405042	0.0024898706955598	0.0002584528921785	0.1377364069332713	-0.0355698127832226	0.0189713177948877	0.0012652115814335	0.1351047659336188	-0.0556683853121597	0.003098969123263	0.0182532977779779	-0.0024002073709437	-0.0011099343527816	5.760995423532468e-06	1.2319542674849308e-06	-0.0007399544172295	-0.0002917973314827	5.47532539577449e-07	8.51456826604247e-08	0.0007946132754641	-0.0002230984815538	4.977293247161129e-08	6.314102575437857e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.5655633748	10.389890516857804	107.94982495229172	928458.5949217958	1116.359580142439	42.96457205528077	1845.954451893413	1246258.7121758026	885.7026783021267	8.980042058351273	784469.2343515606	80.64115536975777	896.6799393870947	825.3092340740415	1.808135	44.306236	0.4938274070610409	0.3189764708056986	-0.0854043645	0.0269335826	-0.0670471023	0.0834234477	0.0883732455	-0.0959970733	-0.093838867	-0.0200286525	0.0784155592	-0.1683720965	-0.1304853091	-0.0722167635	-0.117606684	-0.0283359416	0.1052039265	-0.0434434279	0.1524171826	0.0804413165	0.1474851106	0.0492731919	0.1399471046	-0.1321504793	0.0549686168	0.2068809447	0.030862184	0.2112278988	0.0726363972	0.1881068974	0.0352457364	-0.1244238391	-0.0846241514	-0.0966686534	-0.0115859975	0.1438602887	0.053897242	-0.1931698695	0.0975369935	-0.1766645118	0.0207440281	-0.1965763532	-0.0930567515	0.0438070731	-0.0926132648	0.2247819586	-0.1283411614	-0.1134197664	-0.0865093966	0.0108138271	0.0466932832	-0.0086024028	0.0204918558	-0.2976795765	0.0069015679	-0.1149855442	-0.0126680404	0.0781546683	-0.1630798016	0.1061864241	0.0200030672	-0.1996149626	0.1139486003	0.3019559121	-0.0625031317	-0.1385260323	-0.0588912696	-0.028187639	0.2760537418	-0.3220082898	0.0456711739	-0.0498020517	-0.1045171966	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0483746074105937	-0.0015239967338089	0.002340102642129	2.322566044660498e-06	-0.0169757472850733	-0.1547121542183446	0.0002881759958866	0.0239358506628808	-0.1366989659859285	-0.2718037319195473	0.0738772686853931	0.018686607301622	-0.0018369506635108	0.0005632567074328	3.3743877401727687e-06	3.172581184681513e-07	-0.0006231463732391	0.0001168080439904	3.883114024810437e-07	1.3644119140863225e-08	0.0001589275431006	-0.0006356857323635	4.0409635033051937e-07	2.5257963955993077e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.5938445898148	-30.971718784985228	959.2473644962068	869731.2789668116	1019.7312934654803	-96.62828667695862	9337.0257861245	1039851.9108727816	868.7371274499077	-16.965550852219053	754704.1966099172	287.82991571923066	879.4959893190038	777.2468317068234	3.501595	85.80250499999998	1.3072890527021328	0.8375397436098345	-0.0606066527	0.4423178509	0.3857557284	-0.384839214	-0.2242933241	-0.1979055737	0.3231315086	-0.3940284716	-0.4447607545	0.1544826728	0.3002601561	0.4764274808	0.2362815891	0.2927488964	0.3420453348	0.2083249352	-0.159198875	0.2886762018	-0.0449199903	-0.0868862546	0.1529838923	0.0950471175	-0.1323846105	0.0252997332	0.0643221898	0.0184411118	-0.043404514	0.1504780363	0.0110797077	0.2830283538	0.4631614845	0.0995828091	0.4915940892	0.1372681862	-0.2420673523	0.0448727448	0.2849547432	0.0718347203	0.1206662962	0.0492294062	-0.0760259009	-0.1564899926	-0.0422904243	0.156373995	0.026455818	-0.0667020307	-0.174519373	-0.2044208385	0.3203214802	-0.3996184903	0.331336536	0.310046768	0.2039397973	0.2144490482	-0.4759353182	-0.1656443385	0.0974607982	-0.0227537553	-0.1554166702	-0.065218582	0.0216677753	0.128527425	-0.0714895152	-0.0092143733	-0.0652610854	0.0116330984	0.0002969841	0.0184566957	0.0360722134	0.0332420387	-0.0635523277	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0420277016118859	-0.0063469057987078	0.0017663277027777	4.028321321767071e-05	-0.1410326340482441	-0.1240568867631708	0.0198902038665859	0.0153901111533701	-0.7651335705795077	-0.6284346045935791	0.3949300522506881	0.5854293808277465	0.0076301543498201	0.0094671050133309	5.82192554020786e-05	8.962607733343506e-05	-0.0015281403512616	-0.0009049939780225	2.335212933153926e-06	8.190141002569892e-07	0.0007558416626807	0.0005969141195801	3.563064661540859e-07	5.712966190439251e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
948.1229926146495	15.52914802483474	241.1544383772287	898937.2091245588	1067.5970941969183	47.86580073143796	2291.1348796617267	1139763.5555377037	866.9147816151944	-1.8223458347132464	751541.2385829203	3.320944341296719	877.3534574386714	830.6404560531569	3.103395	76.04508199999998	0.7859704370288308	0.3882218830342318	0.060841102	0.2034498173	0.2213377492	0.0196438064	0.2210019148	-0.1205225799	0.2536531483	0.2559946686	0.1285161874	0.3135608471	0.4006663923	0.0102206845	0.302389205	0.1008505372	0.0370546825	-0.5712568409	0.1233433285	-0.2248119336	-0.0299177853	0.1657466226	-0.1656184699	-0.0553084913	-0.0985483553	-0.0304405154	0.0044305448	0.0448882934	0.0630478244	-0.0329171019	-0.0907477268	0.394593696	0.0733555235	0.2830663977	0.174852224	0.0599861752	0.526619789	0.0522392052	-0.275463764	-0.0384707243	-0.2709061473	-0.0407930056	0.2083805313	0.0110456838	0.0340555874	-0.0039119698	-0.1324382485	-0.0169836188	0.0779655036	-0.2307797708	0.2489142227	-0.3016971597	0.0948742941	-0.0104168036	-0.0157841452	0.2770907743	0.6054662678	-0.0549777487	0.1239659314	0.0067657252	0.2383300942	0.1281252492	0.1021272812	-0.1727595642	0.0410345764	0.0007049969	0.010656123	-0.0541977303	0.0981729602	-0.135232614	-0.1637092449	-0.2213549603	0.1399425501	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0839142426705024	0.0418865410586165	0.0070416001229639	0.0017544823218551	0.1889196974460389	0.329952331494283	0.0356906520831028	0.1088685410585132	-0.6447687035251164	0.1203648670543913	0.0144877012210212	0.4157266810454594	0.0110223082250801	0.00339215387526	0.0001214912786086	1.1506707913441437e-05	-0.0007899765891694	0.0007381637620922	6.240630114357189e-07	5.448857396661101e-07	-0.0009891746483979	-0.0017450163110786	3.045081925930365e-06	9.784664850331091e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.4733112332152	29.350318618565662	861.4412030113224	955454.074173226	1152.6672065041282	85.07011230720991	7236.924007961307	1328641.6889500306	889.7519948007842	22.837213185589803	791658.6122519748	521.5383060840768	901.4642468425624	878.7197375661278	2.73017	66.899628	0.7778491299076484	0.475709578052289	0.1319680924	-0.0901105749	0.056366991	-0.021201448	0.3605063879	-0.2110639316	-0.2317977647	0.2240643172	0.0926443015	-0.096917037	-0.1825895742	-0.0644763622	0.1307332904	-0.3743177639	0.1825729193	-0.0560822227	0.2074651317	0.1500469017	-0.0578320081	-0.0097446449	-0.0637042461	-0.0734526577	-0.0496928654	0.1191478881	0.1242087785	-0.0592433504	0.252035216	0.1852205494	-0.163359973	-0.1740462774	-0.0051519485	0.1990393481	-0.2513128064	0.3554132842	0.0885230221	-0.1591727324	0.0817049365	0.0282589825	0.0475324873	-0.0634943279	-0.0253346835	0.130531703	0.111116058	0.2950804535	-0.1649039432	0.0824039272	-0.1932440734	-0.1650347797	0.3079627091	0.0792450399	0.0126827184	-0.2945375254	-0.1294012622	-0.1262478547	0.2268103213	0.0163478465	-0.096416844	-0.1883921941	-0.0502986826	-0.0880394392	-0.1309031049	0.0771788485	-0.0075838881	-0.0387738181	-0.0936456613	-0.1334803895	-0.291044245	0.0790815109	0.1445123476	0.2361817337	-0.2343614019	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.062981713291407	-0.0209325293790954	0.0039666962091209	0.0004381707862066	-0.1296895674163209	-0.3186092648623598	0.0168193838966324	0.1015118636561333	-0.6550504829832846	-0.0102817794581682	0.0001057149888264	0.4290911352566344	0.0040343099649983	-0.0069879982600818	1.6275656893684585e-05	4.883211968290627e-05	0.0006742259184078	0.0014642025075771	4.545805890528414e-07	2.14388898319536e-06	-0.0008808642918964	0.0001083103565015	1.1731133325482024e-08	7.759219007381462e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.0867474743887	-11.386563758826467	129.65383423382036	933323.6036456432	1091.8204918853507	-60.84671461877747	3702.322679898948	1192071.9865007692	884.523859294051	-5.228135506733224	782382.4576604422	27.333400876764667	896.4000268921523	873.7770410735031	1.68638	41.322773	0.4964952163184175	0.2776706842867031	0.1511441852	0.0053687635	0.0983138573	-0.1027696122	0.2243662699	-0.2859203083	0.0388195193	0.017995479	-0.14566219	0.0574830407	-0.0269094024	0.0009771167	0.3033724647	-0.1794780958	0.1962904627	-0.1364850216	-0.0583637643	0.1438890506	0.0533780103	0.0113604543	0.0987088608	0.083661361	0.1511285301	0.0430479978	-0.0206196213	-0.0078855411	0.0138785933	0.0023080577	-0.0035218453	-0.0254824673	0.0580849063	0.293036394	0.0032542593	0.263888416	0.0789022027	0.1161870967	0.1440584199	-0.0176841317	0.0573874759	0.0462494221	-0.1525712271	0.0177526812	-0.00375136	-0.0667500712	0.1699449286	0.010168385	0.0547113581	-0.1334056418	0.2908336037	0.0398943381	0.1647684729	-0.1851742742	-0.1374838532	-0.1473621997	-0.035355361	-0.0115124402	-0.1397252766	-0.005027919	-0.1356388619	0.1148174001	-0.0074511077	0.0751335596	0.0576981401	-0.1301777598	-0.0041830671	0.0587890251	-0.098617389	0.2747495222	0.1015386238	0.0343041797	0.1501183024	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0309675464971803	-0.0320141667942267	0.000958988936055	0.0010249068755285	-0.2935824069668484	-0.1638928395505275	0.0861906296804481	0.0268608628559349	-0.5298750018582012	0.1251754811250833	0.0156689010748961	0.2807675175942288	0.0006743476562595	-0.0033599623087388	4.5474476150268083e-07	1.1289346716145369e-05	0.0006766539291997	2.4280107918999917e-06	4.578605399013926e-07	5.895236405582823e-12	-0.0010267285493373	-0.0001458642574408	2.1276381598785144e-08	1.0541715140242766e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.1413729853776	9.0546255109889	81.98624314425098	950900.6973078074	1134.499218333851	42.67872644850036	1821.473691265924	1287088.4764001193	887.9662487136875	3.44238941963647	788484.0588546583	11.850044916425112	900.592700850933	881.0402220483858	1.645017	40.309216	0.9545229827598768	0.5579749240827134	0.0818589188	-0.2125696306	0.0159503676	-0.0724223546	0.0599575829	-0.1271228291	-0.171979025	0.1539490297	0.0614636211	0.2060693269	-0.1486544277	0.0367158011	0.1879330828	-0.2293560882	0.019127791	-0.0754992875	-0.1464394618	-0.0143350091	0.1302794366	0.0604476869	0.0222379261	-0.0893721138	0.3008848857	0.0622566646	0.014921296	-0.1221678128	-0.0663496312	-0.2390328484	0.0395008554	-0.1483190873	0.0739516111	0.1981920819	-0.1474398994	0.1109368342	0.0404192995	0.1371235893	0.0508522674	-0.1289035252	-0.0272947508	-0.0889784633	-0.1105296744	0.1987571446	-0.0805736669	-0.156371739	0.1455504855	0.1102764006	0.3048705412	0.028658716	0.1094808419	0.1778307331	0.1223689542	-0.0166371776	-0.1450823081	-0.1842484559	-0.1484302054	0.1645047526	-0.0515165525	0.0622608541	-0.0304858007	0.2080299409	-0.1417757864	-0.0138484527	0.3297704517	-0.019926961	0.0137217245	-0.0115651626	0.26886952	0.2555279748	-0.3320555935	-0.2590538781	0.0969630524	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0115643270829792	-0.0425318735801595	0.0001337336608821	0.0018089602702386	-0.1719792620536537	0.1216031449131947	0.0295768665765192	0.0147873248527794	-0.2275597042177537	0.3023152976404475	0.0913945391874323	0.0517834189836715	-0.0077079164119502	-0.0083822640682097	5.941197541361125e-05	7.026235090919944e-05	0.0013437257860571	0.0006670718568574	1.8055989881147715e-06	4.449848622111797e-07	-0.0017388459567917	-0.0007121174074544	5.07111201999576e-07	3.023585261450843e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
