global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
985.0586272503306	-1.3027582599246443	1.6971790838018872	970340.4991203058	1050.3352512783474	10.050533727363243	101.01322820486612	1103204.1400779493	927.4358292936868	0.4905565399483294	0.2406457188860768	860137.2174576685	963.6773965181663	763.0347509008693	1.121211	18.106964	0.0973763738594416	0.0629149320776823	-0.131583382	0.1498622985	0.0026567022	0.0038915372	0.0924020374	0.0958624761	-0.1124069305	-0.1489583998	0.1044958474	-0.0432564105	0.0391326508	0.0819342752	-0.1139938128	-0.1360503682	-0.2078759407	-0.0518424484	0.1047983558	-0.0918279439	0.127860848	0.0145460448	-0.1354488945	-0.0341888848	0.1065177266	0.1651962642	0.0735136592	0.0519138033	-0.0077466729	-0.0833249889	-0.0719498419	-0.0482142416	0.0539428553	-0.0989863321	0.070337382	-0.0959491184	-0.0023633666	-0.0583331071	0.0779137879	-0.0045317991	-0.0856802061	-0.0951106729	0.0195534124	-0.0848167862	-0.0255876263	-0.0665666496	-0.0304500006	0.0335012002	-0.1323552162	0.0527249914	-0.0584586081	-0.0179744827	-0.0127682027	0.0043028474	-0.0774991469	0.2054462492	0.0177774798	0.0276842661	0.023160815	0.0654309222	0.0674746053	0.0786764331	0.0438173647	0.1103181413	-0.0615998597	-0.0252027443	0.1142441168	-0.0227404576	0.0053666735	0.0308628714	-0.0191278959	-0.0327624356	0.0334252677	0.1259075032	-0.1212327342	-0.012782043	-0.0486861587	-0.0576386675	-0.1470798459	-0.0423946519	-0.0906829861	-0.1204370999	0.0244944704	0.0270468373	0.0810059414	0.1331888379	0.0332146536	0.1832401338	-0.1164694507	-0.1092515411	-0.0689107299	0.1693647322	-0.0480497891	0.1007974942	0.0113621724	0.011849366	-0.0095065202	0.0921976206	-0.0113227585	0.0982973258	-0.0156994837	-0.0977785214	-0.0905989027	0.0395026491	-0.0196711885	-0.1042593262	-0.0903634019	0.009173295	0.0075496508	-0.0112374917	-0.1406992914	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	0.0014980073628976	0.00443633780867	2.2440260592954216e-06	1.968109315263494e-05	-0.0196548286023983	-0.0236949330921163	0.0005614498542398	0.0003863122873896	-0.0336392778108063	-0.0087364382521002	7.632535333276131e-05	0.0011316010116326	0.0001620063814303	0.0010899933995274	2.624606762413985e-08	1.188085611013298e-06	0.0001249917275238	-0.0001200560293382	1.562293194938386e-08	1.4413450180454749e-08	-0.0001030101348352	-1.2386526550000893e-07	1.0611087878766085e-08	1.5342603997387705e-14	0.0	0.0	0.0
984.1411308171708	-0.9174964331597266	0.8417997048608207	968533.7653660998	1034.8894205799809	-15.445830698366535	238.57368596260204	1070996.1128283686	926.9040776238544	-0.5317516698323743	0.2827598383695184	859151.1691157282	962.2690017826112	755.2318386555969	1.201569	19.40469	0.019102547804495	0.0124744422244244	0.1103767228	0.136238848	0.0204728557	-0.0374344108	0.0015882338	0.0243239646	-0.0142154164	0.0729505833	0.0889875131	-0.153665018	0.0465117486	-0.0659043375	-0.0335081649	0.070783036	-0.0978740084	0.0184191168	-0.1808198853	-0.0645473843	-0.0193330432	-0.029328086	0.0644927453	-0.1569014994	-0.0866735995	0.0481768805	0.0389007165	-0.0260870367	-0.1165943141	0.0593103485	-0.0003864666	0.0017891269	-0.01694899	0.1651105073	0.0336346389	0.1503762807	-0.1626679474	-0.0610583314	6.11574e-05	-0.0393914115	-0.0427946233	0.1646370577	-0.0467542454	0.0075404067	-0.0859859556	0.1040169813	0.1427393341	0.0707971082	-0.014903905	-0.0467131069	0.027689968	0.1189141572	0.029466599	-0.15979239	-0.0551080518	-0.0156870545	0.1209416806	0.1625273645	-0.068730578	-0.0648756694	0.0175397458	-0.0011940564	0.0123771404	-0.0155565376	0.0009141744	-0.0652234263	0.0152220072	-0.1676687417	-0.1249686323	0.0260351957	0.0240019182	-0.0427078853	-0.1049470405	-0.1240423243	0.0402448482	0.0715177428	-0.1738804476	0.015384984	-0.029799108	0.0259415637	0.1327246313	0.09062998	-0.0478383148	-0.0691475822	-0.0944673566	-0.0861170974	0.0860905936	0.1665154676	0.1188977651	-0.0135194473	-0.0507397615	0.1268928249	-0.0585057872	0.0288396478	-0.0395392541	0.0131867398	0.0217504353	0.040921393	0.0825583571	-0.0070561057	0.0062085382	-0.053683019	0.0269276916	-0.1161918687	-0.1299026287	0.0281672329	0.2285088786	0.0516920684	0.0270079587	-0.1047692974	0.0206803637	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	-0.0016560210615921	-0.0031540284244897	2.742405756436626e-06	9.94789530248898e-06	-0.0196770977645002	-2.226916210189972e-05	4.959155807206866e-10	0.0003871881764336	-0.0348655827166624	-0.0012263049058561	1.5038237221267451e-06	0.0012156088581724	9.70182216781538e-05	-6.498815975214619e-05	9.412535337591392e-09	4.223460907970473e-09	0.0003539953317317	0.0002290036042079	1.2531269488783633e-07	5.244265074020852e-08	-0.0001030172771161	-7.1422808999949084e-09	1.061255938441534e-08	5.1012176454432076e-17	0.0	0.0	0.0
985.2102384075432	1.0691075903723686	1.1429910397918122	970639.213863048	1048.964941325011	14.07552074503019	198.1202842437752	1100327.4481289838	926.827159379083	-0.0769182447713774	0.0059164163787095	859008.5833627002	962.0573729324054	758.1689156484729	1.11901	18.071409	0.0579331826130598	0.0338575795578382	0.1336388126	-0.0556954542	-0.0621736692	-0.0484721465	0.0460552107	0.0420147169	0.0032039942	0.1302052605	0.0534399866	0.0252485322	-0.0795294046	-0.0369891835	-0.0018407955	-0.0231426615	-0.066686554	0.0813117038	0.0146658306	0.007378472	0.0002059486	-0.1022980727	0.1543073798	-0.0084368996	-0.0258671047	0.077779405	-0.0802117176	-0.1025231935	0.0114143468	-0.0115371548	-0.1590127812	0.1136578686	-0.1694516782	0.0326604619	-0.0374639666	0.0606462158	0.0963333628	0.019185309	-0.0762314144	-0.0471986388	-0.061008164	-0.1200090368	-0.1992301684	-0.0225670818	-0.0493262011	-0.038550561	-0.0637407925	-0.1283058871	0.0833869346	-0.1121232247	-0.193523044	0.0459253838	0.1044173136	-0.00891109	0.0264569148	-0.1147792686	0.120222979	-0.0066182854	-0.0335467573	0.0249836338	-0.0118892859	0.0713372894	0.0321868802	-0.0941826182	0.0155041281	-0.0490717084	-0.0612338275	0.0210618704	-0.1033852494	0.1278784596	0.1982278506	0.0880650332	-0.0247646252	0.0355700932	-0.0992950401	0.0898648519	0.0782486848	0.0111134577	0.1015051349	-0.1765249846	-0.0175961525	0.1119564041	-0.0193211734	-0.0228949681	-0.2477912288	0.0275570193	0.0237000827	0.0974074419	0.1392478431	0.0043798974	0.0948590212	0.0592915907	-0.0592163389	0.0831297945	-0.0169259079	-0.025910889	-0.0179238468	0.0229204386	0.0081013763	-0.0123667259	-0.0905280429	-0.0352718666	0.0254609222	-0.2300362174	-0.0125589333	0.0533810736	-0.0160154329	-0.0141404849	0.0055154149	0.0638813758	0.1995042359	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	-0.0085327060018443	-0.0068766849402522	7.280707171390974e-05	4.72887957674914e-05	-0.0059587682682149	0.0137183294962853	0.0001881925641686	3.5506919274284795e-05	-0.0248835993036777	0.0099819834129847	9.963999285710172e-05	0.0006191935143059	-0.0004349810430106	-0.0005319992646887	1.8920850777858945e-07	2.830232176293748e-07	0.0003690221525187	1.5026820787000014e-05	1.361773490495347e-07	2.2580534296461567e-10	-0.0001029196673211	9.760979499999977e-08	1.05924579214859e-08	9.52767207994198e-15	0.0	0.0	0.0
984.3334314392476	-0.8768069682955684	0.7687904596516658	968912.304248964	1045.473579786442	-3.491361538568981	12.18960539299876	1093015.006031478	926.456081656929	-0.3710777221540411	0.1376986758790317	858320.8712391102	962.9919271848296	761.2910846111969	1.094611	17.677374	0.0466664651148506	0.0232630473441401	0.0076168554	-0.1773053431	-0.1047000102	0.0324221225	-0.0285932649	0.1098249709	-0.006907995	0.0237223106	-0.109909372	0.0373409903	-0.0654657273	0.0725568199	0.1190712742	-0.0860205138	-0.0094556525	0.1013744514	0.0055216476	0.0720704995	-0.0656653106	0.0079815318	0.0989035831	0.0734836201	-0.1058938559	0.104642715	0.0473961551	0.0183527049	-0.0121779982	-0.0617537359	0.0329924869	0.0062188775	0.0775948474	-0.0631977594	-0.1131735687	0.0857773103	0.0499503085	-0.1027522713	0.063605121	-0.0399085381	0.0151832309	-0.0262792336	-0.1224418748	-0.0251063435	0.051018494	-0.0644934805	-0.057409501	0.0385313412	0.080224769	-0.0910651289	0.2227410853	0.092816433	0.003883514	0.0981152704	0.0695907378	-0.1003839094	-0.0243997044	-0.0945167092	0.036539772	-0.1592707144	0.0130536945	0.1082873102	0.0518225793	0.0132576347	-0.0218932318	-0.0986753722	-0.0241484023	0.0112562765	-0.027659086	-0.0358351995	-0.0743854119	-0.0880841706	0.0251666909	-0.0117763563	-0.065903464	-0.0730686174	0.0119246871	-0.0869601831	0.0125333964	0.013806208	0.0803210474	-0.0929800758	-0.0536873394	-0.0306295172	0.0039807147	0.0279786134	-0.1262304824	0.0295788742	0.0184865282	-0.0550731471	0.2150303031	0.1798350121	-0.054049186	0.0452390586	0.012705076	0.0286422357	-0.0727429181	0.0570131673	-0.0383886577	-0.0537799702	-0.0085089947	-0.0958551697	0.0358506892	-0.0271230992	-0.0031861259	-0.00017875	0.1664869127	-0.0540504851	0.0649626375	0.0099687774	-0.078684364	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0020805595655701	0.0064521464362742	4.328728105885243e-06	4.163019363512586e-05	-0.0031017121729064	0.0028570560953084	8.16276953173945e-06	9.620618403555742e-06	-0.0248510207605647	3.2578543113000874e-05	1.0613614713656567e-09	0.000617573232842	-0.0007069912901338	-0.0002720102471232	4.99836684325055e-07	7.398957454002435e-08	6.459643578660135e-05	-0.000304425716732	4.172699516332511e-09	9.2675017007852e-08	-0.0002729773842689	-0.0001700577169478	7.45166523222907e-08	2.891962709349806e-08	0.0	0.0	0.0
984.6354001179252	0.3019686786775537	0.0911850829022676	969506.8711653866	1042.9536471543488	-2.519932632093287	6.350060470288601	1087752.3101125578	927.1160340718797	0.6599524149506806	0.4355371899992353	859544.1406331707	962.6135267986004	762.9082025392788	1.184573	19.13022	0.057484949408361	0.0285269454211968	-0.146692549	0.021887608	-0.0324300826	-0.0384313369	-0.0222363718	0.0823833938	-0.0316430668	-0.0801612689	-0.102381083	-0.0275701526	0.0786647702	-0.0288661205	-0.0277538566	0.0371437278	-0.0061465795	0.010799512	0.0288001261	0.0275495395	0.0635932803	-0.0106513598	-0.1433909769	0.0027097698	0.0197771852	0.0635301971	0.1224610016	0.0611365653	-0.057022458	-0.1301240147	-0.0399881995	0.0623684085	-0.1008735566	0.1634858942	0.0081807695	-0.0214288355	-0.0362701548	-0.0126356654	0.022173374	0.1290301049	-0.0224188805	0.1080724667	0.0774792383	0.1534626156	0.0186382672	-0.0635842441	-0.1169292472	0.073743388	-0.1094786197	0.0812158446	0.0288301196	0.1596836371	0.0255572068	0.0166022944	0.0172264196	0.1313570279	-0.061981619	0.0363661576	0.0333842845	0.0077421256	-0.0280228495	0.0522693239	0.0606963394	0.0289768868	-0.0961888945	0.0403662481	-0.0095783993	-0.0306465152	-0.16404913	-0.0464696987	0.0344877486	0.2264887825	0.1290408919	0.0596029942	0.1324946459	-0.037293444	-0.0363743865	0.0847872052	-0.09119101	-0.0270669454	-0.0314838331	-0.0064776198	-0.0177220093	0.1768513948	0.084701826	-0.068592666	-0.0477793833	0.0890783474	-0.1444758602	-0.0595420672	0.045237516	0.1035146018	-0.079037134	0.0526398062	0.0021121227	0.0236264277	0.1488708945	0.0230061518	0.0611847352	-0.0741600037	-0.0641076012	-0.0882344088	-0.0370407487	-0.1103707179	0.085580657	-0.0849265075	-0.0188703782	0.0422518078	-0.0697740011	0.1197111181	0.043653415	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0072865570093085	-0.0052059974437384	5.309391304990283e-05	2.710240938421076e-05	-0.0151319572384522	-0.0120302450655458	0.000144726796337	0.0002289761298663	-0.0248775566795416	-2.6535918976899192e-05	7.041549959485585e-10	0.0006188928263438	-0.0002929854441674	0.0004140058459664	8.584047049396868e-08	1.7140084049435454e-07	0.0002850148509767	0.00022041841519	8.123346527727052e-08	4.8584277754914725e-08	-0.0001029582258234	0.0001700191584454	1.060039626470223e-08	2.890651423851603e-08	0.0	0.0	0.0
984.876280395404	0.2408802774788228	0.0580233080782746	969981.2876854864	1045.6974752567432	2.743828102394445	7.528592655489504	1093483.209758327	928.5678235870048	1.4517895151251423	2.107692796227296	862238.2030011069	965.0943020407811	752.1118152147828	1.137511	18.370193	0.0234054511474983	0.0154718754146119	0.0740799836	0.1027455133	0.0419330194	-0.0806537665	-0.0420977342	0.0489401756	-0.0377518721	0.0372424621	0.0551127898	-0.0095828307	0.0085014583	-0.0472477282	-0.0244719657	0.1608594771	-0.1760775361	-0.0693329752	-0.0173622891	-0.1034305063	0.1388285295	0.0776144807	-0.0288433244	-0.0803970367	-0.0142229393	-0.1133413373	0.0929916607	0.0058921298	0.0825967021	0.0615908419	0.0835144865	4.01878e-05	0.0281697148	-0.146834163	-0.0235152339	0.1300250734	0.0019413626	0.137728462	0.1733150187	-0.0929145305	-0.0659187491	-0.075907363	-0.0717846638	0.0006182665	-0.1442411872	0.1406700632	-0.1432020833	0.0286607466	0.0107139851	0.0245562861	0.0866259556	0.0469099752	-0.0263346749	-0.0118292116	-0.0896218714	0.1087101557	0.0305544547	0.0060596278	-0.1343624451	-0.0470300996	-0.0604042446	-0.1254410292	0.0834935419	0.100975152	0.0278737901	0.0577929314	0.0563278235	0.0031631886	0.1209818499	-0.103351591	0.0265912823	-0.0840228442	0.0510888093	-0.0244175489	-0.0734796712	0.0582091009	0.1365610507	-1.19536e-05	-0.0264345713	-0.02257857	0.0562527418	0.066424148	0.087727683	-0.0145560047	0.0615171419	-0.1237066866	-0.2133364572	0.1236994584	0.0632579733	0.0996624344	-0.0731997106	-0.0027364091	-0.0913699484	0.1234585144	0.029532091	0.0608120359	0.0980058402	0.0168021212	-0.0019342328	-0.0578251106	0.0255600537	0.026515808	-0.0327580541	-0.0260824475	0.0481318771	-0.065005999	0.1631600727	-0.0175091896	0.0196132963	-0.006156204	0.0455679273	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0009463365036168	0.0063402205056917	8.955527780776698e-07	4.019839606079351e-05	-0.0133024447008835	0.0018295125375686	3.347116125121063e-06	0.00017695503502	-0.0110420955042087	0.0138354611753329	0.0001914199859341	0.000121927873124	-0.0002929868829129	-1.438745499961983e-09	8.584131355901737e-08	2.069988613660857e-18	0.0002570152983643	-2.7999552612400027e-05	6.605686359329016e-08	7.839749464945571e-10	-0.0001029623730436	-4.147220200001705e-09	1.0601250262769451e-08	1.7199435387302186e-17	0.0	0.0	0.0
984.3673920532168	-0.5088883421872197	0.2589673448140568	968979.1625376516	1049.653347492218	3.955872235474772	15.648925143400168	1101772.149901619	927.6528196214674	-0.9150039655373804	0.8372322569491314	860539.7537516587	963.370404437352	753.5806928619625	1.046497	16.900372	0.0527359953901119	0.0305599050895945	0.1558862641	-0.0180299494	0.0184359377	-0.0309116757	-0.0154263263	0.0270295282	0.0015640732	0.0626573727	-0.0268153424	0.0263660507	-0.1134256107	0.0292892136	0.0602790732	0.0800564786	-0.1615784459	-0.0369956778	0.0439633825	-0.0058307069	0.0128174441	0.0451616509	0.0857212567	-0.0856184656	0.086298324	-0.0664616268	0.1293469568	-0.0945659925	-0.1314808676	0.0489410397	-0.0326132614	-0.0135333085	0.0455591836	0.0119837027	0.0926625681	0.020792284	-0.0018752481	0.1592525948	0.0117348664	-0.0708423267	0.202994435	0.0085889438	0.2335404287	-0.21133135	-0.096404558	0.0221072765	-0.0618081045	-0.0173600333	-0.0572044813	-0.0493470428	-0.1361589605	0.062579921	-0.0451972225	-0.2012380226	-0.0174417026	-0.0781920472	0.0157912675	-0.0311159693	-0.091142002	0.0393968706	0.0842740292	-0.1373948798	0.107140345	0.0720800143	-0.0220762391	0.148552706	0.0733871391	-0.0676709128	-0.0172447791	0.0576784821	0.0431432241	-0.0367731619	0.1207215572	0.1116704534	0.0747462967	-0.0882604075	-0.0664495579	0.0895126867	-0.0019656147	0.1135249616	-0.0069669	-0.0497976752	0.0230314724	-0.0561570934	-0.1116529366	-0.0653400476	0.0935907111	0.0561099487	0.1699271117	0.0966217658	0.0253542405	-0.0496506741	-0.0626699155	0.0780743628	-0.0751543168	0.0666116748	0.0097982825	-0.0613568065	0.0813136579	-0.0160710374	-0.0409608843	0.0484570174	0.0899030955	-0.1070074678	-0.0589493696	-0.0863139447	-0.1664602646	0.1419318051	-0.0615656752	-0.0040533781	0.0408999815	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0112826148115061	-0.0103362783078893	0.0001272973969848	0.0001068386492581	-0.0059315488444156	0.0073708958564679	5.433010572689567e-05	3.518327169368804e-05	-0.007267126209939	0.0037749692942696	1.4250393172679072e-05	5.281112335118237e-05	-0.0002219583154843	7.102856742859998e-05	4.926549381262806e-08	5.045057390959174e-09	0.0008110113923756	0.0005539960940113	6.577394785630095e-07	3.069116721797772e-07	-0.0001029099958538	5.2377189800002155e-08	1.0590467246629132e-08	2.743370011345449e-15	0.0	0.0	0.0
984.3591804478888	-0.0082116053280287	6.743046206331068e-05	968962.9961320392	1046.1176062336674	-3.5357412585506154	12.50146624741709	1094362.0460720584	927.149550290452	-0.5032693310154173	0.2532800195407056	859606.2886037874	963.7733539143452	749.6008586608206	1.069213	17.267221	0.0498691762641688	0.0259079843614971	0.1241457136	-0.1601766619	-0.0019712697	-0.0020939757	0.0123270201	0.0383002054	0.0187263122	0.0880388802	-0.0604661459	0.0497818851	-0.0723634196	0.1001356087	0.0838809487	0.0064361993	-0.0344488269	0.0013101431	-0.0063185162	0.0278043462	-0.0699223168	-0.0076967512	0.1679372135	0.0343493955	-0.0132346977	0.0863488374	0.0742505291	-0.1065006324	-0.0050474884	-0.1094008293	0.1957006445	0.0115707928	-0.0121394201	5.14442e-05	-0.0007939777	-0.1063116148	0.068509439	0.1058726748	-0.063428286	0.0498908783	-0.0682255158	-0.0343832257	-0.0123834751	-0.0405065072	0.006754558	0.1546317282	-0.0024201427	-0.0573957567	0.0213576993	0.0533401807	0.0606458695	0.0829043676	0.0085576523	0.0491759256	0.0155832829	-0.1373848865	0.0027212721	-0.0942747673	-0.0419601238	-0.0681535045	0.0413746231	0.0464451375	0.140615321	0.1657293586	0.0796906947	-0.0500349642	-0.0590928846	-0.0268090877	0.0523619185	-0.0521569652	-0.1976990945	0.1240967883	-0.0395059229	-0.0070189344	-0.0413226017	-0.0035290212	-0.0391257427	0.1027366735	-0.0183352194	-0.0968880789	0.0922378237	-0.0052030797	-0.0307099014	0.0497592222	-0.1443140108	-0.0518757	-0.0477760955	-0.0345846511	0.114320781	-0.032364271	0.1179758001	0.136017695	-0.0682477072	0.0319238409	-0.0438993536	0.0021371702	-0.1118247794	0.0029714606	-0.0870663448	0.0014594925	-0.0201156755	-0.0160984529	-0.0700888295	0.0735425101	0.0777533031	-0.0177554032	0.0443703533	-0.1956825914	-0.0367359765	0.1394197593	0.1153542153	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0037661472242263	0.0075164675872798	1.4183864914547465e-05	5.649728499062782e-05	-0.0073197099976027	-0.0013881611531871	1.926991387217739e-06	5.357815444900492e-05	0.0133657210032964	0.0206328472132354	0.0004257143841247	0.0001786424979379	-0.0004329776717423	-0.000211019356258	1.874696642273829e-07	4.4529168715540726e-08	0.0009510102346008	0.0001399988422251	9.044204663154686e-07	1.9599675824396438e-08	-4.729418812766882e-05	5.561580772613118e-05	2.2367402306553312e-09	3.0931180690299926e-09	0.0	0.0	0.0
984.8029490010246	0.4437685531357829	0.1969305287522261	969836.8483611146	1045.7826641753868	-0.3349420582806033	0.112186182405247	1093661.3806897698	927.49405487515	0.3445045846980292	0.1186834088779616	860245.2218287478	963.0165441445812	753.8634768796405	1.110629	17.936066	0.0412979332342995	0.0208234276264213	-0.1027045112	-0.1245453179	-0.0154477381	0.0883113604	-0.1032955507	0.0289225105	0.0547020377	-0.0315664627	-0.1452644861	0.0595243058	0.0942074697	0.0963849022	0.0378442376	-0.066759666	0.0169940315	0.0800045741	0.051188332	0.0697617236	0.0475930221	0.0398341307	0.0422047991	0.1178263328	0.0513709531	0.074334859	0.1436018588	0.0786173655	0.0783846717	0.0948560193	-0.0341981279	0.0255062174	0.0011450388	0.1779472776	-0.0641095045	-0.0282341689	-0.072446804	-0.0247531445	-0.0144350053	-0.1233458383	0.0610332748	-0.0812400572	0.2391474149	0.034253325	-0.047406788	0.043586129	0.1238514795	0.0701680724	0.0981625677	-0.0079044912	0.0156859591	0.0117879498	-0.0511806059	0.150244189	0.0831070365	0.0176746686	-0.09396816	-0.1606897203	0.0430926619	-0.0303849418	0.0276416859	0.071254269	0.0699970831	0.0500633629	-0.1830099987	-0.0185737229	-0.0236868208	0.0293334077	0.0517080382	0.0305631298	-0.0350023918	0.0529181461	0.0404333831	-0.1540000442	0.03740653	-0.0097956941	-0.1354630027	0.1380649007	-0.0319346407	0.1071409429	0.0898161625	0.0195573829	-0.0005789469	-0.1868663142	-0.0426919417	-0.1293221895	-0.0788483373	-0.1179037493	-0.0923371984	-0.038181883	0.1079245907	0.1568341841	-0.0245362906	0.0722863806	-0.0357443304	0.0586314509	0.0059921306	0.0202249306	-0.0931713687	-0.0667636064	0.0536373007	0.0818823145	0.0277136583	-0.1044223753	-0.0405994094	-0.1030377537	0.0845760231	0.0651565411	0.0418805419	0.0734929608	-0.0132180791	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0023155605504854	0.0060817077747117	5.361820662964248e-06	3.6987169456988735e-05	0.0059622567556516	0.0132819667532543	0.0001764106408345	3.554850562031315e-05	0.0249289258567984	0.011563204853502	0.000133707706484	0.0006214513443737	-0.0005849514796489	-0.0001519738079066	3.421682335434375e-07	2.3096038289632172e-08	0.0009510300058703	1.9771269499954496e-08	9.044580720656628e-07	3.909030976398309e-16	-0.0001027216860082	-5.542749788053118e-05	1.0551744776367232e-08	3.072207521296288e-09	0.0	0.0	0.0
985.2909968829722	0.4880478819476366	0.2381907350735742	970798.3485386412	1048.8069091019806	3.0242449265938376	9.146057376028564	1099995.9325800503	928.16515408895	0.6710992137999483	0.4503741547629087	861490.5532649643	964.3525822976436	760.3365041345769	1.19914	19.365461	0.0426443217985766	0.0190404975463281	-0.0588647538	0.1085484707	0.0593449019	0.0233544543	0.0507062374	0.0211528408	0.03765391	0.0094426452	0.069184083	-0.0588592519	0.0961904731	-0.0261943338	-0.0208549162	0.0498796919	0.0109539782	0.0260819352	-0.0061661026	0.02768763	0.1422136744	0.0223048952	-0.1085089389	-0.0742203236	-0.0705379832	0.0715946675	0.0286028887	0.0967407714	0.0240230246	-0.0096105571	0.0537192285	0.0877179907	-0.042207104	0.0200309342	0.1593707727	0.0168495127	-0.0368924408	-0.0864332133	-0.0040279847	0.0877564838	-0.1417375935	0.0675944579	0.0242474179	0.0706180122	-0.0151599242	-0.0317986168	-0.2468376657	-0.170588385	0.0867243365	-0.0642682397	0.0213606953	0.1108324145	-0.0467893775	0.0222578694	0.0046229081	0.1612366753	0.0279655854	0.060064234	-0.0613189147	-0.0676007487	0.0070422679	0.0496887679	0.0035671687	-0.0011065983	-0.0996423729	-0.0122415508	-0.0665588266	0.0159741683	-0.1008166618	0.0575986776	-0.0742682466	0.0876422146	0.0295908128	-0.0384556774	0.1170720178	-0.0966053338	0.1088593627	-0.0029687409	-0.1641108301	-0.2324019075	-0.0661286916	0.1697523113	0.0564724703	0.0489998039	0.1122620072	0.0850066271	-0.0551745704	-0.0256498677	-0.0724017288	0.0043846741	-0.1057220196	0.0833181371	-0.0485682692	0.0109988475	-0.0927203462	0.0712787538	0.1317762694	0.0111448938	0.0913622013	-0.0891467847	0.0574641851	-0.0241088791	-0.082492147	-0.0183533743	0.061692243	-0.1398515414	-0.1209094583	-0.1096862438	-0.031411295	-0.071883622	-0.0388177851	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0127038033595567	0.0103882428090713	0.0001613866197982	0.0001079155886602	0.0059963639105973	3.4107154945699734e-05	1.1632980184899698e-09	3.595638014831375e-05	0.0198149473974638	-0.0051139784593346	2.6152775682538288e-05	0.0003926321403642	-0.0003963864978379	0.000188564981811	1.5712225566819554e-07	3.5556752365382775e-08	0.0007850580639805	-0.0001659719418898	6.163161638208108e-07	2.7546685494671146e-08	-0.0002903446298119	-0.0001876229438037	8.430000406060925e-08	3.5202369041566363e-08	0.0	0.0	0.0
