global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57
870.284541959703	-0.7054278897511495	757395.18397401	0.4976285076387599	1044.9830677391703	8.57834512342788	1091989.6118615677	73.58800505663889	825.7863716325551	0.1438506928679999	0.0206930218386036	681923.1315740603	848.3733201910688	804.6925775911294	0.673331	31.756481	0.168062932351574	0.0811204571010334	0.0330636735	-0.041266974	0.0314121768	-0.0057038037	0.0737359374	0.0012868563	-0.0692277907	0.0101849351	-0.0276181088	-0.0114722216	-0.0064537621	-0.0003150811	-0.1150945206	0.0459812687	-0.0219912649	0.0073952789	-0.0720162782	-0.0133889997	0.0108231557	0.0163526177	0.0376524457	-0.0909406133	0.047542357	-0.0362066035	-0.0054060316	-0.0645316158	-0.0281433461	-0.009603843	-0.0077063229	-0.0268321303	0.0695565962	-0.0476972901	0.0338537765	-0.0838140915	0.0324082004	-0.0466866714	0.0364922876	-0.0343053684	0.0113157241	-0.056015266	0.0896800437	-0.0800166735	-0.0497179017	-0.0317793258	0.014824826	-0.0503888406	-0.0407273878	-0.0545229735	-0.0513060266	0.0626698605	-0.0324733356	0.0002658623	-0.0118310879	-0.0406885901	0.0620473566	0.0376022541	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0298093158918248	-0.0120673143965461	0.000145620076745	0.0008885953139385	-0.1160531711597911	-0.0525089708944789	0.0027571920243972	0.0134683385362437	-0.1838661519811495	-0.0233757178601478	0.0338067618443551	0.0005464241854772	0.0009431028295152	0.0004570972509451	8.894429470395765e-07	2.0893789682156778e-07	-0.0018319460229099	-0.0010469497430295	3.3560262308554e-06	1.0961037644295362e-06	0.0001123625123363	9.81715900334214e-05	1.2625334178525172e-08	9.637661089690164e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.474394444546	-2.810147515157041	752511.8250169317	7.896929056943293	1031.1112061915376	-13.87186154763276	1063190.3195337674	192.4285427966924	824.3737786912817	-1.412592941273374	1.9954188177353616	679592.1269937423	845.6994532879735	835.0025430508689	0.8093409999999999	38.171154	0.3824332468375211	0.214587160074951	0.1034706407	-0.0478836522	0.0589089243	-0.1730429531	-0.0778549022	-0.0167439469	-0.020892541	0.0436606495	0.0384131587	-0.0516098617	-0.0151037538	-0.0342816981	0.0237557558	0.0301169658	-0.0182345413	0.0470408969	-0.087985436	-0.0331349865	0.0062535321	-0.0328608355	-0.0157024385	-0.0840368689	0.0316939357	-0.0328816143	0.0355672619	-0.0716675166	-0.0449361025	-0.0016888263	0.0310142271	0.0300526646	0.0558523715	-0.010696604	0.0203077665	-0.1019652823	0.0072287318	-0.0517587426	0.0301513137	-0.0139877889	0.0179842968	-0.0801722227	0.0676929	-0.0309805188	0.0044216374	-0.033116572	-0.0045471234	0.0039271523	0.0259355624	-0.0550146927	-0.0082182024	0.0453823518	-0.0547771886	-0.0244364731	-0.0219088458	-0.0600647615	-0.0058977412	-0.0109932715	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0012220616008136	0.0285872542910112	0.0008172311078989	1.4934345561830986e-06	-0.0046285660433937	0.1114246051163973	0.012415442625345	2.142362361805721e-05	-0.165757756784572	0.0181083951965775	0.0274756339342533	0.0003279139765954	0.0043360619027879	0.0033929590732727	1.880143282480863e-05	1.1512171272903543e-05	-0.0014013241143762	0.0004306219085337	1.963709273532241e-06	1.8543522810920637e-07	0.0007750413752006	0.0006626788628643	6.006891332728374e-07	4.391432752871218e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.2716983648218	-3.202696079724205	746965.5685944135	10.257262179080794	1038.1425532867022	7.03134709516462	1077739.9609446332	49.439841972679936	824.016167092543	-0.3576115987386856	0.1278860555524387	679002.6436298857	846.8054613522834	761.6835348465863	1.112057	52.448238	0.1087345957063069	0.0749090635451236	-0.067820082	-0.0890449951	-0.0708857238	0.2236776075	0.1053995006	0.0516412077	-0.0482856225	0.0227232228	-0.0320245885	-0.029375775	0.1304420655	-0.0120615122	-0.0359201723	0.038032138	0.0196169165	-0.0104038798	-0.1021369001	-0.0112756177	-0.033189381	0.0065278149	0.0552525196	0.0528769306	0.0412208008	0.0138481995	-0.0253409515	-0.0905692801	-0.0233816326	-0.0372402564	-0.0071054562	-0.059289546	-0.0007985743	-0.0791374584	0.0105491836	-0.0791894919	0.0069168138	-0.0394599256	0.012664946	-0.0284619505	0.0007426942	-0.0196751624	0.0305576649	-0.0463942842	-0.0738552806	0.0173496172	0.0995196897	0.0045635864	-0.05678038	-0.0552283375	-0.0606095687	0.0175510174	-0.0371712282	0.036825652	0.0077967106	0.0282653078	0.0642779279	0.0793590269	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0010271120554961	0.0001949495453174	3.8005325219499975e-08	1.0549591745454238e-06	0.0185798078629773	0.023208373906371	0.0005386286193779	0.0003452092602251	-0.1816362405392055	-0.0158784837546334	0.0329917238772161	0.0002521262463461	0.0056521073836156	0.0013160454808276	3.1946317875921984e-05	1.7319757076070115e-06	-0.0014532615516991	-5.193743732290006e-05	2.111969137646876e-06	2.697497395670172e-09	0.0007961142270497	2.107285184909996e-05	6.337978625109413e-07	4.440650850541154e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.2519493513853	-2.019749013436467	743478.4241602639	4.079386077277582	1023.3498378462856	-14.7927154404166	1047244.890620019	218.82443010113968	826.8882803372843	2.8721132447412856	8.249034490618316	683744.2281591513	848.0753118544973	741.9413457512856	1.163389	54.869194	1.3643140055734035	0.7713212007704361	-0.1245212603	-0.0820854392	-0.1279793086	0.027337237	-0.010529644	-0.0037816528	0.0006690459	0.0032131093	-0.0136818199	0.0088274814	0.0618777919	0.0261168423	-0.0156230449	0.0525938186	-0.0087583559	0.0998138916	-0.0157559893	-0.0274639144	0.0005509816	0.1017331603	0.0315068229	0.065545268	0.054007979	-0.0004823031	0.0845323791	-0.0258118215	-0.0437008548	0.0090349175	-0.1001213771	-0.0369633961	-0.0517163503	0.0162001128	-0.0473711117	-0.0230774949	0.0294455066	0.0220957228	-0.0411380695	0.0018064036	-0.0489454678	0.0045174603	-0.1619260047	0.1011677903	0.0934936385	0.0541034513	0.0408835115	0.1229795724	0.1927477388	0.0284112487	0.006376012	-0.104656738	0.037234231	-0.0718434559	-0.1864573857	0.0220555068	-0.0836141558	-0.0506533356	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0512480553153409	0.052275167370837	0.002732693123649	0.0026263631736042	0.3606061702057133	0.342026362342736	0.1169820325374045	0.1300368099904318	-0.4602983195704411	-0.2786620790312356	0.2118745429993719	0.0776525542900106	0.0171814557580474	0.0115293483744318	0.0002952024219657	0.000132925873939	-0.0021389782854972	-0.000685716733798	4.57522810582854e-06	4.702074390107341e-07	0.0024080570553917	0.001611942828342	5.798738782021744e-06	2.598359681843206e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.5938637789747	-1.6580855724106414	740621.7983740243	2.749247765436324	1022.3350262150102	-1.0148116312753928	1045168.9058260455	1.0298426469718236	823.4384456772402	-3.4498346600440755	11.90135918164142	678050.8738193493	846.0604792410167	763.9595717437127	1.625478	76.66282699999998	1.5318768948720245	0.8509405297148238	-0.0996649185	0.1572971526	-0.0644939098	0.1952555143	0.1408869131	0.1723092533	0.0288211112	0.0948886994	-0.141616844	-0.1255450867	-0.1390590687	0.0058660919	0.015381983	0.0027056074	0.0978412953	-0.2100317771	0.1636733606	0.05570005	-0.0089229299	0.0433354034	-0.0110719508	-0.1436515109	0.0040498316	0.0952010641	-0.1909399203	0.1327597743	0.1150358901	0.0597289686	-0.0770872893	0.0669425359	0.0773010193	-0.0958905376	-0.1135500752	0.1469738076	0.0608439723	0.0506422876	-0.0004170735	0.0266068121	-0.1343371842	0.0990970846	-0.2659091047	-0.0364317485	0.1997692555	-0.0469404525	0.145796431	-0.1339749615	0.0011082481	0.1325624117	-0.0912275677	-0.029992703	0.0281974343	-0.0813395969	-0.1357449751	0.0927824967	-0.0655099683	0.3259166684	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.1623319256577247	0.1110838703423837	0.0123396262502435	0.026351654087745	0.7573232908345204	0.3967171206288071	0.1573844738000115	0.5735385668404276	-0.6005193847482246	-0.1402210651777835	0.3606235314583862	0.0196619471195922	0.0311296111653033	0.0139481554072559	0.0009690526913029	0.0001945510392649	-0.0057257337748706	-0.0035867554893734	3.2784027260693936e-05	1.286481494055022e-05	0.0025502429332234	0.0001421858778317	6.503739018455891e-06	2.0216823854771144e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.5532012415554	-18.04066253741928	709895.8969223929	325.46550478904345	956.2884034640052	-66.04662275100497	914487.510599736	4362.156376813568	811.5099837034835	-11.928461973756724	142.2882050593602	658548.4536504281	830.1738271423659	796.4319203121989	1.973414	93.072632	2.586973457693173	1.6821142945009793	-0.0941612202	0.3092991667	-0.011374544	-0.0773893951	0.3393836885	-0.2421340167	0.3096707818	-0.0354560062	0.0635269182	-0.0184975321	-0.2973747668	0.2868915076	0.0135208428	-0.2072780681	0.0718844927	-0.0177478906	0.3323797833	0.0968751545	-0.0556410199	0.0572288804	-0.1824969646	-0.1599659769	-0.2175981076	0.1132975335	0.0262803151	0.2899385749	0.1917734584	-0.0114595884	-0.0182400758	0.2651926749	0.1859913335	-0.0391588886	-0.1654303994	0.2479010038	0.1390917988	0.1475909268	0.1114749774	0.0602122903	-0.0894370152	0.0580780702	0.0996485752	-0.2595074206	0.1842611813	0.1243088388	0.2250139847	-0.3090182085	-0.1940862176	0.1745821113	0.116117827	-0.1050292766	-0.2883266319	0.0398378615	0.1838982519	0.2309148419	0.0286240637	-0.383578253	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.1978815606054382	0.0355496349477135	0.0012637765449156	0.0391571120276437	1.3160503692908208	0.5587270784563003	0.3121759482003127	1.7319885745105057	-0.8572217240671591	-0.2567023393189345	0.7348290842126727	0.0658960910118133	0.0615242676937854	0.030394656528482	0.0037852355152565	0.0009238351454843	-0.0086441490666169	-0.0029184152917462	7.472131308589382e-05	8.517147815098638e-06	0.0039570592123995	0.001406816279176	1.565831761043575e-05	1.9791320433548857e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.0344296541361	-5.518771587419224	700626.636426425	30.456839834105697	1014.1919853997338	57.90358193572854	1028585.3832490538	3352.8248009876284	806.1748795431612	-5.335104160322317	28.46333640148849	649917.9364064304	827.1554659059534	841.7867482456506	2.727164	128.621933	4.274393371883519	2.576792580498303	-0.0281906419	-0.0258114786	0.3288832315	-0.0363043854	-0.2579910118	0.3244336828	0.0246502099	-0.5364478566	0.0837483316	0.13429138	-0.0406723929	-0.0704297498	0.1049902854	-0.2898922467	-0.2608332352	0.5291221581	0.1029421741	-0.0095532144	-0.0077535527	-0.1672720314	-0.1368098505	-0.0998734952	-0.2702145486	-0.2312826492	0.5891770566	0.0845552554	0.0016832877	-0.0096803202	0.1264620031	0.0656032039	0.0490317607	0.3222452598	0.014120997	0.0017077623	0.011960175	-0.1363137255	0.0890229163	0.0330623964	0.0470835969	-0.1021888394	0.0923759751	-0.2135823894	0.1844520621	-0.1451592509	-0.1104094443	0.1283677921	0.4351032875	0.1776831408	0.3444349096	-0.271337007	0.1338369761	0.0727066773	0.0504914651	-0.1001349035	-0.1691039205	-0.1636795809	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0560392726432468	-0.1418422879621914	0.0201192346543492	0.0031404000783841	0.3608334383814622	-0.9552169309093586	0.9124393850958944	0.1302007702541884	-0.2902656716407392	0.5669560524264199	0.0842541601330494	0.3214391653829493	0.0169597928363777	-0.0445644748574076	0.0002876345730528	0.0019859924193165	-0.0029360687715949	0.005708080295022	8.620499831534784e-06	3.258218065441844e-05	0.0020220523531182	-0.0019350068592812	4.088695718750849e-06	3.74425154546568e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.0208374753829	41.98640782124676	772677.6327159235	1762.8584417320508	1068.211565642079	54.01958024234523	1141075.9489715016	2918.115049559175	828.9333666957582	22.758487152597013	517.9487374749233	687130.5264215643	851.8114444912416	835.5590066348805	2.527737	119.216293	0.4468341023660524	0.2332965580460108	0.0850753291	-0.0302837756	-0.0666647798	0.0705105807	0.0185142104	-0.0508312818	-0.165403951	0.0132247914	-0.0857848919	0.0499016281	0.0166866056	-0.1024034868	-0.0041917808	0.1104581386	0.0426335295	-0.0629053988	-0.0870724611	0.0110654403	0.1017099585	0.065769852	0.1453285658	0.0268762013	0.1129717713	0.0285010083	-0.0657055202	-0.0822565178	-0.0222079896	0.0792829109	-0.0509578263	-0.1683790162	-0.014629308	-0.0182255396	-0.0011295969	-0.0966123593	-0.0493935039	-0.000936916	-0.0594111517	0.0790493526	-0.0247639234	0.0945793902	-0.068178974	0.0518795261	-0.0058755007	0.1016464882	0.0260494097	0.0983847055	-0.1557943743	-0.0116623814	-0.0730487082	0.055426422	0.008009703	0.0751398041	0.0328381484	0.0732670325	0.0150675851	0.0147352468	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0563307036824056	0.0002914310391588	8.493205058517973e-08	0.0031731481773549	0.2231099715641988	-0.1377234668172634	0.0189677533121658	0.0497780594113775	-0.4188646260741393	-0.1285989544334001	0.1754475749762285	0.0165376910813637	0.013939613715645	-0.0030201791207327	0.0001943128305413	9.121481921309751e-06	-0.0029169918803932	1.907689120169993e-05	8.508841630279856e-06	3.6392777792149606e-10	0.001456903363528	-0.0005651489895901	2.1225674106592e-06	3.193933804348238e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.2150641034006	-9.805773371982356	755534.8276642787	96.1531914226782	1019.571915083402	-48.639650558676976	1039526.890026836	2365.8156064702057	825.0689329800244	-3.864433715733753	14.93384794329978	680738.7441687961	846.0981612120623	836.7320837179819	1.078309	50.856541	0.1064214199262044	0.0641675677719641	0.0783497536	0.0159671077	0.010734778	0.0842407522	-0.0400049112	0.0144900002	0.0173500503	0.0615874745	-0.0079709338	-0.0272432666	-0.0794228911	-0.0445474188	0.0024730946	0.045559894	0.0200223427	0.048917651	-0.0216923456	-0.0541410396	0.045535213	-0.008871176	-0.0401734297	0.0675112891	0.0456338801	0.0267408378	0.0392278271	-0.0078091395	-0.0720672086	0.0247035349	0.0166447207	-0.00891377	0.0044904181	0.041027727	0.0037499948	-0.076275424	-0.0700792053	-0.0308211005	-0.0427409937	0.0760374024	-0.0665291085	0.0371797826	-0.0923540052	0.0750975215	0.0144734315	0.0628994561	-0.0562182513	0.11936475	0.0270397419	0.041050555	0.1234639418	-0.0506213542	0.0015590858	-0.0725807528	0.020840896	-0.0464980636	-0.0128442936	-0.0624248262	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0582671375294268	0.0019364338470211	3.749776043889315e-06	0.0033950593158731	0.1671871388291776	-0.0559228327350211	0.0031273632211091	0.0279515393898867	-0.3935464447782522	0.0253181812958871	0.1548788041976019	0.0006410103041314	0.0136302846083068	-0.0003093291073381	0.0001857846585034	9.568449664664745e-08	-0.0029413194226397	-2.4327542246500074e-05	8.651359945997539e-06	5.918293117552459e-10	0.0015881261549088	0.0001312227913807	2.52214468390541e-06	1.721942097776894e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.3551314323519	1.140067328951318	757518.0548106265	1.2997535145421926	1044.0704091846142	24.498494101212145	1090083.0193349277	600.1762132271263	825.2418748191872	0.1729418391627177	0.0299088797329833	681024.151955087	847.6807525474987	820.8864596427655	0.8652619999999999	40.808567	0.3526088864410286	0.1794595841336751	0.0679159509	-0.0302800679	-0.0132225576	0.0597478322	-0.0344481538	0.0328337168	-0.0825358961	0.0165309744	-0.0659060688	-0.0635650176	-0.0026108983	-0.1238041451	-0.0124508113	0.0622863428	0.0394477983	-0.0048505401	-0.1006154293	0.0020835087	0.031515645	0.0060062706	0.0012559037	0.0865574515	0.0613064721	0.0244794576	-0.0358842416	-0.0990662112	-0.0214517451	0.0373368705	-0.0054017273	-0.021584546	-0.0676369124	-0.0465135557	0.0064384624	-0.0886043944	-0.0616878305	-0.0146801052	-0.056361619	0.0898266894	-0.009117176	0.082112444	-0.0529957442	0.0347238379	0.0076895337	0.0880132633	0.0115515021	0.1016490447	-0.1232811234	-0.0224396889	-0.0277037039	0.0636375922	0.0085862239	0.0782348256	0.0715776111	0.0511344045	0.0147964502	-0.0291301349	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0687942278543687	0.0105270903249419	0.0001108196307094	0.0047326457860787	0.297296279185943	0.1301091403567653	0.0169283884043764	0.0883850776178061	-0.3058115203001108	0.0877349244781414	0.093520685948265	0.0076974169731851	0.0155084825517866	0.0018781979434797	0.000240513031059	3.527627514891748e-06	-0.0035468996092176	-0.0006055801865778	1.2580496837867964e-05	3.667273623757241e-07	0.0015891026504747	9.764955658999198e-07	2.5252472337457165e-06	9.535435902222046e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.1990134245992	1.8438819922473613	760731.1190188442	3.399900801334098	1021.2578783933358	-22.81253079127839	1042967.6541804572	520.4115611030247	827.0454314817865	1.8035566625993624	3.2528166352065506	684004.1457348944	846.4902189084996	823.005959188237	0.908054	42.826759	0.4271397621930829	0.2545276490152529	0.0626477834	0.0171736982	-0.0516299045	0.0519979926	-0.0461556407	0.0145922747	-0.0034053037	0.0761987148	-0.036815465	0.0235849028	0.0074965693	0.1227319146	-0.0041978654	0.0616459005	0.0264275739	-0.0227021295	-0.0483713859	-0.1092438542	0.0672392292	0.0938568041	-0.0258145881	0.029545555	0.0589603712	0.0411805124	-0.0281574414	0.0047656635	-0.1244352615	0.0250435256	-0.0543934617	-0.0531066058	0.0299964754	0.0982758813	-0.0145992016	-0.0479085758	-0.0745828791	-0.0147061266	-0.0569247687	0.0964387047	-0.0692363894	0.0813132933	-0.1387260823	0.0889309001	0.0519302251	0.0637731477	-0.058752626	0.111988959	-0.0815834623	-0.0014451718	0.0144486442	0.0542011161	-0.0007472281	-0.0786376149	-0.0055671943	0.0198565646	0.0091052018	-0.1171146511	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0943667142952477	0.025572486440879	0.0006539520627689	0.0089050767668809	0.3069310345266558	0.0096347553407128	9.282851047539462e-05	0.0942066599556031	-0.5333265434716168	-0.227515023171506	0.2844372019713823	0.0517630857687309	0.0167585824553861	0.0012500999035995	0.0002808500859139	1.5627497689794837e-06	-0.0042861204516051	-0.0007392208423874	1.8370828525667506e-05	5.464474538200846e-07	0.0028881318492874	0.0012990291988127	8.341305578868257e-06	1.6874768593679653e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.0625322277592	-1.136481196840009	758749.9350510361	1.2915895107708997	1041.106997502759	19.849119109423214	1083903.7802492098	393.9875294200698	826.5363352320703	-0.5090962497162081	0.2591789914751077	683162.3134588613	849.5213860636607	813.4837412553675	1.401195	66.084885	0.5473000641254697	0.2775295268576909	0.014215393	-0.0434514185	0.0286239476	0.1101729858	0.0284422628	-0.0563301294	-0.0622668975	-0.0199962708	-0.0052082407	-0.052500106	-0.0602786384	-0.0099814402	-0.2380667835	0.0747510382	0.0256217446	-0.0086213198	0.000719083	0.0079084179	0.1013985489	0.0444388843	0.1222656788	0.1215244322	0.0725926105	0.0026940837	-0.0389330028	-0.0247496252	-0.0093374938	0.1068859319	-0.0684123809	-0.112188658	-0.1132725941	-0.0376248012	0.0206159091	-0.0521619719	-0.0396301691	-0.0196317834	-0.0667040114	0.0681390154	-0.0294384651	0.0656398016	-0.074852613	0.0425820989	0.0281288222	0.1414273651	0.016901938	0.1103493624	-0.020755955	0.0805043454	0.1917603854	-0.1061143433	0.0104313531	0.024199417	0.0661304651	-0.0961939699	-0.0093123979	0.1052124017	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0474876870412686	-0.0468790272539791	0.0021976431962793	0.0022550804205294	0.1042216104701196	-0.2027094240565362	0.0410911106013326	0.0108621440889853	-0.4695943044092274	0.0637322390623894	0.2205188107335861	0.0040617982959055	0.0138875512334717	-0.0028710312219144	0.0001928640792623	8.2428202772073e-06	-0.0037570253628624	0.0005290950887426	1.4115239577191349e-05	2.799416129316452e-07	0.0016086706848932	-0.0012794611643941	2.587821372434757e-06	1.6370208711929617e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
