global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
912.0121865156368	-0.4156988081889494	831766.2283530327	0.172805499129713	1107.0043802150888	2.635720624886744	1225458.6978153929	6.947023212453369	837.2397024806542	-1.0583902093428603	700970.3194098943	1.120189835232824	872.3762267217309	798.8201225757599	1.261523	24.116043	0.0312222110222607	0.0183482996215289	0.0097797748	-0.1397809075	0.0767296561	-0.1366530678	-0.0809597721	-0.0326694056	-0.1430171186	0.0859451381	0.0177330842	0.0367345464	0.0774521037	-0.0368721163	-0.0767619929	0.0702719269	-0.0084516088	0.0250538509	-0.0949849157	0.0349916598	-0.0035707213	0.0356369755	-0.1332559844	-0.0268780284	0.0970356081	-0.0869680211	0.1393056708	0.1100811806	-0.0119462471	-0.0907825319	0.0031986629	-0.048541165	-0.0924615659	-0.0159760057	-0.0995394168	0.0325925025	-0.0603733707	-0.0341315074	0.041156177	0.0518072983	-0.0522816052	-0.1179701029	0.0625222934	-0.1421197457	-0.0005001341	-0.0396508911	-0.1551575234	0.1200452182	-0.0093345525	-0.0312705887	0.0592958623	0.0360196248	-0.0404275659	0.0062859811	-0.0083504648	-0.0368363865	0.1943152097	-0.1155906765	0.1171371745	0.0675925653	-0.0940641991	0.0372005481	0.0005142582	-0.1181039613	-0.0321848958	0.037977033	-0.0140478934	-0.0455348967	-0.0068503015	-0.0102749847	0.0503148399	-0.0333985508	0.0719011263	0.0372892435	-0.0152363649	0.0336384328	0.0136719922	-0.0327738705	0.0499334469	-0.0347788224	0.1070168783	0.0395069507	-0.0696934809	-0.0804757156	-0.0530514976	-0.0693136888	-0.0054953071	0.1214309094	-0.0773653264	-0.0722712117	0.0304755926	0.1187618918	0.1246948741	0.0329828201	-0.0638288413	0.0664153048	-0.0361442247	0.1578307914	0.0873371159	0.0587282698	0.0642073699	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	9.357575513035954e-05	-0.0001921093062832	8.756421948217011e-09	3.690598556062789e-08	0.0189687099482398	0.006607500318779	0.0003598119571004	4.36590604626659e-05	-0.0621217635946393	0.0149694180325284	0.0038591135121082	0.0002240834762325	0.0004921154597224	5.70405107947e-05	2.421776256977891e-07	3.2536198717202877e-09	-0.0003788506370077	-0.000131983367018	1.435278051611401e-07	1.7419609169408102e-08	0.0006090929961802	3.978948069996175e-08	1.5832027743726286e-15	3.7099427799577306e-07	0.0
911.6174343080216	-0.3947522076151699	831046.3465343402	0.1558293054170502	1105.5099744759932	-1.494405739095555	1222152.303665911	2.233248513041732	837.2354903595357	-0.0042121211184849	700963.2663175721	1.77419643167865e-05	872.4141678131153	794.330089986892	1.321472	25.262062	0.0431106749818735	0.0261241907236729	-0.1221487854	0.050871871	0.0481817773	0.0801265472	0.0430874567	0.1369948679	-0.0691133616	-0.0026454358	0.0880274062	0.0410612056	-0.1671019081	0.0299637125	-0.0178830154	0.0519396947	-0.075310711	0.0113921687	-0.1762229063	-0.1439820508	-0.0020471207	0.0426625965	0.0491940986	-0.0573820488	-0.002506577	0.1367334716	-0.0277422663	0.2284284142	0.0354329618	0.0318968897	0.1360067476	-0.0636003916	0.0105393481	-0.1300798108	-0.0109787717	-0.0676320796	0.0154793977	0.0361275492	0.0045361895	-0.0538165181	-0.115249209	-0.1128720868	-0.1775171462	-0.0698001417	0.1788786597	-0.0855555986	-0.1100837346	-0.0996748175	-0.1305079484	-0.0323758484	-0.0300164683	0.1108104737	-0.053029386	0.1205249227	-0.0344729919	-0.0327719724	0.0958197254	0.1333499501	-0.0434028752	0.1079011253	0.0202188182	-0.0030825179	-0.1004492093	-0.0520840765	0.127126299	0.0459006337	-0.154217722	0.0907620877	0.063268863	-0.0709312483	0.0324084467	-0.1342907508	0.0503934036	-0.0057696915	0.1025939652	0.1406452555	0.0311244032	0.0262066223	0.0354298671	-0.1381907503	-0.0682801543	-0.0475143992	-0.0191861241	-0.06669528	0.0149823147	-0.0429450517	-0.0375719352	0.0713882603	-0.0334886672	-0.0210240876	-0.0870909317	-0.0377123057	0.0194178144	0.0188111049	-0.0815604167	0.1439604637	-0.0257374863	-0.0255008473	0.0409513145	-0.0100527914	0.1463624263	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0031477504510633	-0.0032413262061936	9.908332902169207e-06	1.050619557495778e-05	0.0170617087586322	-0.0019070011896075	0.0002911019057643	3.636653537164797e-06	-0.060151815503282	0.0019699480913573	0.0036182409083408	3.88069548264228e-06	0.0002281848790037	-0.0002639305807187	5.2068339005933213e-08	6.965935143851023e-08	-0.000354880951614	2.3969685393700007e-05	1.259404898184582e-07	5.745458178729553e-10	0.0010410407199621	0.0004319477237819	1.865788360803646e-07	1.0837657806192074e-06	0.0
910.270309092474	-1.347125215547635	828592.0356153082	1.814746346364262	1108.904383478938	3.3944090029447125	1229668.931698803	11.522012479272115	837.0523172885556	-0.1831730709800467	700656.5818781408	0.0335523739322612	872.0896699596349	790.5394607543946	1.341026	25.635855	0.036178837677913	0.016806378975371	0.1353870226	0.0395171092	0.0678697785	-0.0543030982	0.079305198	-0.1105292855	-0.1394883868	0.0655503067	0.0481045768	-0.0450038019	0.0855576067	0.06405863	0.0222105352	-0.043641096	-0.067110179	-0.1293480771	0.012601821	-0.0900896687	0.1830584279	-0.0172647703	0.0067256629	0.0562238182	0.0614814413	-0.0327750863	-0.0783163741	-0.0439148896	0.0809564075	-0.0834707622	-0.0054126403	-0.190053433	-0.1273538698	-0.0567303639	0.0637308962	-0.1175714164	-0.0484385399	-0.0979616633	0.004751925	0.0544643632	-0.1171130794	0.0755834978	-0.0479096005	0.0032729083	-0.0964851514	0.0503417947	-0.0321671938	0.0118849538	0.1181354417	-0.0917878663	0.0248257021	0.0947070586	-0.027674071	-0.0719249346	-0.0110488847	-0.1092857753	0.1242601	0.1120855923	0.0235944286	-0.0387042939	0.1189098878	0.0414448496	-0.022070185	0.0954906255	0.0349425053	0.0503698757	-0.10093075	-0.09836513	0.048447754	0.0713625578	0.0450274863	0.0581540091	-0.1517070269	-0.025113309	-0.2428098586	-0.0341011114	0.0687248891	-0.121758037	-0.1044480811	-0.0067455099	-0.0296155562	0.0043046377	0.0115079786	-0.0457757534	0.0133596018	-0.036557063	-0.0174185122	0.0851745808	-0.0186899863	-0.1313004321	-0.0561875861	0.0175928139	-0.0549479948	-0.0847327333	-0.0753729722	0.0382676332	0.0636228848	-0.0025396907	0.0109605171	0.0115217331	-0.0465099474	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0073517916750773	0.0104995421261406	5.40488408337359e-05	0.0001102403848586	0.0179116143123962	0.0008499055537639	0.000320825927276	7.22339450318888e-07	-0.0647551986528114	-0.0046033831495294	0.004193235752565	2.1191136421371267e-05	7.56107626712193e-05	-0.0001525741163324	5.7169874317234495e-09	2.3278860974637357e-08	-0.0002469661920316	0.0001079147595824	6.099230000658912e-08	1.1645595335727202e-08	0.0008970094589074	-0.0001440312610546	2.074500416100713e-08	8.046259693693465e-07	0.0
909.67670630838	-0.5936027840940596	827511.7100000626	0.3523642652842187	1104.6916737795796	-4.212709699358356	1220343.694117929	17.746923011067974	836.8585506777221	-0.1937666108335634	700332.2338424175	0.0375454994739256	871.9473088540734	793.3189306951705	1.325934	25.347359	0.0300469286098357	0.0173435542560493	-0.064704534	-0.1148041319	-0.0527458077	-0.1531291106	-0.1511939447	0.0121159543	-0.0687744715	-0.086674642	0.0380522141	0.1519715539	0.0005652844	-0.1079980654	-0.0683412888	-0.0530393427	-0.0989549131	0.0317447534	-0.0031397376	0.0250853963	0.1156484233	0.0726338274	-0.1281160327	-0.0405156675	0.1206324154	-0.0762329536	0.1021022456	-0.07284878	0.19985029	0.1286085008	0.0008479606	0.0728172384	-0.0742607686	0.0256785929	0.0945429575	-0.0367351681	-0.0098584573	-0.0319899368	-0.1711016448	-0.0327389715	0.0877037992	-0.0195293513	-0.0392781656	-0.0083247025	0.0855488049	0.0924909041	0.0626471636	0.1107640493	-0.1022291801	-0.0775863908	-0.0209796434	0.0660727242	0.048840546	-0.0596185868	0.133490489	0.0706104481	0.1017295851	-0.0340474575	0.1279247904	-0.0331522304	-0.0759807423	0.0239472963	0.0058184243	-0.0564614509	-0.1126042846	-0.015252955	-0.0634606254	0.06631427	-0.1995631888	0.1161440669	-0.0046903893	-0.1012263499	-0.0630979062	-0.074237498	0.1038834378	-0.0484279992	0.0690817474	-0.0259131925	0.0766626551	-0.1327177258	0.0788635418	0.0538803014	-0.0456711395	-0.0432797263	0.0082143786	-0.0680063656	-0.0513746407	0.0442136237	-0.0161996655	-0.0819350634	0.1074926766	0.0683014191	0.0399241804	-0.1023381871	-0.1509167108	-0.0024110728	0.0666125519	-0.0435592844	-0.0281801292	-0.0547959941	0.0856565876	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0054295591701816	-0.0019222325048957	2.9480112782503103e-05	3.694977802877598e-06	0.0252965319602083	0.0073849176478121	0.0006399145292138	5.453700866496661e-05	-0.0640999932326025	0.0006552054202089	0.0041088091324196	4.292941426711231e-07	0.0003391275684526	0.0002635168057813	1.1500750768457289e-07	6.944110692922191e-08	-0.0002468243556583	1.418363732999875e-07	6.092226254613498e-08	2.0117556790893404e-14	0.0010350422774911	0.0001380328185837	1.905305900616067e-08	1.0713125161939634e-06	0.0
911.1191662100128	1.4424599016329012	830138.135035229	2.080690567818799	1113.3879340919289	8.696260312349295	1239632.6917814934	75.62494342014146	837.8685800286788	1.0100293509567564	702023.7573992746	1.0201592897941263	873.9047504930761	792.6062104157039	1.351926	25.844229	0.0268120808045465	0.0131481204641174	-0.0740896676	0.1217291591	0.0488826688	0.1323736546	0.103509947	0.0800452317	0.0263231091	-0.0197468803	0.1213500261	-0.0270853108	-0.1131948548	0.1871601083	0.0419033862	-0.0193143635	-0.1153280576	-0.0616320203	-0.0327099297	-0.1905624356	0.0609799896	-0.1783229178	-0.0824569508	0.1927474692	0.024466021	-0.1538784142	-0.0521615275	-0.0883105865	0.1898433324	0.0267342054	-0.1122569034	0.0760125903	-0.1149745246	0.0355319561	0.0421118558	-0.1386999739	0.0873498597	-0.1041158234	0.0752679075	-0.017522631	-0.1290696312	0.0794945991	0.0939568155	0.0222391668	0.0034304928	-0.0232399166	0.0852057738	-0.138514408	-0.016706455	-0.0389201351	0.0320996133	0.0814681657	-0.0729272014	0.0607266864	0.0918032742	0.0420414343	0.0343798582	0.2836978658	-0.0977982925	-0.0472209245	-0.044721041	0.1485857045	0.0212874658	-0.0085944912	0.0818917604	0.0922133958	0.1740311742	-0.018717901	-0.081470746	-0.0209349291	0.1093075712	-0.0628974314	-0.2106950771	0.1247563957	-0.1220341408	-0.1118493154	0.1933895197	0.0132964132	-0.0082480094	-0.1422978141	-0.115586429	-0.0431035688	0.0491558219	-0.0326911938	0.054076442	-0.0219391829	-0.0352358021	-0.0107214057	0.0259284172	0.0311165088	-0.0383685192	-0.0022071235	0.0412197482	0.0018477233	-0.0379904634	0.1072329083	-0.0708115626	-0.0665940894	-0.0379858872	0.0132652492	0.0698282597	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0003505655410833	-0.0050789936290983	1.228961985950269e-07	2.579617628442112e-05	0.0267510800187125	0.0014545480585042	0.0007156202821675	2.115710054498342e-06	-0.0599969325381835	0.004103060694419	0.0035996319139913	1.6835107062086126e-05	0.0001742099716518	-0.0001649175968008	3.0349114222920966e-08	2.7197813734551237e-08	-0.0004054100705854	-0.000158585714927	1.64357325332059e-07	2.5149428978939426e-08	0.0010350360207685	-6.256722600087028e-09	3.914657769443978e-17	1.0712995642882908e-06	0.0
909.9930412610772	-1.126124948935626	828087.3351435846	1.2681574006152665	1105.9981234635163	-7.389810628412533	1223231.8491048196	54.60930112379884	837.6525742929193	-0.2160057357594951	701661.8352195547	0.0466584778810008	872.5596420363006	793.829231366657	1.345365	25.718805	0.0498498293959824	0.0303361970968152	0.1268023196	-0.0218065649	0.0342424378	0.0007022001	0.0082947156	-0.1289529756	-0.0625797375	0.0894331746	-0.0036802525	-0.0080968167	0.092948423	0.0959712842	-0.0699513942	-0.0538829498	-0.1202050473	-0.0572316922	-0.0212042895	0.0231699266	-0.1259705269	-0.1221988539	-0.1148897804	-0.0700078044	-0.0277622899	-0.0435092747	-0.0117967819	0.032236148	-0.0169730689	0.0906889026	0.1246813665	-0.0475762294	-0.0604485576	0.1250279841	0.1196367753	-0.0882031472	0.1275765492	0.1258747001	-0.0228452886	-0.1220666363	0.0356571032	-0.1217092849	-0.0471747906	-0.0832763881	-0.2715037472	-0.1093281168	0.1115906148	0.0417549503	0.1096608221	-0.043317199	0.1175024761	0.072244483	-0.0242597949	-0.0587093456	0.1177235063	-0.0498437808	-0.0611368861	0.0304196144	-0.0265192702	0.0047710087	-0.0420171585	0.042548528	0.0052549994	-0.0013078218	0.0120907166	-0.0511483941	-0.009663117	0.2157914468	0.0884370015	0.0368747081	-0.0727245192	-0.0181884848	-0.0564970078	-0.0173588134	0.0267561907	0.0048654684	0.0790941038	-0.128993324	-0.0955629925	-0.0601039016	0.0298544779	0.0583888561	0.0006841309	0.0329033546	0.0798112011	0.0105003764	-0.0670289034	0.0182499953	0.0440934603	-0.029431944	-0.0845233982	0.0571610325	-0.0480868318	-0.0600613371	-0.053402673	0.0435238646	0.0192467986	-0.1413216337	-0.0645554832	-0.0966047251	-0.0420683469	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0003643453939048	1.3779852821500002e-05	1.3274756605964388e-07	1.8988434378220158e-10	0.0310420735342091	0.0042909935154966	0.0009636103293032	1.841262535003387e-05	-0.0866397927948128	-0.0266428602566293	0.007506453695528	0.0007098420026542	0.0003936277783584	0.0002194178067066	1.549428278953697e-07	4.814417389993488e-08	-0.0002467970346857	0.0001586130358996	6.090877632965461e-08	2.5158095157319515e-08	0.0010350490935829	1.3072814400005156e-08	1.7089847633698215e-16	1.0713266261267829e-06	0.0
909.2620695755172	-0.7309716855600072	826757.5111687527	0.5343196050904381	1110.956889679073	4.95876621555658	1234225.2107253997	24.58936238054532	836.7058321409587	-0.9467421519606204	700076.6495386942	0.8963207022990266	872.0960540771484	793.2952233768644	1.151207	22.007174	0.056968368104039	0.034148740294326	-0.0587596846	-0.0424502963	-0.0686024975	-0.0809201504	-0.0847323807	0.0662713741	-0.0719374439	-0.0499547179	-0.0133291921	0.1312430438	-0.0485236988	-0.0195393773	-0.0317117484	-0.027733907	-0.0018556303	-0.125404293	0.0539948921	0.097087242	-0.0100398868	-0.0416676007	-0.0799265875	-0.081079977	-0.124062545	0.1090984198	-0.0562319063	0.0582599462	0.0139013322	0.0304176532	-0.0289045711	-0.1624868736	-0.0168673861	-0.1056137242	-0.0894732722	-0.0532949827	0.005459962	0.0351574892	-0.0783412177	0.031779856	0.0412937976	0.108683639	0.0363526577	-0.1293433663	-0.0123396648	-0.0488367164	-0.0945085466	0.0225055605	-0.0892759453	-0.1050827082	0.0207657009	0.0464452052	-0.0648138995	-0.0754402261	0.0717149592	0.0714278218	-0.1220239063	-0.0535350032	0.0791922638	0.0369817915	-0.045508954	-0.0552757681	0.0119814491	-0.0157801367	0.0342713694	-0.0616745422	-0.0518189667	0.0290980875	-0.044142689	0.0169514147	-0.0276201606	0.1092773327	-0.0009827699	0.0247531037	-0.0825681185	0.0687076354	0.0150384354	-0.0016699983	0.04384968	-0.1073770661	0.0397082832	0.0002270961	-0.0297526153	-0.0094156835	0.0692523043	-0.0278134276	-0.0761263309	-0.0399478403	0.0071595702	0.0131626607	0.0676414358	0.0722271299	-0.0621346977	-0.1055499351	-0.0843673433	0.0418141038	0.0613105775	-0.0669881494	-0.0185374886	0.0302954532	0.1009789883	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0075977991863709	0.0072334537924661	5.772655247641832e-05	5.232285376774221e-05	0.0056329854533885	-0.0254090880808206	3.173052511808645e-05	0.0006456217570988	-0.0649906979342205	0.0216490948605923	0.004223790817977	0.0004686833082829	0.0004471273680116	5.34995896532e-05	1.9992288322498083e-07	2.862206093060785e-09	-0.0002467686006519	2.8434033800010458e-08	6.08947422676969e-08	8.084942781401371e-16	0.0010350556972991	6.603716199956103e-09	4.360906764956267e-17	1.071340296511326e-06	0.0
909.0106645202884	-0.2514050552288154	826300.3882116163	0.0632045017946037	1110.365953187685	-0.5909364913879926	1232912.549998396	0.3492059368539511	836.8326736643345	0.1268415233757878	700288.9237121985	0.0160887720522905	872.9732321881233	783.5651887076242	1.075642	20.562626	0.0660838514207613	0.0375623912807799	0.0526849965	0.0877103941	-0.0630983043	-0.062264487	0.0446287485	0.0020428732	-0.0214637317	-0.0563004143	0.0981738726	0.0367561333	0.0198224303	0.1026902313	0.0762206279	0.0108373015	-0.119225678	-0.0214621687	-0.1504723548	-0.0136338514	0.1068043528	0.1673817196	-0.0780353056	0.046824467	-0.146382785	0.1352766091	0.0036461177	0.0067543156	-0.0533409858	0.0058563517	-0.0335174375	0.0905020214	0.0436140985	-0.0102422951	0.009085828	-0.0720669118	-0.0024102745	0.0091573736	0.0068556076	0.1993312872	0.0502391028	-0.0049312188	0.1742444297	-0.0369688549	-0.105115384	-0.1041498959	0.0734164034	-0.058832575	0.0466169521	-0.0426887454	-0.0666576962	0.1457202951	-0.0652066934	0.1150365175	0.1125188807	-0.0437188811	-0.039566747	-0.0227598881	0.1489862261	-0.0366392727	-0.000596503	-0.0134228661	-0.1196622911	0.1158448371	0.0084771639	-0.061089896	-0.1160259896	-0.0848313663	0.0673874997	-0.0553487084	-0.1798190111	0.0478796026	0.0466923465	-0.0157933156	-0.0574632407	-0.1472574019	0.1117419916	-0.1176503423	-0.0799473095	-0.0900832933	-0.0963512564	-0.016745811	-0.026026392	-0.0553450102	0.0497543674	-0.0017847026	-0.0809280297	-0.0381196429	-0.0054590681	-0.0095788738	0.0074993254	0.0851529684	0.0485067211	-0.0430755691	-0.0922419895	0.0200283493	-0.0286823407	-0.0113820193	-0.0134904077	0.028095079	0.0153112574	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.000368847353215	-0.0072289518331559	1.36048369973711e-07	5.225774460608805e-05	0.0205147828128531	0.0148817973594646	0.0004208563138585	0.0002214678926481	-0.0972300863972464	-0.0322393884630258	0.0094536897008159	0.0010393781684698	0.0004472492451782	1.2187716659999668e-07	2.0003188731246965e-07	1.4854043738443343e-14	-0.0004812685886539	-0.000234499988002	2.3161945442491681e-07	5.499024437293817e-08	0.0010351081074328	5.2410133699956625e-08	2.7468221144473283e-15	1.071448794073113e-06	0.0
909.9032415100188	0.8925769897304008	827923.9089104396	0.796693682596184	1104.546383773038	-5.819569414646821	1220022.7139060956	33.86738817189275	835.6583645591253	-1.174309105209204	698324.902257632	1.3790018745772414	869.9303732964099	787.6440701757159	1.271565	24.30801	0.0501430302468862	0.0334441366846981	0.0299153023	-0.1671346452	-0.0854586707	-0.0385478017	-0.1387422111	-0.0545692959	0.0116735904	-0.0278582461	0.0668117094	-0.1240008208	0.1345136474	-0.1436408845	0.0123017495	0.0026049227	-0.0653624748	-0.001149671	-0.1183804222	-0.0022207333	0.0043228811	0.0040915878	-0.0175345744	0.0459205773	-0.1233901798	-0.0792070173	-0.0122204598	0.0585833621	0.1353779823	-0.0899705266	0.098301465	0.0738618346	0.0945061533	0.10049394	-0.1381971112	0.0364022974	0.0108772042	0.0104590252	-0.1245571307	0.0542807277	0.0152416524	0.0620195412	0.0650795982	0.1890264493	0.125578004	-0.0149965549	0.0808897246	0.1582170069	-0.0023863775	0.0031289709	-0.1036241658	0.0318320804	0.0515817309	0.0427745639	0.0273477221	-0.019121383	0.0380418771	0.0050959752	0.045340748	-0.0695534633	-0.0374913374	0.0898787854	0.1414659833	0.0052698088	0.0507489505	-0.051624343	-0.0711090638	0.0064812002	-0.0231107714	-0.0220907534	-0.0099689103	0.0045775892	0.1996706407	-0.0309007887	-0.1335420548	-0.0122153383	-0.1287050354	-0.075843627	0.0471029707	-0.0553105483	0.1041044428	0.0690674848	-0.0642177901	-0.0307935539	-0.0062597641	-0.0478792793	-0.0195250039	0.0092053814	-0.0574586737	-0.0240477733	0.111633962	0.040691464	0.1206787214	0.0035713758	0.1219870479	0.0090254254	-0.0366990922	0.0012245783	0.0326427675	0.1140695238	0.0205344543	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0004230119768919	5.416462367689999e-05	1.7893913259399333e-07	2.9338064580601955e-09	0.0213316210184757	0.0008168382056225	0.0004550380552758	6.672246541647475e-07	-0.0662598621113446	0.0309702242859017	0.0043903693270144	0.000959154792319	0.0002538385373374	-0.0001934107078408	6.443400303759061e-08	3.74077019074793e-08	-0.0006538693612716	-0.0001726007726177	4.275451416097302e-07	2.979102670822699e-08	0.0010350835252576	-2.4582175199919232e-08	6.042833375595241e-16	1.0713979042597008e-06	0.0
910.5925310628922	0.6892895528734471	829178.7576275244	0.4751200877004766	1102.3778620539483	-2.1685217190897674	1215236.9507466338	4.70248644616404	836.8812120268617	1.2228474677364147	700370.163043549	1.495355929349362	870.666790776479	785.0737627710615	1.440407	27.535692	0.0571745039731726	0.0266451321645969	-0.1304983394	0.0689430423	0.0465347283	0.1917648397	0.0081009485	0.1300185366	0.1082454982	-0.0007450494	0.0583572801	-0.0972329018	-0.20509215	-0.0272017473	-0.0775230502	-0.0605539528	-0.1136833275	0.0527572217	-0.0845814594	0.0853923311	-0.0831874587	0.0394333011	0.0374163742	0.1792239731	0.0054718066	0.0938253451	-0.0054231948	-0.0951789638	0.0073631648	-0.0992421944	-0.0203902683	-0.0431444062	-0.1079790047	0.1151264555	0.0829551902	-0.0006755059	-0.0318464998	-0.0401726565	-0.0163364409	0.1026268115	0.1856029814	-0.0666100815	-0.0032668985	0.0526295112	0.1109086871	0.1204184139	-0.1761198389	-0.095394428	-0.160950847	0.1155711954	-0.0219492226	0.1446234449	0.0664798833	-0.0052567508	-0.0354357637	0.0460325958	0.0339433724	-0.0212620821	-0.209403699	-0.0913535488	0.0291318826	0.0829763635	-0.1029181248	-0.013234071	-0.1370799672	0.0168651874	-0.1007430382	0.0539630743	0.0069204758	0.0454641171	-0.0261690978	0.0484564763	-0.0190372394	-0.00831353	-0.1085714513	0.0772754984	0.0495012008	0.0553584421	0.0546205495	-0.0907978052	-0.1045420155	-0.0840300797	-0.0628164071	-0.1067761674	-0.0281900264	0.0032114441	-0.013734211	0.0523945907	-0.0232307157	0.0501395691	-0.1082163418	-0.0874457525	0.0140113376	0.0616542399	0.0939289568	0.0501784322	-0.0412997858	-0.0530229514	0.0342136712	0.0730471058	0.0447252908	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.016092791678389	-0.0165158036552809	0.000258977944004	0.0002727717703797	0.0340537600548742	0.0127221390363985	0.0011596585738749	0.0001618528216614	-0.0750090174563027	-0.008749155344958	0.0056263526997599	7.654771925020885e-05	5.882043607897914e-06	-0.0002479564937295	3.459843700521271e-11	6.14824227826286e-08	-0.0006529963810653	8.72980206300094e-07	4.264042736843784e-07	7.620944405917546e-13	0.0011700021700525	0.0001349186447948	1.820304071329237e-08	1.368905077927559e-06	0.0
