global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
899.1302557538469	2.8748194034770904	8.264586602608373	808435.2168119781	1008.1965982418247	5.417804453632357	1016460.3807063872	29.3526050977986	831.2201290221528	0.2230664481426174	690926.9028916043	0.049758640286963	846.8033367396997	644.9329194227854	1.603116	28.661829	0.2530688011223174	0.1191037739770887	-0.1020706025	-0.2668826245	-0.1561656645	-0.0291720536	0.1231253877	-0.1841644946	-0.229430567	0.0113860636	0.0801024288	0.1308547721	0.2286062737	-0.1703079058	0.022099402	-0.0654117854	-0.0077840499	0.1012545712	0.1355294798	-0.050757322	-0.0782509889	0.0216743953	-0.1727048785	-0.0521015555	0.0682662875	-0.1258705055	0.0319428995	0.0614932094	-0.06387638	-0.0647312606	-0.163941167	0.0416023946	-0.0332403454	0.1758581947	-0.0363576474	0.0430815304	-0.2282058198	-0.0616442712	-0.0320250956	-0.088856898	0.0286315221	-0.0811295254	0.0148655611	0.079099002	-0.235691461	-0.1744778409	0.0836974596	-0.076469501	-0.001648492	-0.0516617373	0.171425392	0.0064158813	0.0252728353	0.0152280027	-0.1655157654	-0.2000417178	0.0225783683	-0.0494842114	-0.1209591902	0.0237164705	0.0370180569	0.0055246904	0.0204717988	-0.0820545468	-0.0496466086	0.1251162155	-0.0542174611	-0.1180105943	-0.090946323	0.1651910237	-0.1391710443	0.0014166491	0.0598137323	-0.1549117441	0.0716665763	-0.1700617787	-0.1521552652	-0.2581412849	-0.0675546304	0.204769607	-0.004661241	-0.0864896339	-0.1117890918	0.1865758405	-0.024285689	-0.0571480974	-0.4161002432	0.0978626609	-0.0541275055	0.1101961767	0.089133487	0.281031307	0.0111483466	0.2232809563	0.2021061907	-0.0083106437	0.2842262365	0.1810958357	0.1073669306	-0.0583033471	0.0259153588	0.0136288432	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0432784403979127	0.0418607281486487	0.001752320561135	0.0018730234032756	0.0977425831262053	-0.0437644251638715	0.0095536125561831	0.0019153249099241	0.0886115074312101	-0.0699235012662171	0.0048892960293266	0.0078519992492314	0.0070954647176379	0.0009784124595183	5.034561955924428e-05	9.572909409408438e-07	-0.0006451171627952	0.0009259752636778	8.574301889433563e-07	4.161761537329286e-07	0.001237305294472	-4.601520767530008e-05	2.1173993374009953e-09	1.5309243917284425e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
903.6777855290256	4.547529775178759	20.680027056137376	816633.5400586437	1007.4152729298808	-0.7813253119439878	1014885.532132386	0.6104692430843699	832.5753030113315	1.3551739891786383	693181.6351844104	1.836496540946344	845.3468553780552	647.4630369694113	1.402264	25.070829	0.1509362270944454	0.0736555438023783	-0.0822590784	-0.1429760948	-0.1234792499	0.0195697895	0.1711588451	-0.1170580131	0.0134370469	0.0071591489	-0.0018405879	0.197114568	-0.0081924255	-0.1746922072	0.3409513369	-0.0104885911	0.0092609217	0.0696975191	-0.0387820801	-0.0411930871	0.0712891561	-0.0209718587	-0.2090791386	-0.0520620845	0.181112092	-0.0845590276	0.1933174087	0.015893057	-0.1244525309	-0.0028669953	0.0686743114	0.0069812863	0.0893360421	0.0982074573	-0.0216751923	0.1015105501	0.0745475556	-0.0731697092	0.0756748492	0.0178152733	-0.0289980134	0.0819648108	-0.2053077648	0.0358091611	-0.042475376	0.0593318798	0.0523170555	0.0347343005	0.0443390576	-0.0893152955	-0.0524089317	0.0115082975	-0.140283124	0.0875647529	-0.349181953	-0.0833482408	-0.1065484836	0.0159101616	-0.1991970412	-0.0281723528	-0.0369283292	-0.1508025651	0.0995833269	0.0390100383	0.1443706431	-0.1032013087	0.0890718419	-0.0661747222	0.0560005637	-0.1220256164	-0.0343711779	0.0218897453	0.083317908	-0.1194130962	-0.1586401274	0.023688645	-0.0575356197	0.0244850269	-0.0347838157	0.1411218121	0.0269905449	0.0330916498	-0.0437468449	0.0562232249	0.0078732108	0.1666190613	-0.201666437	0.177447977	0.0219104765	-0.0034750689	-0.0759110895	-0.029754952	0.0289770713	0.0457762531	-0.0017730416	-0.0505256579	-0.0469466201	-0.2080412351	-0.1247483273	0.051698778	0.1096366027	0.0345331191	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0243821828189254	-0.0188962575789873	0.0003570685504914	0.0005944908390155	0.1261997866667172	0.0284572035405118	0.0159263861547249	0.0008098124333461	0.0613057523258788	-0.0273057551053313	0.0007456042618723	0.0037583952682419	0.0058931186989463	-0.0012023460186915	3.4728847999870536e-05	1.44563594866354e-06	-0.0008640575204283	-0.000218940357633	4.79348802005097e-08	7.46595398608702e-07	0.0013415591355396	0.0001042538410676	1.0868863377348402e-08	1.7997809141497587e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.6643020056011	7.986516476575503	63.78444543061198	831131.79955136	1018.5187111278572	11.103438197976402	1037380.3649175512	123.28633981628144	834.6103591846215	2.0350561732900587	696574.451658283	4.141453628445977	847.6856475482823	677.7837846010423	1.45579	26.027813	0.1383627846472518	0.0915234521946609	0.0304143003	0.115681021	-0.0241015233	0.0345627468	0.2248722144	0.047163379	0.2096540438	-0.0623739878	0.0320855041	0.2368790729	-0.1948425124	0.1187159519	0.3765939652	0.0482830487	0.0200222279	-0.0084376622	-0.2127173909	0.0576970308	0.0750944464	-0.0608643804	-0.2007010141	-0.0243628239	-0.0937712164	0.0739255803	0.2105815629	0.0319408857	-0.0743838734	0.0384434322	0.034505835	0.0204693529	0.0080043278	0.1033462775	-0.2061589832	0.0776914617	0.0545295394	0.0026148934	0.2400578798	-0.1243616123	0.0875264028	0.0447644734	0.1282049382	0.0510839107	0.1099690511	0.1046059666	-0.0618766303	0.0522932443	0.038841817	-0.0965368081	-0.200405303	0.0180826081	-0.1167294153	0.0416294452	-0.1939594115	0.0656907715	0.1482416845	0.0520005672	-0.2276457759	-0.0032986933	0.02950564	-0.0419690577	0.0150412375	0.1927924803	0.1367356541	-0.0069533593	-0.1323169186	0.0931346175	-0.3497792002	-0.1482348459	-0.0195204042	-0.0660815065	0.1437745421	0.0724099164	-0.0503225844	-0.094249722	0.0911758903	-0.0233500691	0.0187319422	0.0693468177	0.0605361369	0.0357118196	0.0612489548	-0.0281328896	-0.0145413025	0.0492269668	0.0434380866	0.2395899567	-0.0031052449	-0.0453316096	-0.0909608153	0.024200613	0.1096838991	0.0904665811	0.0677348277	0.1138052797	-0.0546185486	0.0749850288	-0.0801925028	0.0649106947	-0.1759365719	0.0251227501	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0242981583563022	-8.402446262319868e-05	7.060110319117312e-09	0.0005904004995079	0.0411832517759762	-0.0850165348907409	0.0016960602268434	0.0072278112048285	0.0421080680503962	-0.0191976842754826	0.0003685510815411	0.0017730893949367	0.0052930738571222	-0.0006000448418241	2.8016630856950484e-05	3.600538121997093e-07	-0.0008053928142972	5.866470613109993e-05	3.441547745448313e-09	6.486575853215641e-07	0.0013641404079525	2.25812724129e-05	5.099138637855985e-10	1.8608790526088128e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.8577943612568	2.1934923556556214	4.811408714319647	835136.0683148211	1027.9262010933148	9.407489965457671	1056632.274894134	88.50086745018677	834.9677205481224	0.3573613635008996	697171.0943573274	0.1277071441232221	849.856152494908	711.4890131595895	1.300642	23.253954	0.0168075583783463	0.0083685692855975	0.0586952115	0.2439156544	0.1136994497	0.0210853753	-0.0030154906	0.102557269	0.1552214631	-0.2079051576	-0.03419658	-0.0073948996	-0.0628147676	0.0766580641	-0.0091312307	-0.0413045363	-0.0118960373	-0.0181235811	-0.1307249927	0.0031211294	0.1161402496	0.0135295103	-0.0781532937	0.0714763602	-0.0765453428	0.1845126486	0.2222420489	0.0214683197	0.1031586086	0.0206426005	0.0272210401	0.0274455765	-0.0118926294	0.0181256654	0.0092807485	0.0392536913	-0.034936715	-0.02113647	-0.1808590723	0.0155618832	-0.0075654053	0.154978474	0.0852568914	0.0519435003	0.0630413458	-0.0608908475	0.2082789421	0.0392178278	0.0478779419	-0.0333290486	-0.1296633454	-0.001288315	-0.0658062766	0.0294265977	0.0424827894	0.2107462532	0.1512322794	0.1616840255	-0.1859503554	-0.1298349524	0.028319508	0.1765277033	-0.1467854462	-0.0628278178	-0.0382536271	0.1375793656	0.0914352091	-0.0779774381	-0.044853865	-0.0251125224	-0.0287528375	0.1650439966	-0.0721031508	-0.1542815102	-0.0012232205	0.0381112506	0.0331892452	0.2043428211	0.019232355	0.0088608133	0.0857984939	0.0266219246	0.0862561287	-0.0460158914	-0.0476396438	-0.024833681	0.1757353022	0.2587940292	0.011958184	0.0263419207	-0.1604535199	-0.0733158644	0.0803050284	-0.0577904809	-0.0217170814	0.1240020542	-0.0462013309	-0.038107673	0.077951913	-0.0616771474	-0.0069538718	0.0809002367	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0194591719014027	-0.0048389864548995	2.341578991070083e-05	0.0003786593710883	0.0400253149987435	-0.0011579367772327	0.0016020258407486	1.3408175800680517e-06	0.037899996595712	-0.0042080714546842	1.7707865367728005e-05	0.0014364097419549	0.0052930894049456	1.5547823399401917e-08	2.801679544874736e-05	2.417348124589898e-16	-0.0008650870499393	-5.969423564210002e-05	3.5634017688945643e-09	7.48375603972681e-07	0.0012917989175874	-7.234149036509994e-05	5.233291228243848e-09	1.6687444434799782e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.5532235092757	-5.304570851981112	28.13847192368761	825468.9599490958	1025.8689339515006	-2.0572671418142363	1052407.0696467883	4.232348092788517	833.45775191868	-1.5099686294424828	694651.8242333399	2.28000526190041	848.9049206060897	710.7483725942296	1.40102	25.048586	0.0492639756283821	0.0278864581338025	0.0367994057	0.0471228198	0.1660134288	0.0910813315	-0.2081782627	0.042160841	0.0219768055	0.0527653772	0.0160873931	-0.1625557837	-0.1113990184	0.2127276983	-0.0483557227	0.0346731445	0.0019521928	-0.0789156202	0.1552520473	0.0447751728	0.0384639465	0.0574927474	0.0777661831	0.0063309279	-0.1473864141	0.1793961263	0.0783392833	-0.0018595347	0.0535628783	-0.1019853008	-0.0015252975	0.0764382928	-0.0161820819	0.0365183347	0.054755926	0.0330744864	-0.0688039067	0.1135301329	0.0879115092	-0.1718806148	-0.0442048012	0.0657885024	0.0606335032	0.0329195506	-0.0355288433	-0.0911761717	-0.0252153893	-0.0431691742	-0.0250044336	0.1388666224	0.0408399169	-0.1215865748	-0.0022226265	-0.0584741058	0.136239164	0.1237166874	0.0836298169	0.0075356592	-0.0630647385	0.0205327895	-0.0223129523	0.0807254125	-0.0070705505	0.1129274156	0.1047354199	0.0775548214	-0.0099536135	-0.0352172078	-0.0537746304	-0.0973059533	-0.1373912651	0.1034366295	-0.019295773	-0.0466231368	0.0955208486	-0.0248957125	-0.042029655	0.0326311356	0.0332146609	0.0037868547	0.0337273536	0.0171911963	0.0391202446	0.0871543153	0.0420334208	-0.0936404147	0.1603413744	0.0638276455	-0.0019231103	0.0066317443	-0.0582066229	-0.0291132583	-0.0327030004	-0.014411537	0.0230912341	-0.0633379608	0.0859261014	-0.0809141645	0.1194125409	-0.048827855	0.009186861	0.0315277201	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0242687330945869	0.0048095611931842	2.313187887098344e-05	0.0005889714060162	0.0577394927218506	0.0177141777231071	0.0033338490197766	0.0003137920924058	0.0581199091941329	0.0202199125984209	0.0004088448654877	0.0033779238447342	0.0052930270288749	-6.237607069921326e-08	2.801613512840025e-05	3.890774195873249e-15	-0.0008654326564188	-3.456064794999867e-07	1.194438386723747e-13	7.489736827961007e-07	0.0011618004178642	-0.0001299984997231	1.6899609930282826e-08	1.3497802109494297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.8307107616318	-0.7225127476438047	0.5220246705078002	824156.5994019697	1027.6867669738165	1.817833022315881	1056140.091013095	3.30451689702209	833.7009552554703	0.2432033367903159	695057.2827938836	0.0591478630259438	848.8458972609187	694.8600505295989	1.203929	21.52483	0.0321444066171778	0.0179353862127956	0.0429655375	-0.0720399172	0.0633402486	0.0608270296	-0.0700638579	0.03023238	0.0073789953	0.0952178538	0.0575284521	-0.0644167109	-0.0445930192	0.1620286491	-0.0844633098	-0.025883346	-0.01382743	-0.0711337645	0.0862868964	0.0963435641	-0.0229536384	0.049078188	-0.0187613251	0.0612896075	-0.0043786416	0.0311393265	0.059063239	-0.0379900341	0.1180340463	-0.1344185533	0.0487803607	-0.084527726	0.1303409927	0.0732003267	0.023164723	-0.0406269576	-0.0843848082	-0.0160708949	0.0358014182	0.0129753352	-0.0272264297	-0.0559504442	-0.1118194672	-0.0354726051	0.0257357768	0.0689635522	0.0118910169	-0.0194503834	-0.0151856648	0.0869991881	-0.0112745463	-0.0811510557	0.0578784491	-0.0932449017	-0.0100228412	-0.0252892173	-0.0002645062	0.0234474397	0.038748302	-0.0172024938	0.1138100893	0.0381269457	0.0264811486	0.0126685907	0.1333447887	-0.0118623606	-0.0235836909	-0.078053425	0.0501025149	-0.1345393568	-0.1259021937	0.0572939864	-0.0235065935	-0.0594532795	-0.0292133846	0.1329839437	-0.0975483928	-0.1197565061	0.0332065885	-0.012958764	0.0113709018	0.0700515814	-0.0083990049	0.0615836194	0.0448718973	-0.0411168137	0.0737329148	0.0567012039	-0.033525709	-0.0539379772	-0.0967783044	0.0030422271	-0.0213081923	0.0388329529	0.0259960548	-0.1122085596	-0.0523899449	-0.1461152241	-0.0036655951	-0.028559227	0.1037416798	-0.068608349	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0100756380834639	-0.014193095011123	0.0002014439459947	0.0001015184827889	0.0522015536708124	-0.0055379390510381	0.0027250022056467	3.0668768933013804e-05	0.0675312648593546	0.0094113556652216	8.857361545730046e-05	0.0045604717335043	0.0053210125577526	2.7985528877699783e-05	2.831317463976087e-05	7.831898265645684e-10	-0.0008660014246597	-5.687682408999847e-07	3.234973118564631e-13	7.499584675126301e-07	0.0011303143771869	-3.148604067729991e-05	9.913707575325847e-10	1.2776105912754098e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.990456512431	0.1597457507991748	0.025518704898392	824446.6691176529	1021.7029285997448	-5.983838374071638	1043876.8743092952	35.80632168701231	832.7387922812463	-0.9621629742239292	693453.8961700287	0.9257575889674377	847.7607256826786	690.6439821531446	0.974049	17.414845	0.0462650929186116	0.0294820465927338	0.0856601003	-0.0562485003	0.0784805491	0.0054680101	-0.0241279807	0.0812044338	-0.0433835423	0.0544451525	-0.0244044396	0.0642121154	0.0971713309	0.1052126897	-0.0003561975	0.0658939449	0.0589197331	-0.0227716582	0.0721807459	0.0755735363	-0.0598599542	0.0356885443	-0.0392743783	0.0297639149	-0.0347407148	-0.0921484064	-0.0902587738	-0.0158710725	0.0940724274	-0.150338609	-0.1205095338	0.081636417	-0.0453526145	-0.0561138988	-0.094546715	-0.0695231775	0.1422746784	0.0541141144	-0.0733038725	-0.1339343059	-0.0886209714	0.1349514687	0.0473744991	0.1138551001	0.1641244764	-0.0224241049	-0.0166214566	0.077188589	-0.0730366463	0.0137626767	-0.0293997252	-0.0898815969	0.0943144955	-0.0377011729	-0.0143638733	-0.1479521768	0.0175316905	-0.0809485039	0.0523643144	-0.0415095973	0.0467867666	0.0315926257	0.1365352225	0.0095479177	0.1319768141	0.1541540298	-0.037288668	-0.0047495297	-0.103044021	-0.033619165	0.1214154072	0.015684932	0.0660111739	-0.1056996944	0.0561768646	0.0651192864	-0.0478425684	0.2036366377	0.0616863225	-0.0114692585	0.0316541479	0.0269635986	-0.0413437478	0.0398278611	0.0724599254	-0.1632331914	0.034446999	0.0506669566	0.004447116	0.013842149	-0.1037086278	-0.0267167022	-0.0062725034	-0.0293901111	0.1424557982	-0.0100133385	-0.011204813	-0.0824752995	-0.0030592178	0.0665111141	0.0559670707	-0.0143438624	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0243477035950547	0.0142720655115907	0.0002036918539671	0.0005928106703526	0.050233651977706	-0.0019679016931064	0.0025234197910172	3.872637073731062e-06	0.0629313722501052	-0.0045998926092493	2.115901201662721e-05	0.0039603576132813	0.0048130138666052	-0.0005079986911474	2.3165102480133933e-05	2.580626702074721e-07	-0.0008662860885146	-2.846638549000059e-07	8.103351028653163e-14	7.504515871539255e-07	0.0011300930700959	-2.2130709100010026e-07	4.8976828526926666e-14	1.2771103470787768e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.9144070560282	0.9239505435971296	0.8536846070134313	826125.3993540113	1024.2300996685972	2.52717106885234	1049047.2970671444	6.386593611244278	832.6287824923476	-0.1100097888987647	693270.689434689	0.0121021536535507	847.6608368696138	690.5288550207655	0.949098	16.968765	0.0411781314155668	0.0247365304534831	0.1000794392	-0.0944924349	0.0037710967	-0.0766922676	0.0517518372	0.1025924496	-0.0731301361	-0.0062397193	-0.0540476348	0.0690692928	0.0694636745	0.086003609	-0.0697488212	-0.1252860169	0.0332853737	-0.0403682628	-0.0324570342	0.061661191	-0.1104623061	-0.0028761331	-0.056204466	0.0441493839	-0.0110628769	-0.0774953743	-0.009397591	-0.0411391964	0.0909376281	-0.0391564613	-0.0687124821	0.0397697957	0.0440016633	-0.0086289023	0.1141646539	-0.0463461862	0.1131180406	-0.1045570457	0.093479995	-0.1443672676	-0.0666358249	-0.0272769957	-0.094320506	0.0866773545	0.1539381955	-0.036994832	-0.1566991432	0.0909646227	-0.0542129813	-0.015278285	-0.0563050163	0.0320398475	0.113795725	-0.0393506218	-0.0469181182	-0.0780519402	0.0707501191	-0.017942485	0.1327236773	-0.1213822428	0.0145460381	-0.0105866181	-0.0071598928	-0.1503186566	0.1319457573	0.0539595103	-0.0412896914	-0.0173351953	-0.0414705542	-0.0638986835	0.1121753593	-0.0195810215	0.1051213829	-0.0297130228	-0.0526730677	0.0143371642	0.1812479534	0.0349238193	0.0622463764	-0.0244472374	0.0543264196	0.0274825918	-0.1001560999	-0.026492111	0.0435876698	-0.1362024506	-0.0526792731	0.0593246397	-0.0270563794	-0.0038417144	-0.1186316311	-0.0252372409	0.0243455746	-0.042305453	0.111955306	0.0757980066	-0.0142337643	-0.1416949854	0.0339348529	0.1586630635	0.0365998078	-0.0657100084	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0244313030779892	8.359948293450159e-05	6.9888735469160225e-09	0.0005968885700885	0.0603376933859465	0.0101040414082405	0.0036406372431364	0.0001020916527794	0.0439996704164684	-0.0189317018336368	0.0003584093343177	0.0019359709967578	0.0048151157972229	2.1019306177001013e-06	2.318534014066552e-05	4.418112321625129e-12	-0.0008652118284593	1.0742600552999908e-06	1.1540346664131392e-12	7.485915081058852e-07	0.001368092653238	0.000237999583142	5.6643801575813355e-08	1.8716775078437903e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.8887979759749	2.9743909199467	8.847001344661376	831541.1798740682	1028.5060053154973	4.275905646900128	1057824.6029700418	18.2833691011924	833.9473024555566	1.3185199632090416	695468.1032728996	1.7384948933807725	849.2725475469587	696.9022622234244	0.979485	17.512047	0.0328552785133345	0.0223982694837831	0.121661651	0.0088086587	0.0403818512	-0.0583041276	0.0113501448	0.1551675621	-0.0198835026	-0.0382651116	-0.0424467708	-0.0011552764	0.1371830385	0.0405815527	-0.0284269661	-0.1177503396	0.0866366516	0.0008512942	-0.0177292872	0.0917780831	-0.052162835	-0.0229633373	-0.0850068186	0.0350788749	-0.1315190019	-0.066032122	0.1222482903	0.0368617771	0.0416650651	0.052976946	-0.1136032154	-0.0376152068	0.0780985352	-0.1619202412	0.0503887483	0.0345397874	-0.0135369761	0.0205268713	0.0249877214	0.0874281789	0.0990505179	-0.0847112604	0.030014941	0.1459433162	0.0514734161	-0.0706047579	-0.0472491516	0.0513099506	-0.0926770978	-0.0229729524	-0.0435784898	-0.03170305	0.1133809062	0.0408901382	0.0257110571	-0.0182489209	0.1673955972	-0.0041949835	-0.045010381	-0.1317257564	0.0526111479	0.0359895259	-0.046352028	-0.160683604	-0.0607631915	0.0520384202	-0.1690877013	0.0406188511	0.0242229223	0.0166433225	0.0138546197	-0.098927263	0.0402769031	0.0861147751	-0.107183491	-0.0477304555	0.0972880772	0.1196882146	0.0812395268	-0.0423816435	0.0745797577	-0.0408297814	-0.0873304544	-0.0111942486	0.0256565767	-0.163984558	0.0149962767	0.0708329875	0.0026254192	0.0075917599	-0.1025110329	-0.0089489365	0.0077673634	-0.0455293784	0.0970077932	0.04736427	0.0091358708	-0.0902628424	0.011220586	0.1192104456	-0.0203120582	-0.034283616	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0243689420276354	-6.236105035380135e-05	3.888900601229347e-09	0.0005938453355462	0.0583578673472544	-0.0019798260386921	0.0034056406813197	3.919711143483261e-06	0.0226481912515197	-0.0213514791649487	0.0004558856625312	0.0005129405669654	0.0046341047640012	-0.0001810110332216	2.147492696373862e-05	3.2764994147987284e-08	-0.0008653543840546	-1.4255559529997765e-07	2.032209775133101e-14	7.488382100025162e-07	0.0013600139968682	-8.078656369799996e-06	6.526468874131006e-11	1.8496380716774165e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.831113852915	-1.0576841230598577	1.1186957041728998	829613.3179625418	1030.1574687391224	1.6514634236250458	1061224.4103989955	2.727331439571357	834.0100320501482	0.0627295945915875	695572.7335602893	0.0039350020376249	849.7289193190405	710.3446536395761	1.161288	20.762457	0.085339247851926	0.0388250062262963	0.0845980778	0.1574875553	-0.0545085915	-0.056531983	-0.1174234499	0.0822102153	0.0456285621	-0.0928584513	0.0680322337	-0.126672162	0.0672962918	0.0487871399	0.0688802719	-0.102233965	0.1117967153	0.0839707663	0.0042658	0.050051435	-0.0433962994	-0.0246647015	0.0336523565	0.0366800623	0.0183740545	0.1487108889	-0.1134905628	-0.0284397721	-0.065593882	0.0334075287	0.1200019981	-0.0294274907	0.0266947501	-0.0137431823	0.1588739537	0.1007647539	-0.0722123214	0.1440870742	0.0235971917	-0.0225378091	0.1012625663	0.0137140909	-0.0100419239	-0.0344202438	-0.058312292	0.270599732	0.0141921983	0.0865580564	-0.100413383	-0.1037105054	0.0438463278	-0.0224789957	0.0625532589	-0.0053857314	0.0355712644	0.0712618902	0.012090384	0.0644418022	0.0770118354	0.0121673513	0.0418358401	6.78816e-05	-0.0295426431	-0.01238326	-0.0152333558	-0.1408022753	0.1352204816	-0.0688669573	-0.0266932704	-0.067156082	-0.1414298988	-0.0352391384	-0.205461837	0.0663447718	0.0287980687	-0.0366764139	-0.0517605675	0.0748745648	0.0770138114	-0.0535736925	0.0661876505	-0.1428292757	-0.0401274518	-0.0760220913	-0.1105299605	0.0288781098	0.0764086959	-0.0413234361	-0.0066811315	-0.0679553145	-0.1020904607	-0.0020209423	-0.0385429972	0.0277977548	-0.0488872267	-0.0719942428	0.0023313574	-0.1232679213	0.00307831	-0.0789342889	0.1122434508	-0.0642130739	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.007067292622537	-0.0173016494050983	0.0002993470721369	4.99466250125659e-05	0.0802315014624781	0.0218736341152236	0.0064370938269236	0.0004784558694066	0.0369353741102287	0.014287182858709	0.0002041235940381	0.0013642218606625	0.0050410152404873	0.000406910476486	2.5411834654825223e-05	1.6557613587414466e-07	-0.0008661570132559	-8.026292012999455e-07	6.442136347793884e-13	7.502279716123813e-07	0.0011301914730977	-0.0002298225237705	5.281839243224205e-08	1.277332765862749e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
