global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
894.1924838800165	0.5402606171595608	0.2918815344536294	799580.1982275136	978.6849008666144	0.2689099179372078	0.0723125439649958	957824.1351842948	851.0951483293013	0.0963344689571386	0.0092803299092539	724362.9515096754	853.030930519104	608.0661214720528	0.7861559999999999	19.815401	0.1325153651166991	0.0701869660038889	-0.0716594606	0.0916418282	-0.0490230702	-0.0261601079	0.0178600924	0.0492049611	-0.0508801677	0.0744869468	-0.0360053009	-0.0185251804	-0.1025105435	0.0424632843	0.0533351434	-0.0552754276	0.0471993302	0.0272155252	0.0629944233	-0.0919332727	-0.0063630318	-0.0684796706	0.0717878655	-0.041344221	-0.0197186081	0.0335556111	0.0721102679	0.0271145796	-0.0026244583	-0.1038246802	0.1065086409	0.0427055763	-0.0407629015	0.0419358165	0.056856307	-0.0517631035	0.0477179629	-0.0241599365	-0.1054121627	0.0121397829	0.0236397153	0.0894834404	-0.0654318588	-0.0093053841	0.0225130452	-0.0497116133	0.0398511296	-0.0040846076	0.0194526355	-0.0061855251	0.0258442787	-0.0222384742	0.1166278675	-0.038986579	0.0066498873	-0.0020545114	-0.0195380801	0.0082083154	-0.0361714848	-0.037015934	0.0260445204	-0.1047474439	-0.0001042737	0.0389712696	0.063870486	0.023450366	-0.0023533353	0.0043274971	0.053626745	-0.0354519882	-0.0871497938	0.0186962627	0.2310123931	0.0412275113	-0.1091983591	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.096088474681224	-0.0224219319228353	0.0092329949665642	0.0005027430311522	0.0547926048364928	-0.0313971184060477	0.003002229544768	0.0009857790442033	0.1151583642866356	0.045943766494716	0.0021108296797209	0.0132614488651734	0.0007500888599298	-0.0004990427218686	2.4904363825012054e-07	5.626332977907871e-07	-0.0005678824497097	3.284567064000001e-05	1.0788380797913587e-09	3.224904766882899e-07	0.0003127127212317	-0.0001231625733533	1.5169019475007005e-08	9.778924602013493e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895.908384418256	1.7159005382394523	2.944314657130443	802651.8332709295	982.3439442095244	3.659043342909968	13.38859818529375	964999.6247251251	850.8614262898762	-0.2337220394250607	0.0546259917130096	723965.1667480426	852.5728468846793	619.1481962527869	0.8316219999999999	20.961403	0.1157384164404182	0.0664396458301939	-0.0717752947	0.1032964662	-0.0360791966	-0.0744089233	-0.0141334009	0.0325068913	-0.0125523896	0.1146162473	-0.0502506506	0.0584347691	0.0160562859	0.0575042636	0.0555827005	-0.087183322	0.0932687669	0.0842616271	0.0477365435	-0.0242922457	-0.0588702644	-0.0466747786	-0.0611567251	-0.0456537762	0.059452365	-0.074021502	0.1139454071	-0.0081604017	-0.3089245889	0.1036533211	0.0467951303	0.000569362	0.0705191567	0.0623348834	0.0667188049	-0.0807167791	0.0849550909	0.0434146423	-0.0968771797	-0.0165348308	0.0572343464	0.0482104268	0.0647519076	0.0804389059	0.0350864155	0.0330124016	0.059546254	0.0664490341	-0.0108956487	0.0486945106	0.3114555996	-0.0171525702	0.133100049	-0.034666056	-0.0015873884	-0.0106126615	-0.0211969217	0.0460068592	-0.0303201793	-0.0530722323	0.017897229	0.0067326524	-0.1165140133	-0.1211358756	0.1101995802	-0.0068846004	0.0858387843	-0.0606453623	0.0537372207	-0.1503706136	0.0121426342	-0.0728091282	0.1103787419	0.0400445313	-0.0491955304	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0787139197712747	0.0173745549099492	0.0061958811657586	0.0003018751583188	0.115047642884889	0.0602550380483962	0.0132359601333689	0.0036306696102136	0.1323410521359491	0.0171826878493134	0.0002952447617269	0.0175141540804499	0.0006860105420654	-6.407831786440002e-05	4.106030820331087e-09	4.706104638248639e-07	-0.0004829853257117	8.489712399799992e-05	7.207521663131774e-09	2.3327482485283698e-07	4.3165450438914206e-05	-0.0002695472707927	7.26557311918394e-08	1.8632561115943587e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.0269994945481	3.1186150762921443	9.725759994076656	808249.5458201702	987.1475426355996	4.803598426075268	23.0745578389928	974460.2709315028	852.2935545719031	1.432128282026838	2.0509914161811422	726404.3031648096	854.3590064193263	622.1457180191136	0.8807859999999998	22.200598	0.2129111151789998	0.0946386971031856	-0.0693927058	0.0545453791	-0.020517711	-0.0773272357	0.0750256108	-0.0073814945	-0.0035824099	0.0841064321	-0.0548763188	-0.0060639016	-0.052272144	0.0259344367	0.0529237784	-0.0427697466	0.0791992148	0.0808007229	0.129866209	-0.0802163531	0.1126787902	-0.0618813263	-0.0688931477	-0.0480913312	-0.0869092701	-0.0308491258	0.1465898842	0.0500587384	0.0228182506	-0.0844760952	0.0307476871	0.057401219	-0.044317976	0.0232391009	0.0576068526	-0.0580723626	0.0593173287	-0.0296973094	-0.1551165225	0.0086806361	-0.109772629	0.0380044481	0.0613837157	0.0387978856	0.0098528663	-0.1501475536	0.0399786849	0.1209167686	0.1293852223	-0.0232397501	-0.0348261082	-0.0368935166	0.0981586988	-0.0310723422	-0.0209279393	0.0105114823	-0.0330433504	0.0098615532	-0.0479964135	-0.058299104	0.0137363639	-0.1163460113	-0.0407453858	0.0137284462	0.0568342788	0.0930833218	-0.0790352807	-0.0267192656	0.0120366936	0.072922006	0.003979646	-0.0711271093	-0.0198668262	0.0260130942	-0.0920804739	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.1051252724133462	-0.0264113526420714	0.0110513228999802	0.0006975595483838	0.0695299442441665	-0.0455176986407225	0.0048344131465969	0.0020718608895476	0.0624239179187853	-0.0699171342171638	0.0048884056571408	0.0038967455283312	-1.7102426143225904e-05	-0.0007031129682086	4.943678460631442e-07	2.9249297998449686e-10	-0.0009399979033493	-0.0004570125776376	2.0886049611896335e-07	8.8359605830108e-07	-0.0002180075972957	-0.0002611730477346	6.821136086298706e-08	4.75273124786441e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.6870579418046	-1.3399415527435394	1.7954433647687675	805842.0539962129	986.760059899754	-0.3874827358456514	0.1501428705784308	973695.415813366	852.5347553137577	0.2412007418546409	0.0581777978712291	726815.5090178888	854.3576154805193	623.4125571772737	0.783997	19.760979	0.1242463773291331	0.0741588229507966	-0.0171673973	0.0590678425	-0.0174586389	-0.0223391257	0.0762857281	0.0084513776	0.0270781813	0.006389416	-0.0236878949	0.0424303836	0.0278152336	0.0118991933	0.0174218727	-0.029798724	-0.0337370934	0.0096960813	0.0760359552	-0.0206211091	-0.0288533904	0.1075185696	0.0618862536	-0.0554967727	-0.0903855291	0.0117096412	0.0122556671	-0.0743962049	0.1225351308	-0.0736475365	0.1231978735	0.0738681136	-0.1822708744	0.0143972987	0.0213442773	-0.0245883929	-0.0436776606	-0.0113796121	-0.0442615135	-0.0492732483	-0.0055737727	-0.0684944663	-0.0864187138	0.0901637442	-0.0226686018	-0.0850480619	-0.090026106	0.0762205844	0.0224814113	-0.1243338873	-0.1335351119	-0.0152133872	0.0741053536	-0.0367041642	-0.0073075274	-0.0104557131	-0.0116019578	0.0136491496	-0.0206836226	-0.0235289205	0.0823586669	-0.080613455	-0.0521677391	-0.0147131728	-0.0168190874	0.0351255326	-0.1084143635	0.0484643477	0.063714702	0.0127393538	-0.1282649179	0.1255591093	-0.0182306198	-0.0038218275	-0.0483047117	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.088851321163716	0.0162739512496302	0.0078945572725378	0.0002648414892753	0.013883426910823	-0.0556465173333435	0.0001927495427881	0.00309653489133	0.0644723038918684	0.002048385973083	4.19588509472357e-06	0.0041566779691254	0.000931924390478	0.0009490268166212	9.006518986662179e-07	8.684830695677917e-07	-0.0009405758003711	-5.778970218000244e-07	3.339649678053379e-13	8.846828362437354e-07	-0.0001620618554772	5.59457418185e-05	3.1299260276222595e-09	2.626404500071286e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.1185374766768	-3.56852046512779	12.73433831003586	799447.9590594315	981.7772529075544	-4.982806992199585	24.828365521513074	963886.574326704	851.6241853193803	-0.910569994377397	0.8291377146604529	725263.7530208982	853.3833846853237	617.8245327451694	0.8078579999999999	20.362408	0.1422178259954947	0.0705486117716404	-0.0564465343	0.0661342471	-0.0563382477	-0.0160252691	0.0002535696	0.0296097644	-0.0414159764	0.0108622769	-0.0433298129	0.0141338545	-0.0075203289	0.0307880605	0.029108314	-0.0248059277	0.0269242762	0.014370839	0.0262132853	-0.0499741135	-0.081029806	-0.00202462	0.1203611779	-0.0710841842	0.017050033	-0.1108644061	0.0077832783	-0.0349859297	-0.092521108	-0.1358902549	-0.0754923845	0.0478829725	0.1866934272	0.0363710781	0.0375372877	-0.0268235087	0.0227584914	-0.0019868762	-0.0376299605	0.0151851892	0.0872040152	0.0132543339	-0.0717159119	0.0861458683	-0.0074817017	0.0408513613	-0.174623531	0.0519540539	0.0068641748	0.0516563112	0.0544731201	-0.0001155664	0.091612913	-0.0349034172	0.0388266145	0.0173280142	-0.0188036551	0.0096639119	-0.0704881637	-0.0213794848	-0.0018504943	-0.0088869722	-0.037042003	-0.0821099126	0.0121236918	0.0263215701	0.0673840931	-0.1255616203	0.0796779443	0.0126788752	0.0123639197	0.0553353295	0.0424026062	0.0470601611	-0.0066088067	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0343144166726858	0.0545369044910301	0.0011774791915866	0.0029742739514637	0.0347888062881338	0.0209053793773108	0.0012102610429532	0.0004370348869092	0.0966696346699222	0.0321973307780538	0.0010366681092314	0.0093450182672162	0.0010680125283587	0.0001360881378807	1.8519981271836428e-08	1.140650760731143e-06	-0.0005909769453911	0.00034959885498	1.222193594033271e-07	3.492537499837953e-07	4.381537864409915e-05	0.0002058772341212	4.238543552943623e-08	1.9197874057257802e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
891.4975628632515	-2.6209746134253464	6.869507924220144	794767.9045911169	972.782965434922	-8.994287472632436	80.89720714035278	946306.6978403606	849.8056540518096	-1.8185312675707337	3.3070559711324194	722169.6496584238	851.9379480872491	606.457202700249	0.737753	18.59539	0.0795774699707832	0.0569198304441212	-0.0242276779	0.0790222575	-0.0688939395	0.0181639671	0.0242152433	0.0609396902	-0.0559582923	0.0054345911	-0.0209244035	-0.028802335	-0.1499477894	0.0700343443	0.0393142511	0.0108938252	-0.0371200439	0.0137839715	0.0682136252	-0.0600479482	-0.0788381082	-0.0574534549	0.1303232071	-0.0508192504	-0.0169355278	-0.0026133121	-0.1127823557	0.0148292855	0.1063572065	-0.0518963593	0.1395732918	0.0964496225	0.2126628616	0.0692111644	0.0317653599	0.0111800887	-0.0416941042	-0.002389937	-0.0892554338	-0.01702562	0.0529273951	0.1012110979	-0.1197088779	0.0034215579	-0.0588427924	-0.0275563382	-0.0667627768	-0.0533756508	0.0127253006	-0.0546038972	-0.0916830006	0.0170459523	0.0843389635	-0.0442352415	0.0111544703	-0.0402821716	-0.013469066	0.045975534	-0.0107326941	-0.0071012873	0.0522564456	-0.125823194	-0.0002660131	-0.0203146899	-0.0025666913	0.0022178412	0.088783004	-0.0794084961	0.0799268391	0.0516155761	-0.0733022563	-0.0408826693	0.1284690343	0.0851638436	-0.0309588277	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0504351425570632	-0.0161207258843774	0.0025437036047512	0.0002598778030392	0.031002715615827	-0.0037860906723067	0.0009611683755558	1.4334482578928551e-05	0.15081194094072	0.0541423062707978	0.0029313893283208	0.0227442415303072	0.0010680204582063	7.929847599960974e-09	6.288248295860681e-17	1.140667699147195e-06	-0.0007014766125714	-0.0001104996671802	1.2210176446957058e-08	4.920694379846461e-07	4.38747244822246e-05	5.934583812545157e-08	3.5219285028123005e-15	1.924991448391118e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.1241367637651	2.626573900513677	6.898890454859629	799457.9719435482	981.7542238169248	8.971258382002816	80.48347695665578	963841.3559823724	851.3020275925145	1.4963735407048944	2.239133773321702	724715.1421831263	853.0791430521493	607.433036110836	0.802165	20.21892	0.1058525845062477	0.0576669038586235	-0.0909834262	0.0804299283	-0.0548052486	0.0127601736	-0.0600630042	0.0224097715	-0.0626589649	0.055622576	-0.059773797	0.0528659675	-0.0498008059	0.0386795825	0.0599172853	-0.0258615421	0.0582297017	-0.0248354764	0.0253159026	-0.0183600493	-0.0718295005	-0.0520372079	0.0060640965	-0.0306070345	0.0444606515	-0.1222418193	0.0056293815	0.0008673224	0.0302468944	-0.0221115467	-0.0818852136	0.0513922782	0.0235623087	0.0454983574	0.0678007064	-0.0340827203	0.0459985011	-0.0258915147	-0.0234007362	-0.0052845455	0.064083618	0.1028763994	0.0235997972	0.0637380594	-0.0007250174	0.0603803967	0.0050216695	0.0874298078	-0.0210826498	0.058936492	-0.0592375169	0.0022394357	0.0883456473	-0.027181868	0.0485982261	0.0417804497	-0.0056650752	-0.0135380016	-0.0844120042	-0.0468250565	-0.0365908557	0.0066016632	-0.009147274	-0.0868516701	0.0169040683	0.061326889	0.0525738134	-0.1158227827	0.0384229933	-0.0446530695	-0.1489548738	-0.0324834962	0.0849247924	-0.086326151	-0.0122283287	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0363698433827153	0.0140652991743479	0.0013227655076832	0.0001978326408639	0.0275338972551679	-0.0034688183606591	0.0007581154980581	1.20327008192457e-05	0.0949762021776905	-0.0558357387630295	0.0031176297232132	0.0090204789800975	0.0008119686567294	-0.0002560518014769	6.556252503956582e-08	6.592930995109462e-07	-0.0004820529811493	0.0002194236314221	4.8146730026461595e-08	2.3237507663492737e-07	-0.000130304406783	-0.0001741791312652	3.033836976830834e-08	1.6979238427069538e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893.7940331621594	-0.3301036016057423	0.1089683877930826	798867.7737162793	975.851644701428	-5.902579115496792	34.84044021469889	952286.432466482	849.0536712646484	-2.2483563278660768	5.055106177055429	720892.1366879777	851.4359253054918	622.1466039573621	1.66783	42.038383	0.7456869679295491	0.5130521026720204	0.2351972269	-0.0695351149	-0.0787716595	0.0730385745	-0.0174769041	0.0467004637	0.1702379922	-0.0420730233	0.0768410593	-0.0752873173	-0.1472567348	0.0786906539	-0.1265203518	0.0423212061	-0.2916126494	0.0111228814	0.0078258298	0.1513315509	-0.0742955365	-0.0226844076	0.0134775059	-0.0409006067	-0.0020983609	0.0865690186	0.2683626782	-0.0743602395	-0.1844222197	0.06977939	0.0238385153	-0.1500654442	0.0369029479	0.0678061003	-0.167818418	0.0605206479	-0.295529108	0.0586211573	0.0261060135	-0.1496503731	0.0114643411	0.0095752376	-0.0114999305	-0.072573968	0.0916453524	-0.0421644857	0.084996932	0.1744284749	0.0289070504	-0.1142557448	0.2340236425	0.0812590342	-0.1740015469	-0.0591008099	-0.0522605785	-0.0179260983	0.0079683584	-0.0549400569	0.152970949	0.0865803721	0.2542720425	0.0224553696	-0.1524719953	-0.1146900514	0.132856736	-0.3093164533	-0.1005871989	0.1900990652	0.1088576551	0.0103442297	0.1047933549	-0.1232302502	-0.1116708825	0.1475094744	-0.0864861284	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0882586694186358	-0.0518888260359205	0.007789592727548	0.002692450267386	-0.1208343684938313	-0.1483682657489992	0.014600944609303	0.0220131422813656	-0.387869858478389	-0.4828460606560795	0.2331403182910943	0.1504430271160455	0.0011689354469596	0.0003569667902302	1.2742528932725166e-07	1.36641007915864e-06	-0.0001899287513145	0.0002921242298348	8.533656565657506e-08	3.607293057588519e-08	-0.000732889696489	-0.000602585289706	3.631090313700639e-07	5.371273072197385e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896.7778310700766	2.9837979079171646	8.903049955290848	804210.4782987508	985.0345869064332	9.182942205005247	84.32642754046663	970293.1374019276	851.1285206650242	2.074849400375797	4.305000034239804	724419.7586894325	853.2661923591537	625.3313019182697	1.115633	28.12002	0.26220548351321	0.1352926826239954	0.2630173262	-0.0727275742	-0.0286248291	0.0144937668	0.1010357272	0.0009832085	0.1021993631	-0.164267261	0.1342408019	-0.0598797026	0.0025183374	0.0471133554	-0.1157179576	0.1768023938	-0.1598576101	-0.0326437273	0.0220429494	-0.0045501162	0.1113528397	0.0273896321	-0.0289321364	0.0531617772	-0.2682030316	0.1523252728	0.0288451727	0.0730283575	-0.0810431433	0.1848831958	0.1013901523	0.0120973958	-0.2429500812	0.0360495386	-0.1444153238	0.1546784938	-0.1655644354	-0.0934016669	0.0321433903	0.0498190556	-0.1411384422	-0.0845977358	0.0470061345	-0.1235774067	0.0121306025	-0.1517163823	-0.0741240569	0.0214955257	0.0551118046	-0.0372443731	0.1649684573	0.1091184702	-0.2074098369	-0.0491709936	-0.0432195817	-0.0496865748	-0.0295918817	-0.0786596508	0.1522254101	0.100767647	0.1401086053	-0.1589507857	0.0423507486	0.1961255222	0.0380336515	-0.2145466155	-0.193914626	0.1366854937	0.0326741029	0.1618924643	0.102706494	0.0543068592	-0.0626700159	0.0797039459	-0.1531401459	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0119571643918163	0.0763015050268195	0.0001429737802929	0.0058219196693577	-0.182360962263985	-0.0615265937701536	0.0332555205578465	0.0037855217409575	-0.3790339423309419	0.0088359161474471	7.807341416471657e-05	0.1436667294389358	0.0030979561212499	0.0019290206742903	3.721120761839404e-06	9.597332129189726e-06	-9.708256269580497e-05	9.284618861869504e-05	8.620414741018294e-09	9.425023979584902e-09	-0.0010218522049558	-0.0002889625084667	8.349933129942544e-08	1.0441819287730302e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.6751376299774	3.897306559900812	15.188998421845904	811215.7035447786	988.8791530662112	3.844566159777969	14.78068895690992	977881.9793689472	854.8597760056005	3.73125534057624	13.922266416578712	730785.2366323454	856.6144197396558	623.9730705933001	1.142822	28.805334	0.4551854998035056	0.2336168619735806	0.1383114237	-0.0316098833	0.0354794469	0.0642009551	-0.0076446842	-0.0078593152	0.0320941922	-0.1238476283	0.1069419446	-0.0250700584	0.1113864338	-0.044511954	-0.0989802451	0.109938143	0.026487567	-0.0674054288	-0.0810062733	-0.0425501817	0.0053734123	0.0971833065	-0.0374728576	-0.0244626156	0.0840223626	0.0972355054	-0.0618380706	0.0834929154	-0.0954307621	0.0924226534	-0.1107943953	0.1296938837	-0.1453717207	-0.0458060529	-0.0939603425	0.0733214147	0.0220909431	-0.0857986367	0.0765926288	0.0998476668	0.0105109842	-0.1047221427	0.0565075676	-0.0248508295	0.1209416886	0.1072882684	-0.0377592526	-0.1088255714	-0.0018283144	0.0825374403	0.0115559869	0.0903239746	-0.1279253508	-0.0013862845	0.0513053505	0.0038492389	0.009680222	-0.0756831999	0.0273689972	0.0492512898	-0.0630869711	0.0613309037	0.0944861359	0.1116032692	-0.0314312548	-0.0163203546	-0.1517395996	0.0762326814	0.1077082594	0.030398414	0.0019667756	0.0140234453	0.0119678946	-0.0765032666	-0.1168704565	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0270314526168391	0.0389886170086554	0.0007306994305764	0.0015201122562476	-0.0498950184099982	0.1324659438539868	0.002489512862134	0.0175472262811275	-0.2385832975849737	0.1404506447459682	0.0197263836095581	0.0569219898865201	0.0013139877828282	-0.0017839683384217	3.1825430324910816e-06	1.726563893421769e-06	0.0009683400005038	0.0010654225631996	1.1351252381748162e-06	9.376823565756992e-07	-0.0010056372226792	1.6214982276599975e-05	2.6292565023045133e-10	1.0113062236379348e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.2982948157961	-2.376842814181259	5.649381763325088	806939.8264689669	987.6298461755116	-1.249306890699586	1.560767707149467	975412.7130566648	854.6982303503788	-0.1615456552216301	0.0260969987209857	730509.0649640692	857.0171482105447	624.1496092406459	0.849429	21.410219	0.1508951101563589	0.0876759855695455	0.1792847677	-0.0727634158	0.0246443803	0.0193154734	-0.0306256796	0.0071605955	0.1207490522	-0.0184476368	0.1167656985	-0.0463298711	0.0812369391	-0.0414889632	-0.1304447005	0.0780960783	-0.0783854518	-0.0387461275	-0.0631812895	-0.0417040367	0.0111349695	0.0501806302	0.0583959605	-0.0186676829	0.0753408923	0.0400044486	-0.0417763905	-0.0242773734	0.0081262572	0.2401579476	-0.0518154874	-0.0446475244	-0.179350901	-0.0496242115	-0.1432108004	0.0661198409	-0.0652577403	-0.0408076576	0.0403577752	0.0808507708	-0.001821401	-0.0417401514	-0.0822364238	-0.0249696537	0.0367818201	0.0737665023	0.0380385403	-0.1435630143	-0.1088609218	-0.0574559948	0.1303742504	0.0824099333	-0.1583069219	-0.009481946	0.0075651479	-0.0208204866	0.0080338981	-0.0823357265	0.0867627588	0.0791171375	-0.0183402413	0.0677548404	0.0628459944	0.1651379338	0.0012497119	-0.11061384	-0.0637188689	0.1275896967	0.094301069	0.0205173492	0.0794532685	0.1476044806	0.1188616025	-0.111019323	-0.0189342399	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0247120314716227	-0.0023194211452164	0.0006106844994544	5.379714448876956e-06	-0.1265098038462042	-0.0766147854362059	0.016004730469205	0.0058698253474358	-0.2191031320138421	0.0194801655711316	0.0003794768506787	0.0480061824582751	0.0008588210993599	-0.0004551666834683	2.071767097395316e-07	7.375736807057473e-07	0.0011914113445679	0.000223071344064	4.9760824542564064e-08	1.419460991965091e-06	-0.0013770139552229	-0.0003713767325437	1.3792067747483492e-07	1.8961674328786147e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895.7651570893221	-2.533137726474024	6.416786741285987	802395.2166552579	983.912993033727	-3.7168531417845534	13.814997277593712	968084.777860587	853.8203161991004	-0.8779141512784463	0.7707332570149547	729009.1323543318	855.690787166056	616.2286849831635	1.02927	25.943197	0.1917708220560793	0.1195167034778702	0.1064790083	-0.0516197273	0.0723185702	0.0997841325	-0.1284527262	0.0256559496	0.1046795678	-0.1036942603	0.08073162	0.0201950341	0.054194309	-0.0185959715	-0.1210167645	0.074455115	-0.0223012913	-0.0600856636	-0.1150583337	0.0839307142	-0.1001940705	0.023037513	-0.0581831136	0.1004018956	0.2989814417	-0.0036273859	-0.1110172697	-0.198029687	0.1295752264	-0.0572834942	-0.0367155278	-0.0117845374	-0.0658697027	-0.0172640451	-0.1245321778	0.0678199049	-0.0024500987	0.0244755946	0.1072760057	-0.0047824044	0.1021729303	-0.030959274	0.0399636266	-0.0442738595	0.0285225018	0.2533879853	0.1312156649	-0.0215777648	-0.2159139317	-0.0246738103	-0.1857953215	0.1004959937	-0.129604048	0.0280152122	0.0261419611	-0.0037909864	0.0508515438	-0.0646505346	0.0800846993	0.0705968004	-0.1072285679	0.2771720959	0.0472327028	-0.0850040128	0.0267382704	-0.0974883359	0.1496204441	-0.0312512599	-0.074095697	-0.0131496448	-0.1166888048	0.0234180553	0.0244543453	-0.1048985586	0.1276752552	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0250691810333876	0.0003571495617648	0.0006284638376847	1.275558094688598e-07	-0.1279997117058826	-0.0014899078596783	0.016383926196789	2.2198254303314605e-06	-0.1541908614395311	0.064912270574311	0.0042136028711125	0.0237748217514646	-0.0006659467030413	-0.0015247678024012	2.324916851239385e-06	4.4348501129157756e-07	0.0019470338739089	0.000755622529341	5.709654068476906e-07	3.7909409061486974e-06	-0.0015968535046872	-0.0002198395494643	4.8329427508666455e-08	2.5499411154317938e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
