global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
869.5330331120233	1.7069383475726454	2.913638522414033	756087.6956729951	1052.3840249320058	19.350304362930277	374.4342789380384	1107512.1359320886	823.6103266877948	0.2181363663582942	0.0475834743279999	678333.9702267761	845.8330898772148	649.7736794204712	1.176823	27.922739	0.2365437014098227	0.1176849990168559	-0.1100053141	-0.0317763373	0.016724021	6.77653e-05	0.1012102744	0.0330423809	0.0590755826	0.0397711476	0.1774126472	0.0440032889	0.1623447313	0.1043635959	-0.0186197148	0.0785621622	0.0476125201	0.0360973286	0.0532722264	0.0330084111	-0.010369844	0.0227333311	0.0916400338	-0.0319969806	0.0421553452	0.087708741	-0.0197882174	-0.0022095768	-0.0545198455	-0.1685128302	-0.0147577704	0.0924926973	0.1465053	0.1459851442	0.0445402391	-0.0082150877	-0.0912734918	-0.0092756048	-0.1306542837	-0.0352343232	0.03710477	0.0039974852	0.0075241418	-0.0105264675	0.0051894193	-0.0340239676	0.0410061679	-0.0647610389	0.0553039442	-0.0489578683	-0.1228306478	0.101981787	-0.0115997653	-0.0196489187	-0.0459866039	-0.1154624669	-0.0141208049	0.0314381409	0.0642633202	0.0702997768	0.1631639681	0.0409091578	0.0371390685	0.0967582734	0.0558466343	0.0546072321	0.0406876197	-0.0252509647	0.0360498015	-0.1427853328	-0.0668726882	-0.2322691548	0.0193606143	-0.0425680777	0.0761756434	-0.1012870338	0.0104978323	-0.140826298	0.0333189535	0.1074345	0.0484232091	-0.0271769657	-0.0934668214	0.0	0.0194729488667917	0.0262785273948082	0.0003791957375686	0.0006905610020396	-0.3191293873080099	0.0655412458808371	0.1018435658435857	0.0042956549116123	-0.7146603550790687	0.0344536371550674	0.001187053113213	0.5107394231217405	0.0080760544643999	0.0015187678465014	6.522265571195355e-05	2.306655771566803e-06	-0.0001126956513102	0.0006396544183205	1.2700309824230184e-08	4.091577748769372e-07	-0.0006670570579303	4.6983554760200025e-05	4.449651185346276e-07	2.2074544179047144e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.9879699966039	0.4549368845805475	0.2069675689518544	756879.0679388117	1038.8109581492772	-13.573066782728574	184.22814188840985	1079128.2067710194	821.9212522686653	-1.689074419129497	2.852972393357648	675554.5449308909	843.1329994082822	654.3711183725993	0.97225	23.068781	0.2068833641879498	0.0980764371996596	-0.0656854749	-0.0667990188	0.0059893814	0.0080596008	0.0593906903	-0.0948194445	0.0247502321	-0.0193622677	-0.0099885338	0.0635594287	-0.0287551072	0.0210260462	-0.0681486329	0.0685957758	0.1247928195	-0.0841591476	-0.0050887567	0.0782346632	-0.0682702758	0.0893299367	-0.0077778102	0.0593088795	-0.0173272322	0.0860641103	0.1039977956	-0.102930291	-0.0677596927	0.0181341985	-0.0382254036	-0.1416785149	0.0572050988	0.1100987424	0.0276747912	0.181555111	-0.0135363217	0.0606671605	-0.0617252816	0.004511989	0.0946037553	0.1009744565	-0.0097035954	0.1309481288	-0.0378195223	-0.1888382241	-0.0166508953	-0.0358022419	-0.0414004678	-0.023838387	0.0110428994	0.0096696664	0.0244496841	-0.1966697527	0.0967804228	-0.0833723359	0.0454240002	0.049633402	0.0435458089	0.0482951473	0.1462337335	-0.0453759356	0.0837328717	0.0128176574	0.0357425962	0.0975394474	0.0265932882	0.0999452459	0.1084026229	-0.1263942825	0.072507966	-0.1249284491	-0.0122649385	-0.0962230925	-0.0319253109	0.057013856	0.0220522725	0.0455998189	-0.0546843939	0.1054817798	0.0420090849	-0.0371206631	-0.1024153039	0.0	0.058330257382849	0.0388573085160573	0.0034024189263494	0.001509890425112	-0.285237300265706	0.0338920870423039	0.0813603174628685	0.0011486735640831	-0.65757985389682	0.0570805011822486	0.0032581836152166	0.4324112642509632	0.0084526490262548	0.0003765945618549	7.144727556104621e-05	1.4182346401868438e-07	-0.0002580163413676	-0.0001453206900574	6.65724324127219e-08	2.111810295875892e-08	0.0003520970391042	0.0010191540970345	1.2397232494594456e-07	1.0386750735022071e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.0924445069049	3.104474510301088	9.63776198510918	762290.4166550429	1049.572132787972	10.761174638694683	115.80287960448564	1101601.661925092	823.8414318156692	1.9201795470039544	3.687089492732311	678714.704776092	845.843506429797	658.603123453776	0.897498	21.295128	0.0777255280932435	0.0356255679264658	-0.0331300313	-0.1259693475	-0.0033031226	0.0481215953	0.0215448176	0.0958085328	0.0605822414	-0.0034924629	0.037798987	-0.0510034168	-0.1159382032	0.0723395067	0.0243519957	0.0207351642	0.0906619728	-0.0054143237	-0.0246445573	-0.0415185203	-0.0744589165	0.1225978607	0.0162759098	0.0322348457	-0.0118769687	0.0102686702	0.1408743921	0.002533934	0.0145211193	0.0113623166	-0.0606833807	-0.062599757	0.0378721428	0.0283046148	-0.0282650169	0.0812750868	-0.0311713006	-0.0549927398	-0.067503723	-0.0335453066	0.0147533526	0.1153074438	0.1133439194	0.1227813037	-0.0136376116	-0.0570090401	0.0626144604	-0.0202732817	-0.1190861226	0.0153391902	-0.0288197531	-0.0196415127	0.0286514284	-0.1203733759	0.0814875641	-0.0594224341	0.0779599672	0.0696142619	0.0605674445	0.042633848	0.1098231079	-0.0263580633	0.0104961435	0.0046554393	0.0634785958	0.07801788	-0.0339438583	0.1173459802	0.0043510438	-0.042246172	0.0096560304	-0.0520530715	-0.0403706755	-0.0232365545	-0.0573107878	-0.1112693435	-0.0518239811	0.0788579678	-0.0400505532	0.1034555476	0.0354778738	-0.0468316386	-0.1102227826	0.0	0.0435602776573915	-0.0147699797254575	0.001897497789589	0.0002181523010904	-0.2929848067435898	-0.0077475064778838	0.0858400969825786	6.0023856624851495e-05	-0.6486566236651328	0.0089232302316872	7.962403776769791e-05	0.4207554154246496	0.0089712296131866	0.0005185805869317	8.048296077251618e-05	2.689258251425296e-07	-0.0006549797118833	-0.0003969633705157	4.2899842297873067e-07	1.5757991753118492e-07	0.0003419447633874	-1.0152275716800011e-05	1.1692622120806499e-07	1.0306870222992718e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.2720795111477	-2.820364995757245	7.954458709292766	757373.4923766573	1046.5060208757347	-3.0661119122371474	9.401042258362535	1095174.8517291637	822.5252134503058	-1.3162183653633974	1.732430785319894	676547.7267614711	846.1909283504308	663.4260361731847	0.972151	23.06645	0.0410130947587119	0.0223073094550124	-0.0835564102	-0.0687381581	-0.0261637231	0.0655957186	0.0961885862	-0.060734676	0.0755051094	0.0215046129	-0.125291962	-0.119644439	0.0195272927	0.0659211272	-0.0309507261	-0.0528965544	-0.0427250108	-0.0068958606	-0.0286525587	-0.0293089305	-0.0634273523	0.0392136905	-0.0573060802	-0.0163630299	0.0692140784	-0.0251900141	0.0822560007	0.0412480363	-0.0877722432	-0.1558783643	-0.0500403084	0.0435404842	0.0201510441	-0.0134029827	0.0728456667	0.0582519087	-0.0789202455	0.0186685522	0.0811451014	0.0144689308	0.0043202868	-0.0156827464	0.0700442241	0.0464205308	0.0533533739	0.0389777025	-0.0114002596	-0.0332555506	-0.0781294766	-0.1438998898	-0.0101216225	0.0045335895	-0.1241428332	0.0240573556	0.0226219542	-0.0779904731	0.0419834521	0.0575723978	0.0122369251	0.0963816977	0.0941981898	-0.0321193715	0.0838816263	0.0247800633	0.041527673	0.0262768583	0.0472638023	0.0879235782	0.0232937717	-0.0068807769	0.0148680762	-0.0533211498	0.0216358361	-0.1246670779	-0.0126226587	0.0396732359	-0.0921622238	-0.0027596983	-0.0607536084	0.1013572156	0.0288477796	-0.0562490111	-0.116802275	0.0	0.043869518819676	0.0003092411622845	0.0019245346814699	9.563009645106853e-08	-0.3079325843680891	-0.0149477776244993	0.0948224765156103	0.0002234360559114	-0.6519128802109009	-0.0032562565457681	1.0603206691857663e-05	0.4249904033848724	0.0087611570555067	-0.0002100725576798	7.675787295125483e-05	4.413047949017456e-08	-0.0006819479940429	-2.6968282159599986e-05	4.650530665791352e-07	7.272882426397985e-10	0.0001289892147037	-0.0002129555486837	1.6638217509877216e-08	4.535006571517572e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.7558349051335	0.4837553939858026	0.2340192812103591	758215.7240213361	1052.379166790258	5.87314591452332	34.49384293328197	1107501.9106941577	823.1970249967756	0.6718115464697121	0.4513307539700261	677653.3419635419	844.9129890798408	662.3603866577148	0.933256	22.143574	0.0602325903093802	0.0268478730229749	-0.0545013302	-0.1043541948	0.019607618	0.0223182706	-0.0294207257	0.0086944696	0.0355488327	0.0322392605	0.0739319936	0.0619947434	0.0634527609	0.0585540261	0.0028453145	-0.0202843583	0.0654197892	0.0250791224	0.0010541473	-0.0191988634	0.0320581516	0.1775362844	0.0479948169	0.161649543	-0.0114078838	0.0640476582	-0.0539717693	-0.1092453901	0.0250389169	-0.0847367083	-0.096780469	-0.0998700905	-0.0060866456	-0.1093719763	-0.0344455955	0.0164568687	-0.0287993847	-0.0277280832	-0.0619901833	-0.084283948	0.0263894339	0.0238825301	0.0680318192	-0.0231698931	-0.052110592	-0.1199394548	0.1270672274	-0.0076763232	-0.0065123238	-0.0805952445	0.0242773546	-0.0630757827	0.0945403268	-0.0010186684	0.0815735688	-0.0601196695	0.0663368028	0.054836064	0.0967614385	0.0301121617	0.1251578321	0.0068769229	-0.0002260654	0.0408870403	0.0768167049	0.0741647293	-0.0088673735	0.1567915499	0.0608362558	-0.0509769347	-0.0085963524	-0.1494600582	-0.0066363026	-0.0100922033	0.0347638704	-0.0749812854	-0.0382220311	-0.0475037866	-0.0443338455	0.0991882461	0.0221372814	-0.0653137397	-0.1220804792	0.0	0.0588238513162906	0.0149543324966146	0.003460245483681	0.0002236320604193	-0.298071684163304	0.0098609002047851	0.0888467288999484	9.72373528487316e-05	-0.6465927362548953	0.0053201439560055	2.8303931712622405e-05	0.4180821665775926	0.0086641548461312	-9.700220937550012e-05	7.506757919773877e-05	9.409428623728363e-09	-0.0003108680967058	0.0003710798973371	9.663897354948662e-08	1.3770029020771266e-07	0.0002628513810306	0.0001338621663269	6.909084850969367e-08	1.7919079573730642e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.5564482862889	-1.1993866188446418	1.438528261463582	756128.4167562653	1045.5377488893882	-6.841417900869828	46.80499889434213	1093149.1843526894	822.5791480874116	-0.6178769093639858	0.381771875125191	676636.4548682118	845.8191834827079	660.6997699686686	0.947735	22.487118	0.0661960784911032	0.0316808139728086	-0.0662457401	-0.0670460324	-0.0013733251	0.0461089999	0.129421588	-0.0267922801	0.0559514789	0.0023934109	-0.0397106009	-0.0230775176	-0.1006380564	0.0555524417	-0.0516349773	-0.0241855674	0.058036694	-0.0236073123	0.0084727758	0.0791981349	-0.1158969945	0.0137694152	0.0448508	-0.1084354303	0.111477135	-0.0219292964	0.0872114162	-0.0237877785	0.0007837154	0.0525271745	-0.0198261281	0.0172028258	0.1311821862	-0.0969181678	-0.00811506	-0.1006180876	-0.0654661933	0.0293990835	0.0218404773	-0.0246558452	0.0256728593	0.0431932673	-0.004143603	0.159919233	0.0382409559	0.0559065189	0.0063643683	-0.0143785652	-0.0117705287	0.0123069183	-0.0627976582	0.0636366034	-0.1175713537	-0.0723304751	0.0339627813	-0.0674677123	0.056930066	0.0429701441	0.0429191668	0.0672868795	0.0928793086	-0.0294077732	0.0675258489	-0.006113057	0.0600455788	-0.0315038767	-0.0092142648	0.0676708575	0.0688283339	-0.0430704201	0.0169172187	0.0614369805	-0.1307591613	-0.1341383034	-0.0263303536	-0.0184876348	-0.0964037065	-0.0923072579	-0.0347315631	0.0969501507	0.0153650827	-0.0739689949	-0.1259985909	0.0	0.0651618347797438	0.0063379834634531	0.0042460647118626	4.017003438300619e-05	-0.2914605346176842	0.0066111495456198	0.0849492432396262	4.370729831454902e-05	-0.6408595526946002	0.0057331835602951	3.286939373603885e-05	0.410700966279923	0.0090152937414203	0.0003511388952891	8.127552124409205e-05	1.2329852378484997e-07	-0.0006787868720623	-0.0003679187753565	4.6075161768412123e-07	1.353642252598267e-07	0.0004940689488197	0.000231217567789	2.441041261878033e-07	5.3461563654307033e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.9416216613389	-1.6148266249499557	2.607665028647265	753322.6586121147	1050.895809280538	5.35806039114982	28.708811155208565	1104382.001963397	822.7042738428655	0.1251257554539506	0.0156564546779218	676842.3221993167	845.5689771230348	654.5737072779337	0.932109	22.116362	0.0834231723760145	0.0471484694098681	-0.0545135157	-0.0738289936	0.1204983208	0.0410185359	0.0555220471	0.0233053085	0.0988649535	0.0321371167	0.0082404377	0.0021406436	0.0326202819	0.0722707065	-0.0207719621	-0.0358115349	0.0474066649	0.0565858243	0.0444759579	0.059994514	0.0731743805	0.0152226282	-0.0126310042	0.0853781671	0.0148564719	0.0316646077	0.0169560293	-0.1111086773	-0.0835984892	-0.1561284526	0.103767019	-0.0621964293	-0.0455855212	0.0884770287	0.0176804685	0.0549869485	-0.0667403184	-0.0026893194	-0.0147891634	-0.0842688326	-0.0070072544	0.0157196005	-0.034631456	-0.0621383575	0.0581331944	-0.0698156706	0.0243387038	-0.1076151561	0.0029771392	-0.1294915378	-0.1077886261	-0.0444243748	0.0284545927	-0.0308127712	0.1017079199	-0.0502779368	0.0561828031	0.0277119192	0.1035074998	-0.0149188472	0.0560280694	0.0326180372	-0.014286766	0.031317671	0.0551214204	-0.0117847633	0.0037365578	0.0121924173	0.0119580564	0.118880273	0.0189333042	-0.0410342639	0.1021901892	-0.0130485992	0.0217335959	-0.0525458053	-0.0513369591	0.0135331604	-0.0401354879	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	0.0437527525602234	-0.0214090822195203	0.0019143033565961	0.0004583488014821	-0.2919584218546589	-0.0004978872369747	0.0852397200918629	2.478917007423487e-07	-0.6332998178429108	0.0075597348516893	5.714959102784691e-05	0.4010686592798639	0.0082823296470869	-0.0007329640943334	6.85969843830146e-05	5.372363635819833e-07	-0.0010050537711989	-0.0003262668991366	1.0101330830011307e-06	1.0645008947221233e-07	0.0004741705809331	-1.9898367886599946e-05	2.2483773982243357e-07	3.9594504455047197e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.0921468457713	-0.8494748155676461	0.7216074622836864	751848.7911216086	1047.2329746139385	-3.662834666599565	13.416357794843549	1096696.903118758	822.1534382370284	-0.5508356058371646	0.3034198646579962	675936.2760049672	845.1576332353728	646.8130987523397	0.8743969999999999	20.747019	0.0576267527980999	0.0340724145974852	-0.0378535108	-0.0204099564	0.0400077344	-0.0566104555	-0.0553439411	-0.0446493366	0.0464186633	0.0045345532	-0.0108323623	0.1068846181	-0.033788752	0.0495191073	-0.0371898146	-0.0257329478	-0.0122306007	0.0409664067	0.0042403895	0.0302789214	-0.0444959415	0.0249687172	-0.0354358938	-0.0395329956	-0.0518565879	0.0216202707	0.0641609828	0.0539613677	-0.0465024833	-0.0412708739	0.0392149222	-0.1093350017	0.0526003876	-0.2476443419	-0.0023613246	0.0997631559	-0.0611183707	0.02418334	0.0237630615	-0.0262900553	-0.0326284813	-0.0200312936	-0.0027333457	0.0507047309	0.0083993757	-0.1058065354	-0.0228225904	-0.0181421141	0.0426071021	0.0047038655	-0.0037926032	0.0830084074	-0.0658405725	0.0018460027	0.0350448361	-0.0422854685	0.0204705289	0.0060394913	0.0573810629	0.0021124238	0.0098449332	0.0187229338	-0.0147455191	0.0257140117	0.0322952053	-0.0453141968	-0.0371268957	-0.0006249434	0.0968724638	-0.0247027911	-0.0516553487	0.0525138206	-0.0991101801	0.0658191431	0.022805728	-0.0934429316	-0.0452944059	0.0171952595	-0.0463454936	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	0.0440050967178962	0.0002523441576728	0.0019364485371513	6.367757391159496e-08	-0.2922165269950625	-0.0002581051404035	0.0853904986490561	6.66182635027549e-08	-0.6183635814271611	0.0149362364157497	0.0002230911582671	0.3823735188354252	0.0081100567712451	-0.0001722728758417	6.57730208328185e-05	2.9677943750804063e-08	-0.0008828181375581	0.0001222356336408	7.793678640015523e-07	1.4941550131567885e-08	-7.492225126977739e-05	-0.0005490928322028	5.613343735331661e-09	3.015029383765773e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.2098257130646	2.117678867293307	4.484563784980664	755525.7211161361	1044.6858790745246	-2.547095539413931	6.487695686902344	1091368.585937712	823.1893250663326	1.0358868293042178	1.0730615231259455	677640.6649031641	846.4443370213019	648.7065167045594	0.8710069999999999	20.666574	0.0269983916183462	0.0217132290932899	-0.0445979521	-0.0349694286	0.1204670608	-0.0096740342	0.0825381586	0.0572445857	0.0574796576	-0.0442004168	0.0366618707	0.0466140392	-0.0899162215	0.0504834209	0.0093963475	-0.0106990075	0.0388188013	0.1002737833	-0.0460243694	0.0614804848	0.0016791926	0.1193129358	0.0144113046	-0.0766255441	-0.0093884607	-0.0224402678	0.0299514664	0.0787038317	0.0129664461	0.0255967074	-0.0488115298	-0.001352892	0.0101799031	-0.0490415864	-0.0929297041	-0.066493298	-0.0515879058	-0.0332544393	-0.0316917695	-0.054990816	-0.0926261654	0.041737634	-0.0492886063	0.0639487892	-0.0319250883	0.0017673513	0.0936455062	0.0727152157	-0.0171073499	0.0008908939	0.019845599	0.0127893946	-0.0577740951	0.0429243906	0.0431988187	-0.0464862364	0.0269000323	-0.0015712094	0.1081914803	-0.0222901131	0.0191907554	0.0282015401	-0.0716852524	0.0596291392	0.0628214043	-0.0324552309	-0.0093498285	-0.0133876944	-0.0412453433	0.0023224173	0.0307165878	0.0684558789	0.0738086611	-0.0699984321	-0.1129257805	-0.0373931731	0.030013573	0.0207530217	0.0117623001	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	0.0438904530609818	-0.0001146436569144	0.0019263718698982	1.3143168070707211e-08	-0.2925821771333403	-0.0003656501382777	0.0856043303760853	1.337000236225547e-07	-0.6120115344755206	0.0063520469516404	4.034850047584522e-05	0.3745581183310813	0.0077280428542456	-0.0003820139169995	5.972264635705648e-05	1.459346327813011e-07	-0.0008667806198006	1.6037517757499955e-05	7.513086428619123e-07	2.572019758221264e-10	-6.965266859650533e-05	5.269582673272065e-06	4.851494242614599e-09	2.7768501550449163e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.0581186916182	-0.1517070214463274	0.0230150203561164	755262.0136638148	1054.6453010345174	9.959421959992824	99.19008577718728	1112276.7109941875	822.4629606426887	-0.7263644236438722	0.5276052759354947	676445.3216291369	846.0993345836984	655.4241767781575	0.789466	18.731836	0.0934776149565752	0.0428142697928433	-0.037453032	-0.0207620943	0.0816088952	0.0301571033	0.001079543	0.0029637565	0.0449165252	-0.0375947008	-0.0931360282	0.0543930415	0.1557315839	0.0432556278	-0.0111642593	-0.04301548	0.0096012092	0.0869323685	-0.0017061836	0.0519711286	0.0850802851	0.0654641361	-0.0199913009	0.0434596563	-0.0780372891	-0.0649819143	0.0794030696	-0.0690816999	-9.74101e-05	-0.0509589521	0.0413803055	0.0397238948	-0.1161591057	-0.0558597307	0.0466300092	-0.0467403314	-0.0553435457	0.0041342734	0.0443929081	-0.0284982902	-0.0846678971	0.0252109642	-0.0471903096	-0.088761542	0.0065747919	-0.0599812655	-0.0099964464	-0.1140742462	-0.0922691952	-0.0258694636	-0.0172515182	-0.1099275868	0.0104071955	0.0831718249	0.0495038197	-0.0226820398	0.0354476092	-0.0070964455	0.0852057487	-0.0487472332	0.011102973	0.0351856331	-0.0289115212	0.0154758463	0.061394759	-0.008638315	-0.0288048254	-0.0296675082	-0.0136443245	0.0818940848	0.0355934845	0.0239430299	-0.0055665126	0.0428716664	0.0694995655	-0.1056107149	-0.0011602379	0.0031420429	-0.06145813	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	0.0186523335801354	-0.0252381194808463	0.0003479095479846	0.0006369626749294	-0.2979263339340718	-0.0053441568007315	0.088760100451396	2.856001191080501e-05	-0.5850861310189686	0.026925403456552	0.0007249773512981	0.3423257807107456	0.0078792122350524	0.0001511693808067	6.208198544499942e-05	2.2852181693511243e-08	-0.0007300861461814	0.0001366944736192	5.330257808460086e-07	1.868537911803016e-08	0.0003618821813464	0.0004315348499429	1.309587131760287e-07	1.862223267152458e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.1761168926471	-2.882001798971146	8.305934369272922	750261.0654752246	1046.5475757634529	-8.097725271064519	65.57315456563694	1095261.8283363602	821.6529919318433	-0.8099687108453963	0.6560493125485533	675113.6391505498	844.3308831615983	647.6774370969136	0.902401	21.411469	0.0868664560339677	0.0503691934169697	0.0017887937	-0.0277689689	0.1427223168	-0.0019692394	-0.109124166	0.0968979819	0.0429952125	-0.0752096262	-0.0157568057	0.0581661862	-0.0856347929	0.0179185723	-0.0067599443	-0.086784264	0.0568922757	0.1257666449	0.0325237577	0.0279269536	-0.000725728	0.0330507648	-0.0201764148	-0.0945949212	-0.102163329	-0.1080246196	-0.0751310579	0.0159238503	0.1063339756	0.0472879311	0.0147398539	0.0156175978	0.1341858002	0.0210392146	-0.1359572792	0.0092212771	-0.0181710469	-0.0236153863	0.0138961884	-0.1297423707	-0.1306061024	0.0491011545	-0.0525652892	0.0275764204	0.045463191	-0.0289210565	0.0476772427	0.071488499	0.1013331743	0.157219037	0.0405884995	-0.0771889396	0.0003274998	0.035314198	-0.0425039433	-0.0042896783	0.0459400552	-0.0169263158	0.1178859786	-0.1201153898	-0.0345731638	-0.0225574084	-0.1598936673	-0.0056604491	0.028533751	-0.011650107	-0.066381937	0.0353752711	-0.0315497422	-0.0804545533	0.0023010389	0.0768451964	-0.1260827408	0.0759351115	-0.0086459518	-0.0207668367	-0.0404181667	0.0240652302	0.0335846116	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	0.0238719166073053	0.0052195830271698	0.0005698684025061	2.724404697752008e-05	-0.2568053591674584	0.0411209747666134	0.0659489924971273	0.0016909345657564	-0.5581142785552942	0.0269718524636743	0.0007274808253222	0.3114915479272965	0.0079802300295745	0.0001010177945221	6.368407132492263e-05	1.020459481010942e-08	-0.0008632174458629	-0.0001331312996814	7.451443588420686e-07	1.7723942954885356e-08	0.0003249503600198	-3.693182132659997e-05	1.0559273647699765e-07	1.363959426499904e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
