global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
918.176551162873	-7.157028257815568	843048.179105348	51.22305348317055	1090.51097461934	-0.4105284398915501	1189214.1857652229	0.16853359995979	852.0208764094272	-5.225510586405562	725939.5738374883	27.3059608886366	882.0986239031741	730.2829268078366	1.182234	45.503521	2.076616924054884	0.9012366769313772	-0.0997551405	0.084861348	0.0177593531	0.3168333401	0.1434559655	0.1059451236	0.0429499601	-0.0768939053	-0.0429615284	-0.0090661979	-0.1390657711	-0.0665998703	-0.0891781622	-0.1115237188	-0.1223359249	0.1614603116	-0.0557001739	0.1716868458	0.1519234017	0.0720480939	-0.0175389941	0.0199890127	0.1260511536	0.0692735565	-0.0895988741	0.1730693905	-0.0554398566	0.1969094881	0.1525647788	0.0548482582	-0.0119224224	0.0564092419	-0.0869321889	-0.0364490625	0.1241849073	0.3237628803	0.0066476213	0.02360588	-0.0236961684	0.0219006973	-0.0215361315	-0.0045097902	-0.1046940271	0.0068708333	0.0321898414	0.0276684157	0.0392820644	0.0948858602	-0.0071982264	0.1966533718	0.0110103113	-0.0246314117	0.0770436472	0.0272881789	0.0660459158	-0.1362571879	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.2148030327860226	0.2571522364108034	0.0461403428940731	0.0661272726910777	0.5229664116390609	-0.3458937462436182	0.2734938677026357	0.1196424836904445	1.4027246139364775	-0.7038040160168675	1.96763634254324	0.4953400929614711	-0.0121523810433753	0.0062656858256605	0.0001476803650233	3.925881886588414e-05	0.0041496620572296	-0.0053082584323032	1.7219695189210992e-05	2.8177607584118025e-05	-0.0043569851062723	0.003821394249708	1.4603054011702128e-05	1.8983319216278645e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.376009819945	2.1994586570720003	847091.9994520835	4.837618384168967	1080.8307269660795	-9.680247653260494	1168195.060354024	93.7071946284553	851.5826915534117	-0.4381848560154822	725193.0805533531	0.1920059680413088	880.3600514060572	714.6383740722492	1.596735	61.457432	2.7004926080692937	1.2373750711050877	0.0561783332	-0.032731094	-0.0405160045	0.0193954021	0.0302738808	-0.0041845075	0.0057312525	0.1748037435	-0.0150004001	0.0573388239	-0.0237725018	-0.2122586981	0.0063933108	0.0649778253	0.0093354535	0.0298592462	-0.0569112824	-0.1642765663	0.1187581462	0.0180476088	-0.1203784264	-0.0104937797	-0.0575330321	0.0216254214	-0.0018307182	0.0229549517	-0.0911763316	-0.1196139623	0.1096020263	-0.1030407008	0.1296065065	0.014980088	0.0496128547	-0.0352057821	0.0407073982	-0.0261783468	-0.0356865351	0.0845599762	0.0877507213	0.0350252592	-0.0570092573	-0.0116744457	0.0116607937	0.1302381879	0.0512232377	0.0752376662	0.0242738803	-0.0365984758	0.0087834493	-0.0362365236	0.0395053342	-0.1613730223	-0.0073517667	0.1432138636	0.0567871561	-0.1015426142	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.010213174316263	0.2045898584697596	0.0001043089296143	0.0418570101886762	0.1077477970989235	-0.4152186145401373	0.0116095877796707	0.1724064978606311	0.3970825834518408	-1.0056420304846367	0.157674578080788	1.011315893477263	-0.0022769412588929	0.0098754397844824	5.184461496448784e-06	9.75243109369378e-05	-0.0010139007319094	-0.005163562789139	1.027994694166417e-06	2.6662380677380928e-05	0.0021048544116015	0.0064618395178738	4.17553699547555e-05	4.430412094038297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.0659488910376	-0.3100609289074327	846521.3503087654	0.09613777963494	1091.161895253707	10.331168287627406	1190634.2816536615	106.7330381872782	856.1937961650526	4.61110461164094	733067.8165915237	21.262285739496345	884.9801221646761	692.5489259136478	0.959136	36.916599	0.3340390457942313	0.1585003899927486	0.0462051433	-0.0361001501	-0.0171298259	0.0304353347	0.0232584138	-0.0381392681	0.0098960392	0.0116626347	-0.0784984813	-0.0048752773	-0.0334361373	-0.088859834	0.0601369845	0.0388961005	0.0422059265	0.0524805629	-0.0022798475	0.0076394567	-0.0054739732	-0.069305753	-0.0931373775	-0.0619949525	-0.0595179458	-0.0222838723	0.054404331	0.064822025	-0.0221328035	-0.0006836389	-0.0076223342	-0.0920792103	-0.0148838268	0.0417572599	0.0522939971	-0.0281109653	0.0202448528	-0.0184013539	-0.0355740207	0.0630138482	0.0482551947	0.0185517472	-0.0249724906	0.0013980489	0.0379035477	0.0697657117	0.056233361	0.0097859952	0.0459626572	0.0728009411	0.0114021668	-0.0488814198	-0.0865197377	-0.0380592509	0.034173518	-0.0801823655	0.0609712518	-0.0171450799	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0309887694751012	0.0412019437913642	0.0009603038335809	0.0016976001721867	0.16287180197817	0.0551240048792465	0.0265272238796162	0.0030386559139271	0.2947317403822751	-0.1023508430695656	0.0868667987887648	0.0104756950770508	-0.0004357340819506	0.0018412071769422	1.898641901733322e-07	3.3900438684238337e-06	-0.0013320785758783	-0.0003181778439689	1.7744333323139596e-06	1.0123714039269767e-07	0.0026527144717714	0.0005478600601699	3.001506455293666e-07	7.036894068745419e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.8216803220251	-0.2442685690124335	846071.9235904338	0.059667133807382	1082.208553765745	-8.953341487962007	1171175.353843745	80.16232380006173	852.7952033448189	-3.3985928202337163	727259.6588479311	11.550433157744166	880.642192765286	698.8402374364133	0.720634	27.736792	0.1045123185238138	0.0566127669746671	0.0710361428	-0.0472679413	-0.0154314383	-0.0152060577	0.0192526666	-0.029187382	0.0205517507	0.0458929118	-0.0951195658	0.0378704348	0.0175102604	0.0661260182	-0.0022450899	0.0631565901	0.0156397904	0.0085099156	-0.0312909533	-0.0830486896	0.0171739305	-0.0555418256	-0.0568830635	0.0002755442	-0.059258836	0.0264916677	0.0168365739	0.0110451873	-0.0466434688	-0.0778553096	0.0184339479	-0.0780966331	-0.0076938123	0.0002367497	0.0657839513	-0.0264091129	0.0151002788	-0.041717958	-0.04223644	0.0591447116	0.0361444906	0.0045121019	-0.0246725798	-0.0268397464	0.031702064	0.1016177109	0.0648231686	0.0156932149	0.0699549194	0.0007160815	-0.0380266028	-0.0306647753	-0.0293395508	-0.0581160222	0.0048647235	-0.0213779734	0.035023434	0.0264705486	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.024293754120066	-0.0066950153550352	0.0005901864892462	4.482323060415712e-05	0.1136515326955986	-0.0492202692825713	0.0129166708840587	0.0024226349082488	0.2857875198461528	-0.0089442205361223	0.0816745064998151	7.999908099879216e-05	-0.0001338062482358	0.0003019278337148	1.7904112066940533e-08	9.116041677171192e-08	-0.0008851813689925	0.0004468972068857	7.835460560114365e-07	1.997171135223294e-07	0.0026969456981725	4.4231226401099735e-05	1.9564013889453424e-09	7.273516098891153e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.6733082285446	1.8516279065194112	849481.6871009497	3.4285259042014573	1102.1523692851165	19.943815519371583	1214739.8451207958	397.7557774707268	855.298237938899	2.503034594080077	731535.0758213855	6.2651821791616165	885.5420048111364	694.7701151835306	0.680251	26.182491	0.1477275813653378	0.0721173006533053	0.0742884977	-0.0503887699	-0.0153875156	-0.0091368103	0.0356153152	-0.0892856651	-0.0314385263	-0.0187528192	-0.0574825332	0.0294879474	-0.0324522679	0.1741341648	0.0236621479	0.0724410837	0.0215703159	0.0581973136	0.0119027469	0.0217532215	-0.0354379607	-0.0845350745	-0.1165153707	0.0485379626	-0.0771230759	0.0007035888	0.0300041972	0.0475564158	0.0015479646	-0.0023388926	-0.0329880537	-0.0146112867	-0.0364946379	0.0113774614	0.0690393608	-0.0234862027	0.003554409	-0.0339833354	-0.0342180305	0.056240741	0.0209160305	0.0101334581	-0.0331961662	-0.0186738903	0.0311193662	0.0911617413	0.0780704979	-0.0081550967	0.0840463092	0.0409812913	-0.0195309359	-0.0719992608	-0.1096759319	0.0385494548	0.0316503905	-0.1659670506	0.0200670297	0.0244802632	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0436785040276532	0.0193847499075872	0.0019078117140937	0.0003757685289797	0.1078086003234375	-0.0058429323721611	0.0116226943036986	3.413985870564817e-05	0.2328977729034633	-0.0528897469426895	0.0542413726233931	0.0027973253316617	-0.0002599081245463	-0.0001261018763105	6.755223320517501e-08	1.5901683209028644e-08	-0.0015914301372514	-0.0007062487682588	2.532649881752009e-06	4.987873226672133e-07	0.0032567980964611	0.0005598523982886	3.134347078694972e-07	1.0606733841112644e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.3471193280792	-0.326188900465354	848880.5142941498	0.1063991987867966	1095.5522825902822	-6.600086694834317	1200234.8038887775	43.56114437932898	854.1750896208524	-1.1231483180465602	729615.0837287912	1.2614621443308172	884.1081765074479	691.0486429503884	0.61232	23.567839	0.0821442771919225	0.0406405724485111	0.0951553644	-0.0467393832	-0.0133259494	-0.0581701423	0.0592114624	-0.0970186172	-0.0033922145	0.0235315791	-0.0214567514	0.0466925369	-0.0135351971	0.1447100625	0.0149304709	0.0808213824	0.0355890718	0.0090348647	-0.0389361758	-0.0370815667	0.0329342021	-0.0113413284	-0.072843402	0.055760651	-0.0806142515	0.0100833991	0.0267092276	0.0109625524	-0.0322603509	-0.0384127147	0.0381501005	-0.0002812206	0.0362160317	0.023292	0.0835531873	-0.0249116858	-0.0049348828	-0.047456547	-0.0416294543	0.0545187922	0.0043705964	-0.0055002078	-0.0317631493	-0.0294611061	0.0336733526	0.1001684081	0.0840191479	0.0019579395	0.0833898271	-0.0011044008	-0.0434314465	-0.069281569	-0.0423029844	-0.0065533215	0.0048019103	-0.0432241653	-0.0182352498	0.0051846956	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0574311851606239	0.0137526811329707	0.0032983410289538	0.0001891362383451	0.0945735674513059	-0.0132350328721315	0.0089441596604667	0.0001751660951264	0.1994383602997231	-0.0334594126037402	0.0397756595590421	0.0011195322917873	-0.000201917347143	5.799077740330002e-05	4.077061507726677e-08	3.362930263839093e-09	-0.0018018557637342	-0.0002104256264828	3.2466841933021573e-06	4.4278944280678897e-08	0.0034223247042366	0.0001655266077755	2.739905788166425e-08	1.1712306381228131e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.4610636809124	4.113944352833187	856478.1803894058	16.924538138208067	1116.9995427345743	21.44726014429216	1247687.9784692482	459.9849676969429	856.7882678114902	2.613178190637768	734086.1358594139	6.82870025602488	887.1598897231253	701.272815958431	0.672491	25.883814	0.0980741552288324	0.0461800297447323	0.0908770777	-0.0446454492	0.0034103141	-0.0296574449	0.0337856515	-0.103223679	-0.0474330096	-0.07998686	0.0055322943	-0.0160520907	-0.0537837992	0.0136289394	0.0509638362	0.0609679721	0.0507737479	0.0456187878	-0.0080625684	0.0233128676	-0.0234202891	-0.0653973202	-0.0734958262	0.0591457506	-0.077720139	-0.0178970881	0.0576977793	0.0557126924	0.0150695665	0.0188660775	-0.0089349067	-0.0473442997	0.0034749362	0.0558272308	0.0849829021	-0.0213835717	-0.0165859574	-0.0450737795	-0.0338161108	0.052700909	-0.0177687153	-0.0066071273	-0.0197311097	0.0055289097	-0.0041368265	0.1033317466	0.0805925474	0.0076530952	0.0651640408	0.0010820193	0.0066583854	-0.0615321995	-0.1167906329	0.0988868215	0.0396668918	-0.1138929628	0.0047189583	-0.0785282139	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0643488667793832	0.0069176816187593	0.0041407766557908	4.785431897852033e-05	0.0741330709359857	-0.0204404965153202	0.0054957122063998	0.0004178138977928	0.1742631533305001	-0.0251752069692229	0.0303676466086893	0.0006337910459432	0.0004609283219584	0.0006628456691014	2.1245491798338645e-07	4.393643810464826e-07	-0.0019371925687421	-0.0001353368050078	3.752715048389616e-06	1.8316050789746335e-08	0.0035349576326379	0.0001126329284012	1.268617656025236e-08	1.2495925464544946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.1208220929648	-2.3402415879476166	852152.0521815912	5.476730689959582	1098.8048788265305	-18.19466390804382	1207372.1617329863	331.04579472667245	854.3429531564027	-2.4453146550874862	729901.8816080033	5.979563762385632	884.7555041062204	706.2578548889434	0.613576	23.616186	0.132442511837097	0.0630249187219988	0.1082958145	-0.0467389264	0.0046352744	-0.0468247958	0.0299028288	-0.0813003991	0.0011587726	0.0382172794	-0.0303817519	-0.0272010396	0.0132672657	-0.0435614274	0.0253352353	0.0993078736	0.0749095415	-0.0134915945	0.0056441543	-0.0721046087	0.0176538876	-0.0404803466	0.002318099	0.0709075674	-0.0976599946	0.0126972096	0.0527557368	-0.0030622447	-0.0051722804	-0.0561987303	0.0501843992	-0.0449559446	0.0125199797	0.0169514791	0.10016313	-0.0194951742	-0.0235613983	-0.0550865749	-0.0361666522	0.0520482535	-0.0315051688	-0.0139721813	-0.0182284566	-0.0153933084	0.0077583643	0.0997702182	0.0989668152	0.0135216302	0.0770821012	-0.0191227197	-0.0476267846	-0.0814452382	-0.0418228731	0.0630312319	0.0429200777	0.0268639553	-0.0163993236	-0.0883245457	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0753810977208075	0.0110322309414243	0.0056823098935939	0.0001217101195449	0.0361386220433246	-0.0379944488926611	0.0013060000031902	0.001443578146657	0.1317572889864635	-0.0425058643440366	0.0173599832010624	0.0018067485036336	0.0003008493155309	-0.0001600790064274	9.051031065541105e-08	2.5625288298815574e-08	-0.0022274213375967	-0.0002902287688546	4.961405815181072e-06	8.423273827085685e-08	0.0039028492105353	0.0003678915778974	1.3534421308783878e-07	1.5232231960176016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.6986261391464	0.5778040461816545	853219.1519313466	0.3338575157838915	1104.33712955397	5.532250727439532	1219560.495711502	30.605798111255236	855.1747906794313	0.8318375230286392	731323.9226136092	0.6919536647184219	886.9557454460546	697.8666417293936	0.53013	20.404408	0.090969292669651	0.0431474281507732	0.1113742114	-0.0408453909	0.0159964851	-0.035575285	0.0141008047	-0.1314477594	0.0090157515	-0.0522418134	-0.0049616673	-0.074735166	-0.0090026942	-0.0835169152	0.0469651091	0.0903639654	0.0456821077	0.0286682992	0.0176886971	-0.0011303097	0.0114730638	-0.1112391064	-0.0715024627	0.0394052932	-0.1048944532	-0.0163758926	0.0492428658	0.0452314799	0.0282165478	0.0113691352	0.0440583453	-0.0864231035	-0.022309753	0.0459973857	0.102950054	-0.0212937678	-0.0310160084	-0.0440866488	-0.0356046638	0.0533042991	-0.0311197553	-0.0024332901	-0.0316596497	0.0098037157	-0.002332734	0.1080906926	0.0866576753	0.0263245037	0.0547094347	-0.0266302385	-0.0123998496	-0.0977990474	-0.103714234	0.0881403078	0.0473293316	-0.122631469	-0.0310865366	-0.1294007777	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0847180439269408	0.0093369462061332	0.007177146966807	8.717856445622683e-05	0.0278376693040769	-0.0083009527392477	0.0007749358322831	6.890581637922393e-05	0.1038016285083784	-0.027955660478085	0.0107747780809913	0.0007815189527659	0.0007448857657015	0.0004440364501705	5.548548039447098e-07	1.971683690801077e-07	-0.0022438945852871	-1.6473247690399796e-05	5.0350629098807655e-06	2.7136788946926223e-10	0.004349854177598	0.0004470049670626	1.9981344057872539e-07	1.8921231366366774e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.4682761096552	-2.230350029491205	849103.7838764997	4.9744612540514215	1100.1638973313934	-4.173232222576644	1210360.600991401	17.415867183551995	852.113765759847	-3.0610249195843835	726097.8697974273	9.36987355831658	883.7310010508487	707.0146924745794	0.638986	24.594231	0.0762858856937263	0.0347506743904941	0.1249146674	-0.0437812223	0.0228051687	-0.0456184548	0.019748849	-0.1054109559	0.0181995235	0.0512557393	-0.0186725191	-0.0089425571	-0.0463118854	-0.0160541257	-0.0075682806	0.1308643579	0.0203503168	-0.022055057	-0.0244122707	-0.0605537627	0.0716527063	-0.0340847082	0.0056357963	0.0977931701	-0.1201626613	0.0394078449	0.00254561	-0.010686812	-0.0088795573	-0.0387706924	0.0681869242	-0.0313803659	0.0057618912	-0.0191436111	0.1142596517	-0.0156951367	-0.0424700007	-0.0524749191	-0.0372511879	0.0514466551	-0.0466391364	-0.0171216348	-0.0116687536	-0.0024482643	0.0156399255	0.09494389	0.1128185531	0.0110534592	0.0814016479	-0.0007265662	-0.0597484565	-0.0894389375	-0.0189805768	0.0417704356	0.0585768216	0.0682171475	-0.03396825	-0.0713198882	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.104048853879334	0.0193308099523932	0.0108261639936029	0.0003736802134155	0.022577339226828	-0.0052603300772489	0.0005097362465632	2.767107252160944e-05	0.0822610586250292	-0.0215405698833492	0.0067668817661104	0.0004639961508994	0.0005160648178583	-0.0002288209478432	2.663228962311204e-07	5.235902617186045e-08	-0.0024778522483108	-0.0002339576630237	6.139751764458886e-06	5.4736188087511204e-08	0.0044901590823458	0.0001403049047478	1.9685466296289253e-08	2.0161528584772475e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.3280998503744	6.859823740719207	861793.0609718068	47.05718175373486	1113.3019584811464	13.138061149752955	1239441.2507579562	172.608650774648	858.4083262728562	6.294560513009287	736864.8546145664	39.62149205193574	889.397191900956	711.7015955308575	0.8672769999999999	33.381008	0.0607777253636492	0.0310704826369806	0.1205580373	-0.0518570515	-0.0038605417	-0.0051351843	-0.0136905703	-0.1360421699	-0.0328889952	-0.0994944631	-0.0179102741	-0.036883779	0.0073769778	0.0280886002	0.085954266	0.0713488172	0.0710908099	0.0475318241	0.0455488815	0.0478217156	-0.0599693551	-0.129265507	-0.120652276	-0.0403496603	-0.1053071611	-0.0480985049	0.09235633	0.0543772867	0.0373357843	0.017929539	-0.0601040828	-0.0716720495	-0.0629728537	0.0172326874	0.1180026998	-0.0353265841	-0.0297143583	-0.0519937161	-0.0319087442	0.0586194078	-0.0258169441	-0.0067644738	-0.0256179647	0.0187202569	-0.0214686572	0.1037627385	0.0594678357	-0.0051595038	0.0325580974	-0.0288036113	0.0043467952	-0.0873209083	-0.1059082753	0.0438496345	0.0188804313	-0.2087925359	-0.0137961457	0.0108608144	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.1033574794182499	-0.0006913744610841	0.0106827685516939	4.779986454393435e-07	0.0334180007609177	0.0108406615340897	0.0011167627748566	0.0001175199424966	0.0850713222863746	0.0028102636613454	0.0072371298755522	7.897581846278466e-06	0.0003912379027145	-0.0001248269151437	1.5306709652044058e-07	1.5581758744317436e-08	-0.0020712068325965	0.0004066454157143	4.289897743394425e-06	1.6536049412145585e-07	0.0040929228990613	-0.0003972361832845	1.5779658531043688e-07	1.6752017857660356e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.7048836553768	-12.623216194997667	838515.4339503071	159.3455871056514	1060.482113086934	-52.81984539421228	1124622.3121773289	2789.936067468488	848.89571554754	-9.512610725316222	720623.9358749699	90.48976281140122	875.7766256834332	711.898810652137	1.427937	54.960484	0.5185802391589921	0.3255225193062773	0.1047933147	-0.0024996877	0.0452441923	-0.0969305004	0.0291822527	-0.0217678442	0.1030761362	0.294927507	0.0467157026	0.1340549308	0.0592593396	0.0823920407	-0.0565443092	0.1497508112	-0.0490708915	-0.0985169896	0.0077847085	-0.0697635239	0.1388584444	0.0279209134	0.0693822214	0.0059963088	-0.0952953105	0.0844495726	-0.1088585627	-0.1182233353	0.0009743666	-0.0937377667	0.1101074001	0.0397831778	0.1296954871	-0.1839386114	0.1062944252	0.0159191939	-0.0703456145	-0.0317628001	-0.022060825	0.0159692707	-0.1064419481	-0.0372492652	-0.0005637258	-0.0057379901	0.0606456236	0.0814134596	0.1170513842	0.0160409339	0.0770092997	0.1600345806	-0.0862748009	-0.1313771836	0.1629779853	-0.1336430162	0.1558036377	0.3872732245	-0.010522935	0.0368013849	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.1621202906335241	0.0587628112152742	0.0262829886350983	0.0034530679819219	-0.0823563699021576	-0.1157743706630753	0.006782571663461	0.0134037049024311	-0.212348330819708	-0.2974196531060826	0.0450918136019161	0.0884584500537425	0.0001760189388551	-0.0002152189638594	3.098266683567543e-08	4.631920240471372e-08	-0.0025421327641821	-0.0004709259315855	6.4624389907281234e-06	2.217712330397652e-07	0.0043392460871075	0.0002463231880461	6.067511296924352e-08	1.8829056604477743e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
