global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
865.6044925922907	-3.226179998972839	10.408237385772386	749271.1375959571	947.670243581136	-13.112965186437007	171.94985598070895	898078.8905691296	767.0436231922805	-1.4908892276995402	2.222750689270532	588355.9198799412	776.323949436119	688.4226248666912	0.731074	19.868998	0.1332918630223905	0.0611674806879203	-0.0217937523	0.0184244695	-0.0225097849	0.0450444521	-0.0594573036	0.0302906268	-0.0748767043	0.0242822189	0.0096829551	-0.0615995515	-0.0377753328	-0.0162169704	-0.0219230242	-0.0023534747	0.0194538082	0.0167992237	0.0107024448	-0.0723365182	-0.0444827642	-0.0720794726	0.0132990521	0.0055266098	0.0126742946	-0.0398082699	-0.0625351394	0.0947642863	0.0305588857	0.0742389632	0.0930246055	0.0300948167	0.022874366	0.0058041813	0.0097076948	-0.0264648996	-0.0272481998	-0.0666198425	-0.0225430856	-0.0838438612	0.0137723939	-0.0129101128	0.053969163	0.0383718277	-0.0310141199	0.1120063009	0.0898908448	-0.095370366	0.0881969784	-0.0034675609	-0.0029161984	0.0492228349	0.0146881095	-0.0111004573	0.0109933513	-0.0007626575	0.0127641291	0.0503544428	0.0038526086	-0.0125273698	0.0224800766	-0.0127421043	-0.0290440159	0.0181237215	0.0005659515	0.046434149	0.1565950284	0.1131851486	-0.052934245	-0.0895390792	-0.0122495535	-0.0097144923	0.0174954322	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0053060268371325	-0.0142734031707618	0.0002037300380751	2.815392079637032e-05	-0.0456933155936098	0.0426357708189756	0.0018178089533282	0.0020878790899372	-0.0645564613213167	0.016478449724893	0.0041675366983306	0.0002715393053358	-0.0015729897732155	-0.0006639624522023	2.47429682664055e-06	4.408461379344914e-07	0.0001511181224613	0.0002919398409352	2.2836686936228465e-08	8.52288707252699e-08	-0.0001498812710353	0.0002421824930177	5.865235992426832e-08	2.2464395407157063e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.5318173233392	0.9273247310484294	0.8599311568140419	750877.3904336889	945.1648005247116	-2.505443056424383	6.277244908985154	893336.5001509179	767.3247349397365	0.2811117474559523	0.0790238145577391	588787.2488503368	775.6271671226489	684.4342382042707	0.77127	20.961435	0.0861832705229499	0.0422011490793897	-0.0153473623	0.0470943362	-0.0713555417	-0.0005580304	-0.0091088387	0.0270616025	-0.0582325662	-0.0043800099	0.0007447257	-0.0430602821	-0.027552433	0.0027837256	-0.0168988784	0.0224470884	0.0649085433	0.0422040714	-0.0571812936	-0.0298021234	-0.0760798821	-0.040344379	0.0610379704	0.0490891428	-0.0212596985	-0.0195303862	-0.0564646863	0.0284372845	0.0709907228	0.0325551331	-0.0269162566	-0.0212449097	0.0161811104	0.0270003829	0.0439668717	-0.0374306301	-0.0881929268	-0.0323225192	-0.0758770175	-0.0542243343	0.0562893059	0.0088155885	0.0088358702	0.0479031561	-0.0001485666	0.0974384848	0.0688708756	-0.0388644235	0.0382893821	-0.0015472934	-0.0214055335	0.0540539003	0.0068729506	-0.0234609319	0.0094368064	0.0376827225	0.0487286055	0.0650669289	0.0044228131	-0.0064660006	-0.0057395829	-0.0388958383	-0.045992853	-0.0034467572	0.058724062	0.0244356559	0.0766961039	0.0169268911	0.0890782662	0.0132770535	0.0421582423	0.0016103389	0.0246727392	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0034970198923787	0.0088030467295112	7.749363172195784e-05	1.2229148127692335e-05	-0.0670217752236084	-0.0213284596299986	0.0004549031901884	0.0044919183541238	-0.0559609023531066	0.0085955589682101	0.0031316225921739	7.388363397597717e-05	-0.0008659705677149	0.0007070192055006	7.499050241484663e-07	4.998761569466996e-07	0.0001511695396798	5.1417218499999777e-08	2.285222972700263e-08	2.6437303582767188e-15	-0.0003919347522208	-0.0002420534811855	5.85898877540192e-08	1.536128499983799e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.072866857492	4.541049534152876	20.62113087163005	758767.9393753301	954.1108020146688	8.946001489957212	80.03094265831665	910327.4225210744	768.5539161469591	1.2291812072226094	1.5108864401892317	590675.1220248269	776.8049185045808	696.4248765819801	0.7661259999999999	20.821632	0.0584247488619994	0.0376544885253158	-0.0062159723	0.0418199111	-0.0020112018	-0.0930508652	0.0043406313	-0.0066381404	0.0415701093	-0.0158573396	-0.0165224947	-0.0347845111	-0.0952713767	-0.0338432468	0.0117518218	-0.0260076614	0.0272370417	-0.0278399277	-0.0455302316	0.0010129308	-0.094155116	0.0032325479	-0.0829001303	0.0432835848	0.008634103	0.0455401251	-0.0453116796	0.043125092	-0.0685958225	0.0752888204	-0.0421189165	-0.1426654192	-0.0144479407	-0.0152071957	0.0275798439	0.0447784795	-0.0711002939	-0.0297340887	-0.0869760685	0.0211904542	-0.0638486827	-0.0057482888	-0.0931367666	0.0022059046	-0.020840227	0.0745825656	0.0631354976	-0.1144917183	0.0487884469	-0.0008780649	-0.0189065557	0.0482113228	0.017388554	-0.0159109999	0.0170203618	0.0275272167	0.0214980997	0.1045003264	-0.0188302373	0.0295244647	-0.066435673	-0.0325497221	-0.0175437334	0.014353803	0.0191780278	0.0610212417	0.0386787584	-0.0437712912	0.0245654829	0.0117709021	0.003630097	0.0480721185	0.0134715048	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0029649859487506	-0.0005320339436281	2.830601171724684e-07	8.791141676288496e-06	-0.0599909609988174	0.007030814224791	4.943234866352349e-05	0.0035989154015616	-0.0934732591234492	-0.0375123567703426	0.0087372501711594	0.0014071769104654	-0.0009559943260284	-9.002375831349994e-05	9.139251513984948e-07	8.104277060887451e-09	3.915623211514507e-05	-0.0001120133075646	1.5332105134551182e-09	1.2546981071573982e-08	-0.0003269809396342	6.495381258660003e-05	4.21899776953516e-09	1.0691653488406434e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.2838217574962	-0.7890450999958603	0.6225921698274771	757393.9304128333	954.153642574946	0.0428405602772272	0.0018353136048667	910409.173639038	768.6963876803029	0.1424715333438371	0.020298137813344	590894.1364327465	777.9794077522041	713.3815940068868	0.771089	20.956526	0.0518312260360454	0.0245003648850957	0.0046587122	0.0270901811	-0.0123820391	-0.0909310708	-0.0440491676	0.0220909677	0.0221667222	-0.0329949431	0.0463089585	-0.1062099534	0.0094821525	-0.0333784868	0.0116690296	-0.0407565929	-0.0378282355	-0.0066366747	-0.0352657147	0.0398815109	0.0054803771	0.050029312	0.018915025	0.0156557826	0.0335021085	0.0569173803	0.0247371875	0.0664328946	-0.1080235254	0.1587156066	-0.0023814929	-0.1398345356	-0.0091149856	-0.0397713183	-0.0186662145	0.027793485	-0.0136153257	0.0467624564	-0.0324622945	0.0255504501	0.0418417045	0.0162366569	-0.0590042878	-0.0609989355	-0.0350904572	0.0052029389	0.0985706163	-0.2272841592	0.0938142673	0.0029487402	-0.0187365834	0.0343000216	-0.0032754133	-0.0251075234	0.0001405766	0.0464847141	0.016934859	0.0463736395	0.0559737777	-0.0225356498	-0.102623307	-0.0166802348	-0.0220947399	0.0338271654	0.0259315471	0.0241366112	0.0470619029	0.037471481	0.0521370133	-0.0670142018	0.0511977053	0.0371651155	-0.0328293018	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.008984979069595	0.0060199931208444	3.62403171750139e-05	8.072984888106024e-05	-0.0779249093714185	-0.017933948372601	0.0003216265042311	0.0060722915005437	-0.1055513054808514	-0.0120780463574022	0.011141078088712	0.0001458792038115	-0.0008169705573781	0.0001390237686502	6.674408916226834e-07	1.932760824973212e-08	0.0001511601683001	0.0001120039361849	2.2849396480514557e-08	1.2544881720923454e-08	-0.0003919379985029	-6.495705886870004e-05	4.219419496871763e-09	1.5361539467045928e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.8828335237187	-0.4009882337775252	0.1607915636280192	756696.1440592536	957.0193027655284	2.865660190582389	8.212008327888695	915885.9458658182	768.2830541429328	-0.4133335373701357	0.1708446131149093	590258.8512831925	777.6894386403884	699.5878784465219	0.8113559999999999	22.05088	0.0296846961106666	0.0165040213878515	0.0074752359	0.0241408036	0.0038296292	-0.0600844348	0.0076145447	-0.0235553654	0.0336705535	-0.0144966232	-0.1046830225	0.0943412678	-0.0322004487	0.0279824605	0.0030747074	0.0058368804	0.0094809319	-0.050078127	-0.0164382976	0.0056476383	-0.0399683663	0.0717324515	-0.1632806814	0.0835592028	0.055172126	-0.0289310428	0.0601896203	-0.0543796546	-0.0316245148	0.0996302981	-0.066453972	0.0345195788	-0.0083734577	0.0078560457	0.016240227	0.0636506939	-0.0090521961	-0.0265880819	-0.0195111566	0.1097916448	-0.1402793734	-0.0786270164	-0.1074766013	0.0367881768	0.0685187523	-0.0024124583	-0.0550855293	-0.0777837442	0.0345156292	0.007561211	-0.000138477	0.0328692262	-0.003551008	-0.0167888516	-0.0052934569	0.0400532178	-0.0228248591	0.051293465	0.0137208384	0.0347609424	-0.1070639011	-0.0264644462	0.0214516942	-0.0502837766	0.1040957096	0.0582141932	-0.1071785955	-0.0632056146	0.0793156196	0.0832545015	0.0405945835	-0.0036658112	0.0350774849	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0007379120327328	-0.0097228911023278	9.45346113877251e-05	5.44514168051853e-07	-0.0856830667408701	-0.0077581573694516	6.018900576917632e-05	0.0073415879261204	-0.0957483085682042	0.0098029969126472	0.009167738593672	9.609874846937058e-05	-0.0008649705598247	-4.800000244659997e-05	7.481740693634549e-07	2.3040002348736033e-09	0.0001511695695186	9.40121849999872e-09	2.285223874843884e-08	8.83829092847182e-17	-0.0003919343876432	3.610859700001537e-09	1.303830777309519e-17	1.5361256421725018e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.0726055023273	0.1897719786086327	0.0360134038650353	757026.3388456084	958.6509767373404	1.631673971812006	2.662359950288768	919011.6951994568	768.2773874302991	-0.0056667126336833	3.211163207274645e-05	590250.1440367259	777.611732770105	711.3080064054021	0.828194	22.508501	0.038710100306381	0.0223756752665632	0.0278566623	-4.17668e-05	-0.0163617148	-0.0865163784	-0.0294724274	-0.0256695725	0.0332808533	-0.0154578287	-0.0369240785	0.0576738675	0.0465103122	0.0008837312	0.0095611937	0.0231865407	0.0586647943	0.0403683307	-0.0575564132	0.036384344	0.0039313784	0.0695635162	0.0161637524	0.0144907913	0.0381562267	0.0016166647	0.0441805425	0.03426328	0.0498220964	0.1322599458	-0.0696874279	0.0340549394	-0.009451182	0.0285103037	0.043929557	-0.0153875919	-0.0451737942	0.0516049989	-0.0073130498	0.0876256406	0.0098043076	-0.0397158391	-0.0242575169	-0.026939259	0.0270999992	-0.0588333073	-0.0531933859	-0.02707982	0.1494921105	0.0073871902	-0.0019000604	0.0241474948	-0.0265969485	-0.0378142304	-0.0126897909	0.0533957471	0.0084976169	-0.0075246617	0.056877402	-0.0482741532	-0.1099608519	-0.0570295305	-0.0343428793	0.0123877411	0.0013785334	0.0160240605	0.0442425156	0.0857864638	0.0040332548	-0.0221046247	0.0021804962	0.0282807557	-0.0602903263	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0089851200280861	0.0097230320608189	9.453735245571222e-05	8.073238191911397e-05	-0.0990485640777052	-0.013365497336835	0.0001786365190609	0.0098106180458552	-0.0809769112519021	0.0147713973163021	0.0065572601558984	0.000218194178676	-0.0008819700826117	-1.699952278699996e-05	7.778712266220889e-07	2.8898377498573086e-10	0.0001511726755021	3.1059835000181793e-09	2.285317781846323e-08	9.64713350238518e-18	-0.0003919335445652	8.430779999905185e-10	7.1078051406801295e-19	1.5361190335544166e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.8510626793205	0.7784571769932427	0.6059955764122887	758381.5733697019	959.0356396039329	0.3846628665924072	0.147965520935088	919749.3580305246	768.7944363494199	0.517048919120839	0.2673395847640278	591044.8853618223	779.2047329167492	702.2854556437738	0.7627399999999999	20.729593	0.1308138723443618	0.0665185268835096	0.0182198411	-0.0008864428	0.023181387	-0.0575777726	-0.0062155385	-0.0222029109	0.032171095	-0.0206783169	-0.0638262458	0.0783250457	-0.0303562568	0.0503683928	0.0175892885	-0.0182621621	0.0508465347	-0.0106971615	-0.0278929691	0.001080738	-0.0269993454	0.0273338525	-0.0498552702	0.0228482723	-0.0184775836	0.0482812739	-0.0366744315	-0.021760723	-0.0479252079	0.0527929392	0.0080944746	0.0063861167	-0.0198423731	-0.0125227694	0.04887438	0.0205135071	-0.0243207673	-0.0004829689	-0.0061771919	0.0577193695	-0.0520370098	-0.0037342912	-0.0370922788	0.0234478875	-0.048199576	-0.0271757088	-0.0814805651	-0.0479596984	0.0186506242	0.0134963982	0.0101272895	0.0149235135	-0.0047592439	-0.0210005484	-0.0059307148	0.0258561776	-0.0095015368	0.0268458345	0.0046749355	0.0140134721	-0.1174691311	-0.0388434432	-0.0210588426	-0.0594135495	0.0070348882	0.0386886241	-0.0412838757	-0.0378732242	-0.021683204	0.0998660515	0.0746675698	-0.0099303013	-0.0689442934	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0012276513250526	-0.0102127713531387	0.0001043006987114	1.507127775903405e-06	-0.083717039765645	0.0153315243120601	0.0002350556377312	0.0070085427471225	-0.12061754631398	-0.0396406350620779	0.0145485924788051	0.0015713799481248	-0.0003627770385965	0.0005191930440152	1.3160717973284648e-07	2.6956141695376936e-07	0.0006896170247181	0.000538444349216	4.755716407810445e-07	2.8992231720264176e-07	-0.0006468749836757	-0.0002549414391105	6.499513737573278e-08	4.184472445054372e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.6228923726622	-0.2281703066582849	0.0520616888405358	757984.2207233403	953.9553705056508	-5.080269098282088	25.809134110959896	910030.8489165734	769.0978000138839	0.3033636644639728	0.0920295129170098	591511.4259861961	778.4791811929007	703.6696849731628	0.821111	22.31601	0.0461996723211033	0.0228262778424369	0.0237047356	-0.0199445456	-0.0028396489	-0.0420950134	-0.0027705456	-0.0258404962	-0.0090178472	0.0071178003	0.0447158423	0.0265662801	0.0742347687	-0.1097057729	0.0251872229	-0.0151087525	-0.0522238565	0.0549292232	0.0148354263	0.051354166	0.0075504415	-0.0795790799	0.064632702	0.0179352661	-0.0515074568	-0.0161912717	-0.1183482706	0.0688367506	0.0670705205	-0.0026927716	0.0379303016	0.0241644163	-0.0238950731	-0.0227361022	-0.0370669681	-0.0467564906	0.0314116299	0.0514701932	-0.0120608682	-0.0854074694	0.0574164612	0.0001385933	0.0277972344	0.065949861	-0.0806714484	0.0199673044	-0.0595358858	0.071412	0.0994777663	0.0120391424	-0.006728307	-0.0064957578	0.0074418355	-0.034262673	-0.0080810882	0.0137790228	0.0371504619	0.0527546846	-0.0282613479	-0.0153521634	-0.0260793474	-0.0380821951	-0.1172263029	-0.0013761324	-0.0681706585	-0.0242817048	0.0832161239	0.0732204107	-0.0098592972	-0.0246028743	-0.0959789991	0.0580086242	-0.0206927158	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.010411795340758	0.0116394466658105	0.0001354767186862	0.0001084054822178	-0.0833057378507504	0.0004113019148945	1.6916926519595938e-07	0.0069398459588579	-0.1076491630177969	0.0129683832961831	0.0115883422984322	0.0001681789653167	-0.0004993147767653	-0.0001365377381688	2.493152462961814e-07	1.8642553944251786e-08	0.0007961164117655	0.0001064993870474	6.338013410823751e-07	1.1342119441471914e-08	-0.0004663013000076	0.0001805736836681	3.2606855233467055e-08	2.1743690238877778e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.8704232120647	-1.7524691605975704	3.071148158845553	754935.8123327123	951.4451668262482	-2.510203679402593	6.301122512086319	905247.9054770272	768.7385518333296	-0.3592481805543457	0.1290592552316077	590958.9610748047	777.7236216243863	695.8013659951216	0.787614	21.405634	0.0522978352281724	0.0269984059427555	0.0159107212	-0.0076296995	0.0018401263	0.0086250311	-0.0004878638	0.0025349598	-0.0436822773	-0.0379870837	0.0665255765	-0.0637493435	-0.0467322436	-0.0118915362	0.0140424301	-0.0086320017	0.0321305897	0.0190199346	-0.0162647664	0.0303690806	-0.0244263053	-0.1013442843	0.0056178288	0.0420311057	-0.0416496349	0.042328452	-0.1103623251	-0.0298735104	-0.0527966809	-0.0382895061	-0.0989202045	-0.1310784056	-0.016753696	0.0020711559	0.0257951437	-0.02260005	-0.0267320329	0.0135903679	-0.0623803807	-0.1019908144	0.0133292164	0.0103223583	-0.0327990561	0.0421783551	-0.0937435615	0.0813527823	0.0514074425	-0.008602999	-0.0845893386	0.0157363964	0.0060811533	-0.0066738568	0.0158882725	-0.0254255702	0.0061867844	0.000537692	0.0027263574	0.0815890055	-0.0604803566	0.0376949546	-0.0382387746	-0.0098419448	-0.0578173812	-0.0037572648	-0.0088898517	0.0612886472	-0.0248944947	-0.0913422558	-0.0064791542	0.0106796307	0.1136090811	-0.0132577891	0.0093208612	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.003924520120762	-0.01433631546152	0.0002055299410122	1.5401858178265786e-05	-0.0762071629202409	0.0070985749305094	5.038976604405794e-05	0.0058075316803521	-0.107470314538034	0.0001788484797628	0.0115498685069039	3.1986778713497385e-08	-0.0003461474281855	0.0001531673485798	1.1981804203943588e-07	2.3460236670965964e-08	0.0010531151468253	0.0002569987350598	1.1090515124728733e-06	6.604834982233731e-08	-0.0006698171434956	-0.000203515843488	4.141869855063212e-08	4.486550057206052e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.9637978515905	0.0933746395257912	0.0087188233065714	755098.0819766598	958.078516761462	6.633349935213801	44.00133136300093	917914.444279843	769.2780635661511	0.539511732821552	0.2910729098521136	591788.7390840872	779.4600548127669	708.189339250576	0.87077	23.665636	0.0391123772991993	0.0213630559926484	0.0322896174	-0.0322186482	-0.0305850066	0.0005989663	0.0049093231	-0.0463922966	0.0046933259	0.039807881	0.0256665831	0.0976943239	0.0571231143	-0.0559444147	0.0331055678	0.0165163238	-0.0276639432	0.0208643666	0.0725598729	0.044738874	0.0776330855	0.0313954498	-0.0730488823	0.0442828923	-0.0228483318	-0.0744984541	-0.0366822859	0.0583995026	0.0473430015	0.0651907341	0.0634268279	-0.0238427855	-0.0310866661	0.012050441	-0.0164563611	-0.0235601345	0.0791142571	0.0304263886	0.0623556598	0.032807071	-0.0466300831	-0.0514051105	0.0075487063	0.0889203531	0.0115997288	0.0270776185	-0.0646427345	0.0364999773	0.1207908114	0.0186949935	0.0047321575	-0.0310984687	-0.0015205926	-0.0458135984	-0.0098595812	0.0166889007	0.0002770438	0.0340271806	-0.002147531	0.0215359948	-0.0104298847	-0.009855101	-0.1093589751	-0.0513942573	0.0616871073	-0.0100215353	-0.0654916714	0.0221736126	0.0817225456	0.0098748426	-0.2443884426	0.0319693059	0.0074808833	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0080787259338421	0.0120032460546041	0.0001440779158473	6.52658127141329e-05	-0.0793482380020691	-0.0031410750818281	9.866352669681973e-06	0.006296142874033	-0.1034533298828819	0.0040169846551521	0.0107025914638563	1.613616571972744e-05	-0.0002537409966259	9.240643155960002e-05	6.438449336870499e-08	8.538948593579043e-09	0.0007590865030928	-0.0002940286437325	5.762123191776555e-07	8.645284333517342e-08	-0.0006824034983558	-1.2586354860200011e-05	1.584163286668805e-10	4.656745345682344e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.832696294912	-4.131101556678459	17.066000071591187	747935.5925807275	949.3589335282644	-8.719583233197568	76.03113176066016	901282.3846699236	767.094606309757	-2.183457256394149	4.767485590500265	588434.1350295211	776.543964891699	691.0158642020768	0.7856309999999999	21.351723	0.0685753317482374	0.0403545226055653	0.0184597616	-0.0237078147	-0.026887977	0.0824329542	-0.0407650461	-0.0129734705	-0.1054413079	0.0182726139	0.0354752373	0.028099349	-0.0131176116	-0.0261757551	0.0090606696	0.0262704497	0.0030777601	0.0466851892	0.0640850513	-0.0733883068	0.0164893477	0.0172008266	0.0066632689	0.0181061201	-0.0541814609	0.0039618434	-0.1088595381	0.0499221631	-0.0146947568	0.1017964802	0.0955350635	0.0090075482	-0.0080352733	0.0167605103	-0.0113129221	-0.0575523126	0.0149352603	-0.0634490899	0.0598047507	-0.0104050838	0.0344816235	0.001180458	0.0266055438	0.0565415367	-0.0967428111	0.0790315241	0.0290892186	-0.0728915739	0.0795431338	0.0256381182	0.0157647609	-0.0058118344	0.0115072847	-0.0302541024	-0.0034323995	-0.002124457	-0.0140591154	0.0881474159	-0.0232503749	0.0281336486	0.0371673143	-0.0014369667	-0.0647383955	0.0097120823	-0.0280315137	0.079005422	0.0509875719	0.0012928059	-0.0613504796	-0.1056753994	-0.0844498458	0.0498713075	-0.002142634	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0024189868390749	-0.0056597390947672	3.203264662083624e-05	5.851497327617576e-06	-0.0794761388967515	-0.0001279008946823	1.6358638860557825e-08	0.0063164566539357	-0.0687265630309141	0.0347267668519678	0.0047233404660422	0.0012059483359909	-0.0001249031965592	0.0001288378000666	1.560080851070615e-08	1.6599178726026958e-08	0.0007630159921925	3.929489099699932e-06	5.821934043415052e-07	1.5440884584660582e-11	-0.0002539522893858	0.00042845120897	1.8357043846785465e-07	6.44917652842891e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.5412010383718	1.7085047434597982	2.918988458424631	750893.653097024	946.074910402298	-3.284023125966428	10.78480789188231	895057.7360927161	767.7621457615686	0.6675394518116491	0.445608919724997	589458.7124644081	776.7734877216445	684.8267923977561	0.7800289999999999	21.199495	0.0645883419427052	0.0332074532293288	0.0266526714	-0.0269437236	-0.070716257	0.0414541656	0.0293466666	0.0020012971	-0.036722824	0.0069384667	0.0525330629	-0.0284507964	-0.0189340902	-0.0062620093	0.012570149	0.0564390037	0.0474069974	0.0676227993	-0.0194352335	0.0085511547	-0.0257050593	-0.013255494	0.0038530162	-0.0205260699	-0.0331729632	0.0495443859	-0.0673109083	0.0415666241	-0.0122282443	0.0793142748	-0.1327229921	0.085168409	-0.0110798119	0.0546296495	0.0262593773	-0.07710719	-0.0360902542	0.0055539564	-0.0259996677	-0.0094874077	0.0064689737	0.0444375461	0.0141202164	0.0028373015	-0.0971311776	-0.0130441959	0.0491164079	-0.0708642856	0.0816141592	0.0257172164	0.0088544389	-0.0361045653	-0.0147311733	-0.0456472015	-0.0084729372	0.0078937259	-0.0038955567	0.0101112286	0.0203822159	-0.0304980451	-0.0187161707	-0.0352515111	-0.0651011893	0.028060305	0.0253823589	0.0177848084	0.0294440682	-0.0048745576	0.0814738359	-0.0333786769	0.0215131794	-0.0002051224	-0.0308691728	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0008601180319942	-0.0032791048710691	1.07525287554691e-05	7.398030289615757e-07	-0.0723921150224669	0.0070840238742845	5.018339425143416e-05	0.005240618317426	-0.0783934823530856	-0.0096669193221715	0.0061455380754435	9.344932918137284e-05	-0.000324240895445	-0.0001993376988858	1.0513215827897543e-07	3.973551819708586e-08	0.0006341330908545	-0.0001288829013379	4.021247769166815e-07	1.6610802257300636e-08	-0.0008168975666656	-0.0005629452772798	3.16907385211631e-07	6.673216344241784e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
