global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
885.4555538535963	0.5780608343460472	0.3341543282048482	784031.5378501789	1015.0976209743048	0.0361467997232693	0.0013065911302341	1030423.1801076934	800.0357664914901	0.3160036601281035	640057.2276656261	0.0998583132143579	818.2787169099452	651.8691904505745	0.807837	21.416466	0.1722782522801962	0.0851935114640427	0.0163705273	0.0636125687	0.0404552804	0.0475216409	-0.0105789745	-0.1029978864	0.0229256393	0.0062513263	0.0083527652	0.0510797937	-0.0786355265	-0.0044502502	0.1120706959	0.0055573419	-0.0201839002	0.0008179684	-0.0929361822	-0.0749795654	-0.0318635983	0.0398971615	0.0420565833	-0.1101962516	0.1231518122	0.1411876416	0.20578165	0.0357544597	0.0854742502	0.0480018664	-0.0292985667	-0.1138839182	0.0184026391	0.0028695548	-0.1484877439	-0.1670063171	0.0540060239	-0.1245314168	-0.0540052019	0.2304250854	-0.007997684	-0.0614367719	0.059921561	0.1013170459	-0.0313092557	0.1245441189	0.0049927717	0.0202728328	-0.0038801139	-0.1644691983	-0.0252995734	-0.0201550281	-0.0572796029	0.0597987258	0.1218691245	0.042263579	-0.0037196396	-0.0492817563	0.1932344388	-0.0329412528	0.1521528404	-0.0085471389	0.1029880045	0.0581942428	0.0519888114	-0.0324275511	0.116656153	0.0190899798	-0.0314225652	0.1119763777	0.0098314293	-0.1274716168	0.1865739413	0.0751141544	0.0131331339	0.0568266608	0.0584594732	0.0885025158	0.1773411211	0.1585406355	-0.0197269078	-0.0520610795	0.0881578157	-0.061724806	0.0458228626	0.0170392793	0.0645191699	-0.0870457271	0.0235147862	-0.1236491352	0.0244479135	0.1493487172	-0.0701406877	-0.0358522256	-0.1126021711	-0.0669690329	-0.0717868044	0.0430945295	-0.0051801907	-0.0611364703	-0.0049546382	-0.0326481867	-0.0662319519	0.0658203592	0.0033283906	0.1109488906	0.0616009311	-0.0050684204	-0.0703125971	0.0059226875383728	-0.0057706309507353	3.33001815695842e-05	3.507822767719645e-05	-0.0001445896867124	0.0511710090718652	0.0026184721694329	2.090617750358998e-08	0.0016165912090428	0.0503305000194415	0.002533159232207	2.613367137154461e-06	-0.0005319941991418	-0.0007300826729733	2.830178279205252e-07	5.330207093758384e-07	0.0002240129577713	-0.0001659417050099	2.7536649461592677e-08	5.0181805249446246e-08	-4.8940406895616026e-05	0.0004040978667798	1.632950859360529e-07	2.3951634271084607e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.4032431613113	0.9476893077149952	0.898115023957327	785710.7094868907	1017.6538560928836	2.556235118578797	6.534337981455558	1035619.3708207156	801.192684245819	1.1569177543289015	641909.7172890207	1.3384586902814286	819.7735039090462	664.9032001603597	0.8199539999999998	21.737701	0.1163988164473726	0.0568468997461945	-0.0189946835	0.061637246	0.0208635235	-0.0258172451	0.0298939222	-0.1318184028	0.0030586822	-0.0412543953	-0.0034184418	0.0754765037	0.0075577893	-0.0253796529	0.1093948639	-0.0017150941	0.0288413043	0.074733197	-0.1456970208	-0.049158607	-0.0790315156	0.0750777249	-0.0564189045	-0.0928049692	-0.0522650951	-0.0005944769	0.0461121586	-0.1105877809	0.01741532	0.0014743103	0.0271712673	0.0351326944	0.099082454	-0.0940961744	-0.0671636353	0.1279200393	0.0364123563	0.2079471239	-0.0295849016	-0.1359873668	-0.2032793909	-0.0050266107	0.03564166	0.0489502529	-0.0546275003	-0.0274068219	-0.1333622921	0.1919773005	0.0576783491	-0.0892880617	0.0145399395	0.0109637052	-0.0470952003	0.1322471561	0.1019938402	0.2013344401	-0.0024992755	0.043116734	0.0203481894	-0.0310806633	-0.0328090814	-0.0525099245	0.019063829	0.0427124339	0.0165276315	-0.0191791903	9.42365e-05	0.0096708799	0.024775928	0.108528697	0.0955375006	0.1069496485	-0.1044539457	0.0554681575	0.0300547269	0.0904431984	-0.0843211929	-0.0647216269	0.122629101	-0.1569223832	0.1316636661	-0.0727509287	0.0513347133	-0.0674713127	0.0319122514	0.0035341116	0.0732728965	-0.1298661582	-0.0002521246	-0.1116871643	0.0334921539	0.0541759822	-0.0728231987	0.0600213415	-0.1781079397	-0.0613595864	-0.0351514555	-0.0292337554	0.0124147533	-0.0196349099	0.0900061112	-0.0189278221	-0.0367916591	-0.0930009419	0.0150813087	0.1091829923	0.0555787436	-0.0151740128	-0.0812449131	0.0007635966683636	-0.0051590908700092	2.6616218605012284e-05	5.830798719359897e-07	-0.011424754835005	-0.0112801651482926	0.0001272421257727	0.0001305250230399	-0.0458917359629538	-0.0475083271719966	0.0022570411506814	0.0021060514296934	-0.0001560257185499	0.0003759684805919	2.4344024849012613e-08	1.413522983985819e-07	-0.0001459724760279	-0.0003699854337992	1.368892212235822e-07	2.130796375771584e-08	-0.000352011157646	-0.0003030707507503	9.185187996040136e-08	1.2391185510727705e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.0625887207518	-1.3406544405594332	1.7973543289917266	783335.7859530787	1013.8378472687097	-3.8160088241739913	14.561923346173767	1027867.1805544514	800.0836522865123	-1.1090319593066624	640133.8506561248	1.2299518867635746	819.2546325770974	663.0013585986586	0.760131	20.151743	0.1995248863504815	0.110035353790638	0.0238517184	0.0471421497	0.0221298266	-0.041339254	0.0572587547	-0.1292603032	0.0536472906	-0.0485209777	0.0119849603	-0.0008435058	0.0333342294	0.0773437334	0.0849587502	-0.022424217	-0.0059816537	-0.0072537196	-0.0615116774	-0.0192064622	-0.1223068635	0.0628805328	-0.0161231605	-0.1147823462	0.0539023405	-0.0503178331	0.0735829175	-0.0019496443	0.0780162141	-0.0368486359	0.1244865293	-0.0298999886	0.0895085454	-0.1067357347	0.1161036568	0.0386271651	0.0792292657	0.0398491804	-0.0601812952	-0.0925921104	0.1631787596	0.0803788548	0.0319946784	-0.0669617196	-0.1128454072	-0.1199999925	-0.0352456647	0.0662546405	0.0464907095	0.0255536156	-0.0172034555	-0.0546061898	-0.0136868683	0.0498960168	-0.007912205	0.1591376004	-0.0560020946	0.0131229516	0.0697063485	-0.0285776492	-0.049421919	-0.0548628047	-0.0108312124	0.0485760604	-0.0257385811	0.0229261106	0.0710944523	-0.0056976082	0.0826680246	0.0394596699	0.075136607	0.1510164438	0.0395437348	-0.0339930473	-0.0485452187	-0.0827754686	-0.1027398754	-0.0476913105	-0.1202716802	-0.0226296567	-0.166951331	-0.0101132558	0.0475641901	-0.0525840585	0.0112608747	0.0203692961	0.0960502353	-0.0388464303	0.0007375861	-0.0048744483	0.0432773396	0.0460884412	-0.0760894359	0.1030132417	-0.0604340105	-0.1163610921	0.0309957174	0.0680566114	0.020261033	0.0228854893	-0.0532051346	0.0739001755	0.0460454409	-0.1308445549	-0.0824161367	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	0.021168618550206	0.0204050218818424	0.0004163649179984	0.0004481104113241	0.0096661894679357	0.0210909443029407	0.0004448279315897	9.343521883003104e-05	0.0513407627022246	0.0972324986651784	0.0094541587966739	0.0026358739148461	-0.0004019271644716	-0.0002459014459217	1.615454455401806e-07	6.046752110638276e-08	-0.0004100707898229	-0.000264098313795	6.97479193493623e-08	1.6815805266597705e-07	0.0003539175126477	0.0007059286702937	4.983352875426314e-07	1.252576057587349e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
884.2057490058172	-0.8568397149346083	0.7341742970892209	781819.8065749382	1012.2812078742572	-1.556639394452418	2.4231262043611905	1024713.2438153652	799.4553339057833	-0.6283183807290698	639128.8309104075	0.3947839875620003	818.5375088123056	659.5965679019577	0.768178	20.36507	0.0980239761029521	0.0453376626445662	0.0262978244	0.0121882259	0.0744140987	-0.1331086753	0.0122671197	-0.1038083788	0.0464578489	-0.0154046557	0.0349373445	0.0138884298	0.1027952149	0.0601214188	0.0096660976	-0.0342972258	-0.0277925467	0.0085795231	-0.0385379128	0.0457565859	-0.0989709916	0.1157801276	-0.0711688437	0.0613910684	-0.0420597151	-0.0703846338	-0.058413401	-0.0763778089	-0.0233534021	0.1344303507	0.0029133843	-0.0450929975	0.1299611196	-0.0337686875	0.0644061059	-0.0158728378	0.141557846	-0.0159159104	0.0164168674	-0.088239058	-0.0954453527	-0.0373342567	-0.0595024694	0.0401764198	0.0834604554	-0.0701316735	0.0716774181	0.0355471506	-0.049442928	0.2574893845	-0.0267182113	-0.0150003328	-0.0038288392	0.011794104	-0.0622424056	0.184290109	0.0041579529	0.0357356452	-0.0519071723	0.0259102471	-0.0174207344	0.0092154857	-0.0936955425	-0.0599145802	-0.0410278319	-0.0138149144	0.03922481	0.1121939818	0.0582307397	0.1245187597	0.0864193396	0.0065831401	0.0050202001	-0.0748353978	0.0187281441	0.0054244113	-0.0100893419	-0.1216756898	-0.047201582	-0.0895482646	0.041066926	-0.0352896995	0.0560745099	-0.0843853955	0.0053936977	-0.0034705696	0.099524052	-0.0306953101	-0.0480295499	-0.0229696791	0.0157309999	-0.0462405811	-0.0529020963	0.113256417	-0.061916214	-0.1816829522	0.0101545125	0.0792051647	-0.0373593485	-0.0701826389	-0.0871338339	0.1251260089	0.0566848229	-0.0487607527	0.0029950639	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	-0.013595494073769	-0.0347641126239749	0.0012085435265324	0.0001848374591098	-0.0012670644741206	-0.0109332539420563	0.0001195360417614	1.6054523815785128e-06	0.0433353702676129	-0.0080053924346117	6.408630803213826e-05	0.0018779543162311	-0.000104998643365	0.0002969285211066	1.1024715108490461e-08	8.816654664655264e-08	-0.0001620008679306	0.0002480699218923	6.153868614765181e-08	2.6244281210267707e-08	1.2491613600417356e-05	-0.0003414258990472	1.1657164454024521e-07	1.5604041034213186e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.4742752169315	1.2685262111142492	1.6091587482838727	784064.69207095	1013.2492857081916	0.9680778339343306	0.9371746925549852	1026674.1149881604	801.3268363821926	1.8715024764093189	642124.6987062932	3.5025215192062125	820.0555536574608	657.176820423083	0.803413	21.299177	0.0701428757225079	0.0359971951634534	0.0150783771	-0.0298700908	0.0636311805	-0.1269261778	-0.0081144962	0.0196899473	0.0009596141	0.0097224431	0.0139412472	-0.0102985822	0.0672260616	0.0838721877	0.000880236	-0.0565965381	0.0240802092	0.0387391044	0.0431863647	0.0017847891	-0.0497892021	0.1138714981	-0.0060109424	0.1074383899	-0.069906988	-0.0566588866	-0.0093049827	0.0058796155	-0.0504822839	0.0558204309	-0.012984407	-0.0900132507	0.1421084757	0.1319486771	0.1935124674	-0.0951726417	0.1459839187	-0.0900239175	-0.0487030514	-0.096177974	0.1481583107	-0.005569429	0.0048168378	0.1367245923	0.068258083	-0.034232233	-0.1599136402	0.0348505322	0.1004008754	0.0605473663	0.0073114971	0.0110868575	0.0557554303	0.0332941014	-0.0555028795	0.086609957	0.0284751849	-0.0292174433	-0.0803717609	0.0799675762	-0.0172466421	-0.0171007562	-0.0689830326	-0.0842322151	0.0941051103	0.0327678764	0.0384400095	0.082144305	0.0818334889	0.0608544914	-0.0701872762	0.0125411598	0.1275015575	-0.1836895746	-0.0240163981	0.0600485788	0.191045047	-0.1249028635	-0.1059279652	0.0299970108	-0.003653112	-0.0251680463	0.0437349127	-0.0760557269	-0.0078362525	0.0005921294	0.0568311865	0.0171402892	-0.0256211419	-0.0308503229	-0.0113776333	-0.059809744	0.0090464096	0.0528987766	0.0394683231	-0.1110419792	0.0459668976	0.1124982403	-0.0817939426	-0.0739787551	-0.0637256807	0.0914201624	0.1101974082	0.0771387758	-0.1144983965	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	-0.0313021858495403	-0.0177066917757713	0.0003135269336421	0.0009798268389591	-0.0012389315343455	2.8132939775100127e-05	7.914623003894108e-10	1.5349513467956943e-06	0.0626121841978886	0.0192768139302756	0.0003715955553024	0.0039202856100303	-0.0003200354716729	-0.0002150368283079	1.0242270312889557e-07	4.6240837528721256e-08	-0.0001619303013	7.05666306000162e-08	4.9796493542391426e-15	2.6221422479108784e-08	-0.0004350257329948	-0.0004475173465952	2.0027177550362397e-07	1.8924738836766305e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.3825585795751	0.9082833626436012	0.8249786668551677	785674.0401540739	1018.859804255988	5.61051854779646	31.47791837516809	1038075.3007285502	802.5016762928666	1.1748399106739953	644008.9404528608	1.3802488157124813	821.8505410458586	663.4412545809079	0.8447019999999998	22.393776	0.101148839165114	0.0503078731143349	0.0046971788	0.0392921306	0.0096260943	-0.0093525077	0.0549478155	-0.0281567403	0.0135681557	-0.0528049218	0.0181439043	0.110764931	-0.0041431825	0.0571212141	0.097078252	-0.0307973636	0.0523237279	-0.0024874218	0.0037091315	-0.0996032559	0.0208085205	0.0599117078	0.1558055681	0.0698510324	0.1051117026	-0.0217305927	0.0354130831	-0.1348696273	-0.0855826103	0.0016507503	0.0896465844	-0.0809260418	0.1146726111	-0.0492087258	-0.2570527524	0.0320741484	-0.0754124183	-0.1092547733	0.13856779	0.029560947	0.0308639811	0.0291595881	-0.0794910607	0.1554839896	-0.1666552344	0.0792755095	-0.058947684	-0.032885544	0.1556384233	0.1168459313	0.0249652497	-0.0549835392	0.0425383757	0.1017525969	0.0203335797	-0.0017463097	0.0252791552	-0.1463401658	0.0145170828	0.0535916724	0.0286189329	-0.0745494269	-0.1988768583	0.100843065	0.1404687829	0.1468309972	0.0997725741	-0.2215028683	0.0824702592	0.1375692286	0.0179670827	-0.0206572079	0.0002692752	0.0496318704	0.0673973039	0.1724320135	0.0429507249	0.1460233815	0.0886050053	-0.0100792531	0.1322866329	-0.0222670894	0.0336019091	-0.0461510302	0.0030344905	-0.0266232684	0.0322474924	0.0117315885	-0.0170961596	-0.0518350715	0.0585594255	0.0345423595	-0.0830896128	-0.0611043953	0.0183087564	-0.089160845	0.0096383772	0.0563424677	-0.0263054739	-0.0446946614	-0.0063562107	-0.0207906321	0.0259257206	0.0656374869	-0.1659364083	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0153474752946749	0.0159547105548654	0.0002545527888895	0.0002355449979206	-0.0423836611920904	-0.0411447296577449	0.0016928887786089	0.0017963747360459	0.0500687327566566	-0.0125434514412319	0.0001573381740585	0.0025068779998574	-2.700798506913425e-05	0.0002930274866037	7.294312574945785e-10	8.586510790532013e-08	-0.0001619986184739	-6.83171739000049e-08	4.6672362496835086e-15	2.6243552387452216e-08	-9.800258654703132e-05	0.0003370231464477	1.1358460124155417e-07	9.604506969908364e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883.3327056984638	-3.049852881111292	9.301602596422848	780276.6689565688	1014.3946374462496	-4.4651668097384345	19.93771463878971	1028996.4804797082	799.2836915713586	-3.2179847215079462	638854.4196119388	10.355425667858574	818.6737085013366	663.6111172992374	0.86182	22.847595	0.1102919482586436	0.054765408565745	0.0524883056	0.103301028	-0.0133542167	-0.0036240248	0.1321252351	-0.1014456276	0.0980390588	-0.0538470255	-0.0173254884	0.0601829048	0.0100748009	0.0904743849	0.0531874968	0.0537717751	-0.0538615555	-0.0379284858	-0.008302083	-0.0750524003	-0.07086449	0.0451728723	0.0563718366	-0.0365301042	0.1539982435	0.0063640669	0.0461344068	-0.0737899953	-0.0743665581	0.1327883839	0.1678409433	-0.1050827583	0.0652140846	-0.0947670505	0.0148815922	0.0525216246	-0.0057584493	0.0513454553	0.0463342871	0.0592743657	0.1885729462	0.003689393	0.051527797	-0.064456759	-0.0621156614	-0.0127242675	0.1022786301	-0.1551827669	0.1325849476	-0.0153306004	-0.065001188	-0.0649816616	0.0205634925	0.0676303435	-0.0180728108	0.0569634814	-0.0227017257	-0.0666375646	0.1233171163	-0.0124778658	0.0608374169	-0.0748750457	-0.1432984373	0.0400363372	-0.014777379	0.1534341046	0.1326349339	-0.0103006396	0.0524514761	0.0027559598	0.0120864566	0.0576112699	0.0420569535	0.0933182603	-0.0513026534	-0.0964179451	-0.0354734004	-0.0452344725	-0.0447623965	0.1331553909	-0.0163701462	-0.0177152924	0.0372739511	-0.0267479163	-0.0175677879	-0.0094483355	0.073152256	0.0219251856	-0.0426254199	-0.0392267752	0.0680207561	0.066063991	-0.1245425512	0.023232546	-0.0185436441	-0.0754311288	-0.029482603	0.0217719489	0.0327280909	0.0323506435	-0.0149689857	0.0434454708	-0.0578638564	0.0275208902	0.0184440112	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.028654364243394	-0.0133068889487191	0.0001770732934935	0.000821072590193	0.0007953816755161	0.0431790428676065	0.0018644297429625	6.326320097467986e-07	0.0238629413372137	-0.0262057914194429	0.0006867435039193	0.0005694399692633	0.0002929735119566	0.0003199814970257	8.583347870818406e-08	1.0238815843883e-07	-0.0001620482064923	-4.9588018399989154e-08	2.4589715688376627e-15	2.6259621227371092e-08	-0.0003299760019604	-0.0002319734154133	5.381166545854331e-08	1.088841618697699e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882.2737601537749	-1.0589455446888678	1.121365666616403	778406.9878558808	1008.8736466848724	-5.52099076137722	30.481338987212617	1017826.0349752328	798.3633852409178	-0.9203063304408944	637384.094893338	0.8469637418495845	817.1577846387837	651.520830970995	0.7803989999999998	20.689058	0.0364280144138515	0.0245829472791717	0.0566948676	0.116493821	0.068186647	0.0371258259	0.0645823854	-0.0922847259	0.0990655918	-0.0428798104	0.0169603284	-0.058536887	-0.0275215444	0.1358493006	0.0369661383	0.0447425962	-0.1012093596	-0.0121991774	-0.0507864658	0.0644414715	-0.0707005291	0.0268674268	0.0440733556	0.0448519857	0.0146177299	-0.0730918635	-0.008114666	0.0381712197	0.0306084932	-0.0739155428	0.037187033	-0.0309508218	-0.0735162472	0.0697896972	-0.0269373434	-0.0163777989	0.0517671216	-0.1462146275	-0.0204083157	0.1764857386	-0.0233981438	0.0306782138	-0.0105091892	-0.0406900645	-0.0220387479	0.0523141437	0.0553953109	0.0377385323	-0.049322515	-0.0326127827	-0.0976344168	-0.0033144357	-0.0687632091	-0.0395352803	-0.0692414459	0.046217932	-0.0118735253	-0.0817474256	0.0493394795	0.049906696	-0.0282902089	-0.0470842721	0.062652599	0.0467940251	-0.021949941	-0.0028343	0.0091510047	-0.0192419781	-0.0605615356	-0.0267320471	-0.0553575365	-0.1303643663	0.075625437	-0.0761503683	0.0184509224	0.0572547991	-0.0641556431	0.0204611919	0.0705236081	0.0439030447	-0.0414962761	-0.0165940814	0.0709257061	0.0345156115	-0.0198555962	0.0089302496	0.0601997252	0.0252646969	-0.0544882447	-0.0086610305	0.0185558944	0.0795689706	-0.1051828385	-0.0131046512	0.0234485842	-0.0261227053	-0.1530848167	0.0020989774	0.0076748023	0.0092476515	-0.0335103709	-0.1272683846	-0.0910792397	0.0691162219	-0.0292893336	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0286464865351518	7.877708242200882e-06	6.20582871492397e-11	0.0008206211908086	-0.0123277468666316	-0.0131231285421477	0.0001722165027337	0.0001519733428077	0.0444097491471353	0.0205468078099216	0.0004221713111778	0.0019722258193114	0.0003379719672354	4.499845527879999e-05	1.142250506369663e-07	2.0248609774781627e-09	-0.0001620573556413	-9.149149000014331e-09	8.37069274244632e-17	2.6262586517450792e-08	-0.0003399724046034	-9.996402643000014e-06	9.992806580097765e-11	1.1558123589181793e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.1022632958018	3.828503142026875	14.657436308509656	785177.2210179424	1012.0994533825946	3.2258066977221915	10.40582885106935	1024345.3035373468	799.2616467626381	0.8982615217203147	638819.179985724	0.8068737614032954	817.486609227502	651.2622543686125	0.866272	22.965628	0.1164732819069642	0.0614663563799995	0.0146965148	0.0412315874	0.0903615187	0.050130781	-0.0103969711	-0.1575217576	0.0010956108	-0.0225389494	0.0144784472	-0.1062891325	-0.0559416692	-0.1112976879	0.1257854338	-0.0773443953	-0.0336220894	0.0014015486	-0.1062933006	0.1662242712	-0.0881441922	0.0174245233	-0.0698146518	-0.0750514555	-0.1674386179	0.0758865242	0.0336902489	0.0363927121	0.0037629954	-0.0383567808	-0.0507630531	0.0287832838	-0.0328925364	0.0256674714	-0.0079893509	-0.0766943577	-0.0990902293	-0.0894340225	-0.0569888304	-0.0746146907	0.0422128685	-0.0020698155	-0.1219770894	-0.2073219914	-0.2112419335	-0.0416247379	-0.1749127114	0.0913813835	0.078240558	-0.0589776446	-0.0149912514	0.0216654342	-0.1087204468	-0.0958146661	-0.0292334233	0.1507570439	-0.011870285	0.0633632007	-0.053957607	-0.0759856815	-0.0153112664	-0.0246651018	0.1164564236	-0.0083374398	0.1169126706	-0.0601480992	0.0043891838	0.0189978186	-0.0335795511	-0.0308946079	0.0541420625	-0.1075807882	0.0120137998	-0.0390439437	-0.0950198429	0.0025260783	-0.1329745484	0.1300157059	-0.1580178861	-0.0995926951	-0.0112708859	0.0164285232	0.0503229752	0.0593874425	0.0158026636	0.0063412619	0.0177834937	-0.0104259319	0.0006417206	0.1397959192	0.0322874812	0.0794125623	-0.0789255301	0.0775837357	-0.0103782235	-0.0530304496	-0.1365880341	0.0344700948	0.0374903915	0.0140213377	-0.0295569408	-0.1053264615	-0.0878218204	-0.0860385368	-0.0866473926	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.007950749547092	0.0365972360822438	0.0013393576888594	6.321441836058365e-05	0.0325112758840901	0.0448390227507217	0.0020105379612397	0.0010569830596114	0.0419196423042507	-0.0024901068428846	6.200632088980717e-06	0.0017572564109163	0.0001399814555851	-0.0001979905116503	1.959480790772332e-08	3.9200242703547596e-08	-0.0003730065177056	-0.0002109491620643	4.449954897563031e-08	1.391338622508581e-07	-9.797375369571716e-05	0.0002419986509076	5.856334704113855e-08	9.598856413229053e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
887.8287088865042	1.726445590702383	2.9806143776557	788239.816323077	1015.9087811131632	3.809327730568612	14.510977758879008	1032070.6515428328	801.508458707653	2.246811945014884	642415.8093799175	5.048163916261563	820.0143482642422	667.4224959947122	0.857081	22.721956	0.1367704031754625	0.0631968210003435	-0.016454994	-0.0046968021	0.0096540526	-0.1249756256	-0.080028674	-0.110467453	-0.0384977311	0.0249913111	-0.0406137979	-0.0214011088	-0.0422083472	0.0496265563	0.0243533717	-0.0560479996	0.0550794895	-0.0483685555	-0.1221459657	0.0562972536	-0.0179335371	0.0330977651	-0.0668867099	-0.0912297472	-0.1592293025	0.079396337	-0.1802074276	0.1480678449	0.0145730156	0.0295850737	-0.0460275097	-0.0670024897	0.112561021	-0.0173985618	-0.0145605571	-0.1754832235	0.1406447384	0.0504159608	-0.0018207823	-0.1746118924	0.0213792348	0.108074882	0.0355469894	-0.0671314061	-0.0161523011	0.1693721298	0.0991858283	-0.1392822366	0.0104009681	-0.1712749037	0.0468969454	-0.0545183864	-0.0893774936	-0.0277522418	0.0392468526	0.1240045749	0.0019407366	0.1095999765	-0.1096168319	-0.1368764726	-0.0757211807	0.0907319285	0.060556773	0.0173186059	-0.0080735739	0.0329214965	-0.0378687079	0.1928838341	-0.0416943181	0.1082546199	-0.0018502871	0.0352972313	0.0508739197	-0.1362201289	-0.0230209319	0.0052016198	0.2086675321	0.072669336	-0.0486075706	0.0635892817	-0.0453774218	-0.0009886861	0.0788629751	0.0575020232	0.017325614	-0.0096077507	-0.0003159858	-0.0253402011	-0.0224918744	0.1320198089	-0.0619211891	-0.1010026798	-0.0247861338	0.1426203283	0.0385566598	-0.0015284583	-0.078710487	0.1111226105	0.0429251453	0.0067452471	-0.0843024451	0.0726335342	-0.0023041305	-0.0619941157	0.0132030607	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0046327248285109	-0.0125834743756029	0.0001583438273614	2.146213933670135e-05	0.0154117692903383	-0.0170995065937517	0.0002923931257497	0.0002375226326586	0.002136674494082	-0.0397829678101687	0.0015826845277849	4.565377893660571e-06	0.0004635677603942	0.0003235863048091	2.148950684768944e-07	1.0470809666000777e-07	0.0003083983695528	0.0006814048872584	4.6431262037963284e-07	9.510955434282541e-08	-0.000439071649547	-0.0003410978958512	1.1634777455417257e-07	1.9278391343592362e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
