global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
882.3605991446825	-2.390326220867905	778560.226922963	5.713659442168642	954.2595221406672	-7.8269474480740655	61.261106354913125	910611.2355961344	803.9907353318171	0.1128889767579721	0.0127439210734619	646401.102499396	805.0414827551781	683.8976863780725	0.8810329999999998	21.219528	0.1475690524869608	0.0699388401043761	0.0737994297	-0.0682111966	-0.06196436	0.0588752439	-0.0028189071	-0.0971246626	-0.1330178221	0.1069250865	0.1140544437	0.0862212338	-0.0606979551	0.0583482224	-0.0214167068	-0.1111510942	0.0716747464	0.0116626903	-0.1299072427	-0.0090554216	-0.0196852318	-0.0795801435	-0.0509364085	-0.1096575297	0.0192591176	-0.0532177827	-0.1014023295	-0.0233869131	-0.0907481702	-0.0922519317	0.0145105362	0.0531435709	-0.1103129695	0.0233424317	-0.1201285732	-0.1207514934	0.0049227792	0.0203436111	-0.1479504294	-0.0953917979	-0.0231239021	0.1320349567	0.0359278681	0.0604658797	0.0092664527	0.1074749467	0.0559031368	-0.063265155	0.0179326115	0.1075841722	-0.0714461934	-0.0175578079	0.0622886404	0.0900280764	0.0767812312	0.0342564504	-0.1269583147	-0.070948147	0.0640762421	0.0917625891	0.0430167706	0.0329909226	-0.0877065314	0.0261539263	0.0117665403	-0.0046234539	-0.1382460976	0.1215725718	0.0922069577	0.1011329004	0.1388935564	-0.0548625733	0.0545986424	0.0534871321	0.1690440432	0.0268970699	-0.088045959	0.0205462073	0.0155253795	-0.0174795409	-0.101471313	0.0653238229	-0.113305469	-0.1432021553	0.0174730487	0.0149715274	-0.1316825171	-0.0571480415	-0.0185427067	-0.0152787674	0.1380625785	-0.0337734218	-0.1155934563	0.0045808027	0.1023632531	0.0633304253	0.0350328193	-0.1558959615	0.0468581479	-0.0730724585	-0.0017299073	0.0108769605	0.0651818701	-0.0150522021	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0352819472824137	0.0501282264994245	0.0025128390919776	0.001244815804039	0.1808059220894478	0.0250907974496072	0.0326907814626154	0.0006295481166572	0.3121599410649196	0.0224653457353128	0.0974438288056541	0.0005046917590071	0.0013302278530397	0.0005141694625836	1.76950614100261e-06	2.643702362535081e-07	-0.0002412726334013	-0.0001658964400814	5.82124836283981e-08	2.7521628831689505e-08	0.001841662456329	0.0003176277533873	3.391720603051765e-06	1.0088738972186349e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882.5237874709535	0.1631883262709834	778848.2354520767	0.0266304298311249	953.9104483409594	-0.3490737997077531	0.1218525176424085	909945.1434540502	803.4856658161626	-0.5050695156544407	0.2550952156434113	645589.2151720421	804.736345514646	664.7984601130715	0.930012	22.399178	0.0826450839134863	0.0408583852843043	0.0238349344	-0.0689430857	-0.0045090992	-0.0606216971	-0.0118598262	-0.0756405226	0.0646800509	0.0502652141	0.0916035063	0.096556235	0.0292162467	0.0567750913	-0.0275461129	0.0012096008	0.0374518832	0.0317619115	-0.1643863556	-0.1094577465	0.0009280947	0.101191881	-0.2016398897	-0.0373846654	0.0413515098	-0.0712136136	-0.0917688162	0.0245031839	-0.0646502037	0.0539186131	-0.0046623955	0.0738013284	-0.1306293402	0.0026592569	-0.0460752142	-0.0629852214	-0.1136617104	-0.0436526493	0.1126658396	0.0715291491	0.0790377792	0.0973602333	-0.1659473905	0.0053427975	-0.1274059843	0.1633055655	-0.0731125141	-0.060749482	0.0194783762	0.00600289	-0.0642889927	-0.0124608928	0.084332734	0.0680954815	0.2209284742	0.0039265046	-0.1127001436	-0.0310922732	-0.0283697022	0.0025332962	0.0139120443	0.0608119676	-0.0814811588	0.179775497	0.0053039537	0.0442995065	-0.0781250828	0.1521859298	-0.073133651	-0.0325498876	0.0216938056	0.0737068628	-0.0746878826	-0.1721843544	0.060788341	-0.1013018824	0.1906407297	-0.1491381757	0.0722731033	-0.044570339	-0.0746753833	0.0532083638	-0.1305537385	-0.1783827158	0.0015763018	-0.009428448	-0.0146746648	-0.0468237095	0.046389958	-0.0039026193	0.0432215867	0.0505970353	-0.1316126146	-0.0911089463	-0.0008559023	0.0183563904	0.0485815146	0.0812468083	0.0575358085	-0.000408943	0.0890947341	0.0550001366	0.0794864555	0.033036933	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0431153146427334	-0.0078333673603197	6.136164420172212e-05	0.0018589303567419	0.1811042752518119	0.0002983531623641	0.032798758514484	8.901460949267296e-08	0.3425335324924035	0.0303735914274838	0.1173292208817244	0.0009225550562037	0.0015069575879906	0.0001767297349508	2.270921172002447e-06	3.1233399215815323e-08	6.10821136852735e-05	0.0003023547470865	3.731024612260676e-09	9.141839308578584e-08	0.0014379514991001	-0.0004037109572288	2.067704513764225e-06	1.629825369866747e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.2270176838679	3.703230212914377	785398.3268728426	13.713914009841863	960.416398817493	6.505950476533599	42.32739160310776	922399.6591175618	805.3395415025676	1.85387568640499	3.4368550606435733	648571.7771075658	806.5973576706109	693.5574952968138	1.360404	32.765095	0.3177816284904753	0.1755104027698317	0.1415873701	-0.1257208907	-0.0266406608	0.0240071327	0.0747158475	-0.1927847579	-0.0284185695	0.0152801909	0.0512000842	-0.1026223481	0.0328828858	0.1061010122	-0.1545104181	-0.1438247108	-0.0131105933	-0.165452682	-0.1020630347	0.0069401962	0.0741379431	-0.1568446082	-0.0729786565	0.1058807501	0.0532050142	-0.1379995552	0.1816019675	0.0087600263	-0.0372685736	0.0924038521	0.1145706914	0.0831482045	0.1504725721	0.0855838056	0.0087738401	-0.0214213078	-0.068245246	-0.1042782523	0.0047814881	-0.078877487	-0.0767537835	0.1007234063	-0.0250992617	-0.0209230985	-0.0671499145	-0.0411328394	-0.0031589685	-0.1310068579	0.1421967302	0.1264985411	0.036008124	-0.1447742077	-0.0432702379	0.0951943147	0.0439918837	0.0896886529	-0.0929612978	0.1122687077	0.0719160763	-0.227368127	0.0668796425	-0.098664604	0.0526600402	-0.0063867873	-0.1093300583	-0.1329579979	-0.0364083344	0.0297662811	-0.0250822989	0.1218293015	-0.1127634871	-8.85104e-05	-0.1319154206	0.0195018983	0.0181925442	0.0992362573	0.0054002836	0.0037488866	-0.0615899296	-0.0516088204	-0.1749049326	-0.0399072992	-0.1013646832	-0.0077513169	-0.0699249696	-0.0233835956	-0.2508172854	-0.0516491181	-0.1289606308	-0.2044562704	0.1228728822	-0.0669066347	-0.0748343099	0.0093875212	0.0645852043	-0.0070088917	0.0300359279	-0.2274597496	0.0470657042	0.0520699279	-0.1119921245	0.0797324327	-0.1586450186	0.1710522424	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.053344166031394	-0.0102288513886605	0.0001046294007313	0.0028456000495849	0.3024125104416271	0.1213082351898151	0.0914533264716072	0.0147156879248675	0.4631011989529767	0.1205676664605732	0.2144627204716845	0.014536562195748	0.0022140488243187	0.000707091236328	4.902012196467017e-06	4.999780164920007e-07	0.0006131545067753	0.00055207239309	3.759584491788614e-07	3.047839272121488e-07	0.0014923253787105	5.4373879610400064e-05	2.2270350359434377e-06	2.9565187838862798e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.8602253294121	0.6332076455441893	786521.0592713355	0.4009519223756156	961.5201530866724	1.103754269179376	1.2182734867316984	924521.004791818	806.2144567896194	0.8749152870517491	0.7654767595168446	649981.750336581	807.3486020911008	699.4066084562772	1.335636	32.168568	0.5536410220826686	0.2637035808559486	0.2082114457	-0.1455648842	0.1613725435	0.1202209903	0.1276289617	-0.2337844895	0.0134727558	0.0097338936	-0.1687404982	-0.0384889364	-0.0597314251	0.1122320401	-0.1986045381	-0.1851464608	0.0018609139	-0.3499403115	0.1012240458	0.1368781729	-0.013937295	-0.0513552759	0.0019565111	-0.0382588725	0.1050782	0.0114424147	-0.01484629	-0.1145572612	-0.013564713	0.0534441895	-0.0207098558	0.0103450985	-0.0699316675	-0.0686650009	0.0585684734	-0.0151329011	-0.0911042299	-0.2754685236	0.089011187	-0.1501249195	-0.1114872606	-0.0523368746	0.0009697986	0.0333616867	-0.0296159464	-0.0202439702	0.0591707589	-0.1454885298	0.1851857847	0.1748045849	0.0247606852	-0.3412224123	-0.1154053954	-0.0810752206	-0.1137576446	0.0485363367	-0.0642429905	0.0803176422	0.1099465692	0.0346110215	-0.0132058145	0.05736575	-0.0124184552	0.0766673654	0.1134290711	0.0836309032	-0.1091647105	0.0167823492	-0.0616165854	0.0641850373	-0.0676790456	-0.045024094	-0.1792392157	0.1396616909	-0.1229699848	0.1663822342	-0.0629706004	-0.0258349295	0.007890441	-0.0074829511	-0.2228700356	-0.2656783273	-0.1346883622	0.1378182722	0.055842434	-0.0330575359	-0.0320940835	0.1566542772	-0.2677579894	-0.2248058629	0.1319145005	-0.178420015	0.118047802	-0.1378506895	0.1577679202	-0.0436486569	0.0861166645	-0.0870951357	0.1565915303	0.0426263063	0.0567926606	0.1224608108	-0.0948082917	-0.1013016872	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0010306806935176	0.0523134853378764	0.0027367007481962	1.0623026919899212e-06	0.4084981802125185	0.1060856697708914	0.1668707632369392	0.0112541693307386	0.6430453367413875	0.1799441377884108	0.4135073051048444	0.0323798927244145	0.0054187979740299	0.0032047491497112	2.9363371483350544e-05	1.027041711257466e-05	0.0012976836763065	0.0006845291695312	1.683982923752353e-06	4.685801839390743e-07	0.0019090016431779	0.0004166762644673	3.6442872736559214e-06	1.7361910937050662e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.3380688754347	-1.5221564539773451	783823.496200084	2.3169602703848864	960.7861598025086	-0.7339932841638301	0.5387461411976051	923110.0448680517	805.0160642941574	-1.198392495461917	1.4361445731794409	648050.863771655	806.316949247952	696.6504481432606	1.503315	36.207085	0.7040238878258405	0.3712232748005574	0.1102657575	-0.0326167476	0.011843094	0.1325462815	0.0751685213	-0.0448374834	-0.0265919803	0.0394681224	-0.0518703625	0.2755906307	-0.0535401372	0.0352025326	-0.0639767086	-0.0774446417	0.0963060767	0.0150227791	0.0286245879	-0.1092133479	0.0410688158	-0.1227732197	-0.2957159659	-0.112413416	0.0513897286	0.0026625847	0.0808192652	0.0412857365	-0.1078107458	0.1452922548	-0.0197581106	-0.04972293	0.1396829227	-0.0331876144	0.0922409328	-0.0765722903	-0.0126247865	0.0717460208	0.1355477704	0.0334221366	0.1076168259	-0.2344816164	0.1227204369	-0.0433815059	-0.043418558	-0.065615353	-0.0133990007	-0.0469837946	0.0574219843	0.095037663	-0.0953525071	0.0101664256	-0.0503550737	-0.0406387089	0.1215483762	0.0658227218	-0.3244844262	-0.0500269431	0.0161079656	-0.1478311688	-0.0750370902	0.0287039043	-0.1635254467	0.0520837865	-0.0642978015	-0.0465092365	0.0659182472	-0.0420984858	-0.099317729	-0.0991150003	-0.1228975367	0.1310456045	0.0545918548	-0.0321383968	-0.1658653865	-0.0854628923	-0.0336738401	0.1693141799	0.0800130254	0.1433664272	-0.1030992452	-0.0358254834	-0.1005645053	-0.1472428028	0.1191844875	0.0640999552	-0.0606841787	0.1568208335	0.0857208854	0.1061651785	-0.0335351021	-0.1905674129	-0.0519595183	-0.0629860493	0.0734667298	0.0737150832	-0.0220289507	0.1146024423	0.0053569587	0.0624577249	-0.0305255375	0.0526404742	0.0442608466	-0.0673371264	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0610640059844911	-0.0600333252909734	0.0036040001454918	0.0037288128268739	0.108487064636634	-0.3000111155758845	0.0117694431934732	0.0900066694690867	0.455613099377075	-0.1874322373643125	0.2075832963239844	0.0351308436033919	0.0039610974310904	-0.0014577005429395	1.5690292858590965e-05	2.124890872886113e-06	-0.0001002646980519	-0.0013979483743584	1.005300967543868e-08	1.954259657371293e-06	0.0016337063685824	-0.0002752952745955	2.668996498746693e-06	7.578748821461177e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.8163608214035	-10.52170805403125	765303.6651608039	110.70634037426608	947.071099024947	-13.715060777561575	188.10289213220796	896943.6666083209	801.8144768027919	-3.201587491365558	10.250162464868406	642906.4552105349	803.1731927497646	672.3070322388905	1.289272	31.051888	0.19196284657058	0.092567324480311	0.0219476499	-0.1301293446	0.0040257008	0.2496237287	-0.0833572072	-0.1080881963	-0.1826107326	-0.1019751048	-0.0162839368	0.1218636348	-0.0045643157	0.1061675191	0.1110110755	-0.1008984471	0.0783655838	-0.1851364031	0.0637377245	-0.0669731092	0.0428173662	0.0368053739	-0.1403804914	-0.0791066491	-0.0297732466	0.2435710822	-0.0195954353	0.051450973	-0.0343285382	-0.0543583293	-0.0351779319	-0.1627932411	-0.0852910734	0.0289887849	-0.0528347341	0.0069234002	0.2732693074	0.1599653111	-0.0374786064	0.1105436237	-0.202544002	-0.1476788748	0.0178876377	0.0565204582	-0.0044365987	-0.0412286066	0.0507564504	-0.0954657182	-0.1179212075	0.1080801378	-0.0528380854	-0.0673835594	-0.173426369	-0.0695531639	0.1003752632	0.0466144059	-0.0840205079	-0.008651419	-0.1082466935	0.1405700441	-0.1980891068	-0.0330088858	-0.0514828952	0.0007519975	-0.0604772432	0.0682922018	0.070022133	-0.1872016397	0.1784942842	-0.0500078678	0.1859187925	0.0070294595	0.1092101444	0.0042734027	-0.1369793693	-0.0076765643	-0.0561128248	-0.0687780052	-0.1429397529	0.1580089868	-0.0900602905	-0.0380842537	-0.1021448936	-0.0903917962	0.1709652029	-0.0520185559	-0.1030799021	0.1756586869	-0.0762433703	0.1289460333	0.0129659561	-0.1699145085	0.0883531784	-0.0201774182	-0.0625835446	-0.1228700241	0.022837	0.1300514539	-0.1993043004	0.0128823682	-0.0192856297	-0.1478780837	-0.1865865397	-0.1333218674	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0483104042410502	0.0127536017434408	0.0001626543574302	0.0023338951579336	0.1847682879876657	0.0762812233510317	0.0341393202458929	0.0058188250359299	0.4329363318956325	-0.0226767674814424	0.1874338674752452	0.0005142357834074	0.003328645551361	-0.0006324518797293	1.1079881206595376e-05	3.999953801732509e-07	-0.0008801021596243	-0.0007798374615724	7.745798113753568e-07	6.081464664716844e-07	0.0014409706299909	-0.0001927357385915	2.076396356496371e-06	3.7147064930411074e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.4634642277216	-7.352896593681862	752492.8617699597	54.06508831737833	938.2543471141528	-8.81675191079421	77.73511425649335	880321.2198786051	801.9519286858374	0.1374518830455144	0.0188930201527577	643126.8959229344	802.6181692553058	626.6874065026918	1.457663	35.107559	0.3348379434416355	0.1730126692066636	-0.1470168153	-0.1624898311	0.0723962607	0.1790469984	-0.2629619385	-0.0467211325	-0.0725451041	-0.0170799492	0.2153002734	0.1176382411	-0.1294565313	-0.0397216823	0.1785909963	-0.0133498357	0.2843767786	-0.1175870991	-0.0791390744	-0.2207971724	-0.0500351718	0.0285696627	-0.0201249978	-0.0752994256	0.0817329977	0.0842574097	0.1474029395	-0.0959340495	-0.043042216	-0.0392024494	-0.0909818232	-0.0523316318	-0.011384223	-0.0404220629	-0.0969069684	-0.0100562793	-0.0087901655	-0.0731963631	0.0234952875	0.0905719966	0.1103457219	-0.0729074604	-0.1953786192	-0.0335116076	-0.0999901904	0.0580922982	-0.0980679255	0.0392126774	-0.1726994023	0.0534841781	-0.2840224147	-0.0515521234	-0.1474434753	0.0962870141	0.1889038819	-0.0880041554	-0.01858034	-0.0272889985	0.0352758511	-0.0647679145	-0.1372388943	0.0626210911	0.0371023623	0.0208731996	0.0112512588	0.128528288	0.0731601595	-0.0919354754	0.0408311964	-0.0448126819	0.0611781347	0.0179951566	-0.1007876274	-0.0370692168	0.0151657902	-0.0467056716	0.1682993936	-0.042367956	0.1132422896	-0.0085896785	0.0030518727	-0.0236657991	-0.0917960195	-0.2179189531	0.1861069295	-0.1794781521	0.0460487784	0.2598777148	0.1829820438	0.0441218632	-0.1571630862	-0.0052714996	0.073039871	-0.0638040287	-0.0974820211	0.0589008038	0.0076802629	0.1595360957	-0.1113402832	0.1189579288	0.1401065515	-0.1506432362	0.0614427889	0.0485558514	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0851097749436746	-0.0367993707026243	0.0013541936841091	0.0072436737909629	0.0675806218360151	-0.1171876661516506	0.0045671404477424	0.0137329490980707	0.387490566500027	-0.0454457653956055	0.1501489391265118	0.0020653175923924	0.0034999520795968	0.0001713065282357	1.2249664559473965e-05	2.934592661620284e-08	0.0011716762373563	0.0020517783969806	1.3728252051854164e-06	4.209794590316281e-06	0.0009559527313722	-0.0004850178986186	9.138456246179696e-07	2.3524236198049945e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.9993521928661	-2.464112034855475	748223.8792940781	6.07184812031959	929.5789895826772	-8.675357531475584	75.26182829893013	864117.0978735511	799.583702291341	-2.368226394496446	5.608496255589637	639334.0969699278	800.0289880350712	601.402639825271	1.517045	36.537762	0.2508974912784487	0.1239172988904308	-0.2028262552	-0.2842388036	-0.0435662493	0.0424695882	-0.3406447526	-0.0889644061	-0.1312472227	-0.0969807176	-0.0441991052	-0.0652084253	0.0329923744	0.062254482	0.2721148593	-0.0348331934	-0.0568876195	-0.1475642781	0.074873785	0.0900542642	0.0379175403	0.0065666935	0.1117981722	0.0332510823	-0.0901689286	-0.0158461007	0.1881396136	-0.0462105864	-0.1227459072	-0.0139552129	0.0235122408	0.0436024851	0.0761650114	0.0992656705	-0.1029887292	0.0516554843	0.0269836413	0.074805641	-0.0245665408	0.0586324316	0.0132414632	0.2521703994	0.0147493924	-0.1325471168	-0.0512013662	-0.1016548459	0.0148692752	-0.0433221773	-0.2892244068	0.0414690912	0.0410438305	-0.1585535457	-0.0420875731	-0.0675339438	-0.0609420811	0.0213091875	0.109359046	-0.0243300606	0.0485384118	-0.1625905039	-0.0025312709	0.1123987602	0.0316104081	-0.0045005647	-0.1540139933	-0.0637725166	0.0609979326	0.0172014039	0.0957058604	-0.0480362209	0.0521764308	-0.0912775056	0.0442582067	-0.031339182	0.1450748622	0.030198882	0.0562559771	0.0890298421	-0.2317774261	-0.0776840164	-0.0101494409	0.039104336	-0.1323553417	0.0699546646	0.2202724658	-0.2822841866	-0.1407463984	-0.1485698043	-0.1484464522	0.0384175034	-0.200075785	0.0147846345	-0.0393698124	0.029496116	-0.0822333285	-0.0679237057	-0.0067419369	0.0529614377	0.0441143241	-0.0867031792	-0.4464369165	-0.1835698977	0.0483267068	0.0976026808	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0588788146780814	0.0262309602655931	0.0006880632764551	0.0034667148178958	0.1718879650356228	0.1043073431996076	0.0295454725240874	0.0108800218453607	0.3575667965868092	-0.0299237699132178	0.1278540140213525	0.0008954320058192	0.0023880003453868	-0.00111195173421	5.702545649567476e-06	1.2364366592126265e-06	0.0007930229230181	-0.0003786533143381	6.288853564321713e-07	1.4337833245930368e-07	0.0012740560408246	0.0003181033094523	1.6232187951616548e-06	1.011897154845693e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.4911181031453	7.491765910279128	761240.7511688765	56.126556454420445	930.1463254292806	0.5673358466034415	0.3218699628412437	865172.1867095933	803.8499442107715	4.266241919430513	18.200820115106147	646174.7328076604	803.9026560965783	602.030018876181	1.396153	33.626102	0.3627430720760071	0.1797109255946814	-0.1836626701	-0.2188825608	0.2176452064	-0.0390595586	-0.259166403	-0.0816928854	0.1896489828	-0.0310486253	-0.0281688433	0.0332771631	0.0401740934	0.0110874193	-0.0463005998	0.177169291	-0.1533873996	-0.3137154839	-0.063519361	-0.0309369368	-0.025336913	-0.0150222852	0.0623282107	-0.137143552	-0.0510614707	0.0328250152	0.1317287526	0.1170012456	0.0237120811	0.1270974937	-0.2052075377	0.1393834755	-0.0545133649	-0.030965674	0.0083047545	-0.0740271256	0.0262119858	0.2547267137	-0.1089760137	0.0624648473	-0.0621634265	0.0894318853	0.0985375286	0.101681521	0.0595243952	0.0645359271	-0.1390784189	-0.0145253966	0.0148977744	-0.1931869171	0.1255961169	-0.2920949433	-0.1391797846	0.114453683	0.0509354885	0.0115204312	0.0291686048	-0.1559590086	0.0058996064	-0.0666067545	-0.0806159376	-0.0247027482	0.0178206125	0.1203872736	0.0505174223	0.0028678657	0.2039262107	-0.0677600321	-0.0834432595	0.191399151	0.0836464513	-0.0739787017	0.2220011753	-0.0967159938	0.1204285755	-0.0607853916	-0.0742246363	-0.0906334209	-0.0597597008	0.056194875	0.0238136879	-0.138147724	-0.0987261119	0.0581397212	0.1791077425	-0.2733838589	0.1818540256	-0.161695641	0.0031582458	-0.1044871819	-0.1766714402	0.2739544511	0.0330145822	-0.0717606193	-0.0416622286	0.0796563841	0.1809469204	0.0273834248	-0.0967590138	0.1468909035	-0.0651216637	0.0549174135	0.0045557944	0.0043124007	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0017028136237371	0.0571760010543443	0.0032690950965663	2.899574237184674e-06	0.3044551677393343	0.1325672027037115	0.0926929491631861	0.0175740632326869	0.3121215609551129	-0.0454452356316962	0.0974198688130562	0.0020652694416203	0.0034972392628666	0.0011092389174798	1.223068246173572e-05	1.2304109760517591e-06	0.0021445777008306	0.0013515547778125	4.599213514899863e-06	1.8267003174277967e-06	0.0011837570823918	-9.029895843279986e-05	1.401280830112747e-06	8.153901894048518e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.6114237658976	14.120305662752344	786079.8167521921	199.3830320095559	952.674977005169	22.52865157588837	507.54014182777775	907589.6118117992	807.1054559489322	3.255511738160749	10.59835667730242	651419.2170225338	807.6483208494759	649.3783677633958	1.96909	47.425186	1.0465992379140765	0.640726560322487	-0.1460439707	0.1204876111	0.2490843302	-0.1098086859	-0.0553519782	0.202376357	0.2378752868	0.1937311677	0.0544422715	0.1266291407	0.1240165618	-0.2022571213	-0.2073124119	0.2597582979	-0.0282267302	0.0553042142	0.0749850149	0.0619370999	0.1255299115	0.0098764256	-0.1117265883	0.0609711197	-0.033762414	-0.4727540597	0.0797357263	0.0352745041	-0.05863955	-0.1392047763	0.0412735139	-0.1119828414	-0.0487492045	0.0280442595	0.0236444977	-0.0948670354	0.0384121947	0.1320200005	0.1813429563	-0.0516541185	-0.0883420361	0.0504766724	0.0552512666	-0.0512032684	0.0900524771	0.2067414865	0.0385221912	0.2002736604	0.2045063381	-0.2638037131	-0.006990275	-0.0006918342	0.0375526616	-0.0855363471	0.0047628063	0.0898755412	-0.046535647	-0.0734781843	0.0230666623	-0.2481030628	0.4541368561	-0.0358707039	-0.059087507	0.0790658293	-0.0408053617	0.0631548597	-0.093275674	-0.0129510845	0.1094229599	-0.1356848204	0.0293222216	0.1594446484	0.169026306	-0.0889091732	0.0008233006	0.1369503113	-0.0554358108	-0.0853428878	0.0257708474	-0.0638049858	0.2284871139	-0.207850084	0.1927305889	0.0129212762	-0.0916077691	-0.107876185	-0.0563432902	-0.1825558741	0.1442262975	-0.1528427043	-0.3010344516	-0.2393487783	-0.0660204911	0.0262342254	0.305210379	0.1100074554	0.182858741	-0.0082212905	-0.2103862822	-0.0158942999	0.2535486545	0.0775521422	0.0149302308	0.031684888	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0316789964332144	-0.0299761828094773	0.0008985715358272	0.0010035588150156	-0.0946133993403606	-0.3990685670796949	0.0089516953347385	0.1592557212310409	-0.1703539464046812	-0.4824755073597941	0.0290204670556489	0.2327826152020907	0.0050597975403304	0.0015625582774637	2.560155114913356e-05	2.441588370470637e-06	0.0031897815688504	0.0010452038680198	1.017470645697772e-05	1.0924511257235512e-06	0.0010899396145732	-9.38174678186002e-05	1.1879683634159756e-06	8.801717267894086e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
