global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
916.3048367293094	5.974163278130618	35.69062687376437	839614.5538135263	1021.7729510139015	11.307515200446574	1044019.9634236568	127.85990000833031	866.6307597041555	7.077391111978045	751048.8736654017	50.08946495190583	884.3075733571524	797.4974489321654	1.362933	28.559923	0.0659010772205286	0.0338420775421337	-0.0726408382	0.1397231346	-0.124551715	0.1404671872	-0.0526971421	0.0533102802	0.0649533723	-0.1684688122	0.0051215157	-0.0359760932	-0.0095058832	0.0625111038	0.0508923265	-0.1063465431	0.3103393468	-0.0680332016	-0.1083619419	0.0267251269	0.1425648318	0.1101152583	-0.107442624	-0.0068300488	-0.064358302	0.2567850083	0.019623846	0.0314785963	0.1371188916	0.1617277636	-0.0667962281	-0.1214771536	-0.0515910676	0.1505132148	0.1529016894	0.171620607	-0.0059678132	-0.0130609751	0.2674049725	-0.0772616555	-0.0798929168	-0.1229143942	0.0629703334	-0.003706395	0.2334716373	-0.1374754554	-0.0041060046	0.00806674	-0.0964706132	-0.1227987973	-0.1384806024	-0.0923912412	-0.2326969014	0.1671043168	0.0668754686	-0.1567064809	-0.0326974326	0.0303541095	-0.083641258	-0.0278353947	-0.0147741088	-0.1343783956	0.1648315429	0.0456636874	-0.1207254238	-0.0075476077	0.1617517518	0.0942422874	-0.0945603463	0.0283411063	0.0681451954	-0.1157586927	-0.1420232724	-0.0690345891	0.0395317717	0.0606933149	-0.0360168339	-0.1291106599	-0.0330871644	0.0960169294	-0.0592416165	-0.075906505	-0.108052993	0.0949766889	0.0182734869	0.0455774056	0.1395781993	0.1553383972	-0.1214697872	-0.0404116561	-0.0955143499	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0097624775796703	0.0039976366388857	1.598109869656136e-05	9.530596849356528e-05	0.0510150642091531	-0.0053763878358381	2.8905546161348896e-05	0.002602536776264	0.137872740852174	0.0287807490619655	0.0190088926700907	0.0008283315165678	-0.0005129898561088	0.0003260082145497	1.062813559538832e-07	2.6315859247052734e-07	8.805660989641417e-05	7.78996987644831e-05	7.753966546449267e-09	6.06836306759721e-09	-0.00022197751483	0.0001510181603626	4.9274017090102875e-08	2.2806484759303973e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.3097358993482	6.004899170038812	36.058814042332806	850655.2489347254	1026.912080091589	5.1391290776873575	1054548.420238034	26.41064767713171	873.9167681656699	7.28600846151437	763730.5176811292	53.08591930125901	891.0639596543646	801.8431128666318	1.416484	29.682074	0.0551313956409813	0.0360992800427958	-0.0722694121	0.1663007647	0.1800739901	0.0016109901	-0.0811287439	-0.197250042	0.0494648347	-0.0833324824	0.0408157306	0.0258676478	0.0210862233	0.2630826617	0.1030805584	-0.1269395004	-0.1074407595	0.0896101474	-0.1349363489	-0.0648411466	-0.142028311	0.0286002449	0.0020981531	-0.1187088806	-0.0887051129	0.1057630122	0.2783918792	-0.0503061384	0.1602756337	0.0267041577	0.19907412	0.1124147335	-0.0550705095	0.0604810223	-0.1391526559	0.0703944918	0.0847738847	0.0689757192	-0.027245636	-0.0361819082	0.0264754674	-0.0285635299	0.2585259505	0.0727445867	-0.0971348012	-0.1501443852	-0.0289360106	-0.0145686896	-0.0089145194	0.0656361053	0.0243285084	0.1048685428	-0.0801400807	0.0104975253	-0.081170726	0.0350879708	0.0125839169	0.0635340935	-0.1225584342	0.3356463291	-0.0967422021	-0.0999611855	0.1176795037	-0.0335424466	-0.0434500295	-0.0296758497	-0.1056466485	0.0980207041	-0.1118003646	0.0773690891	-0.0733420115	-0.1739253202	0.0799531936	-0.1283293263	0.1150357929	0.034957732	-0.0198021253	-0.0550174461	0.0620651276	-0.0837478129	-0.0380899605	0.201951146	0.0400677034	0.0705829787	-0.0174931856	0.1383963622	0.1310266512	0.0284776482	-0.1558367727	0.0406978068	0.2120080439	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0154938818293999	0.0057314042497296	3.2848994673818525e-05	0.0002400603741434	0.0842272757529087	0.0332122115437555	0.0011030509956271	0.0070942339807565	0.1377834750124122	-8.926583976179292e-05	0.018984285986496	7.968390148378089e-09	-0.0007409988250197	-0.0002280089689109	5.1988089903811763e-08	5.490792586805759e-07	1.0076501174127728e-05	-7.798010872228645e-05	1.0153587591219747e-10	6.080897356339614e-09	-0.0002059963123085	1.5981202521499985e-05	4.243448068470107e-08	2.553988340331975e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.3274847817756	-0.9822511175725596	0.964817257972542	848844.3342143131	1018.1995538823744	-8.712526209214502	1036730.3315262664	75.90811294624962	871.2488240415091	-2.6679441241607265	759074.5133937126	7.117925849643746	887.974746694122	797.6769982041984	1.322768	27.718277	0.145771047315124	0.0857570756669076	-0.0613269451	0.1399677848	-0.1301620504	-0.120086939	-0.0378265925	0.0086958377	0.1679792835	0.044828345	0.0286494128	-0.0286343732	0.0816538644	0.1934018134	0.0184997616	-0.0942497468	-0.0799371466	-0.2035983944	0.2553934682	-0.0314674867	-0.1702881415	0.1458168052	0.162640574	-0.1103609857	0.0005082913	0.1959235437	0.0913637436	0.1151399455	-0.1560632744	-0.1782009347	0.1047881728	-0.0305618681	-0.0452714693	-0.1020019339	-0.0087622747	0.1115141373	0.1271085989	0.0329671289	-0.0781898958	-0.0960366446	-0.0573182806	-0.0086810562	0.1891037157	0.0087743668	-0.0168268654	-0.0916851252	0.1080811971	0.1884752046	0.186091168	0.0921723882	-0.0844289142	0.0048713688	0.0919405919	0.1964805858	0.1786959043	0.0545368284	0.0523733607	-0.0010697598	0.0894944942	0.2834899475	-0.1434321917	0.1712887832	0.000856485	0.044391007	0.2318684842	-0.0840002238	-0.0349468114	0.0879272355	-0.0926740303	0.0096761651	0.1790905957	-0.0864014191	-0.0095974556	-0.2642754891	-0.013552019	0.0605553247	-0.017125563	0.0489506498	-0.1663227645	0.0269753168	0.1478447322	-0.0056753138	-0.0779828423	0.0398529724	-0.0181506642	0.1419130202	-0.0074033165	-0.0136243544	-0.0280010078	-0.0291521101	0.1238273704	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0194424925194454	0.0039486106900454	1.5591526381541586e-05	0.0003780105153686	0.1336186316295879	0.0493913558766792	0.0024395060353367	0.0178539387185635	0.207361686995938	0.0695782119835257	0.0429988692338013	0.0048411275828244	-0.0005229760018493	0.0002180228231704	4.753395142319151e-08	2.73503898510279e-07	0.0002410516718309	0.0002309751706567	5.810590849247191e-08	5.3349529459925076e-08	-0.0001979369308382	8.059381470300022e-06	3.9179028589646374e-08	6.495362968381534e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.0496852555552	-0.2777995262204058	0.0771725767682819	848332.5227093573	1026.6525798124426	8.45302593006818	1054015.5196355437	71.45364737440501	872.2512387313028	1.0024146897936816	760822.2234682922	1.004835210314163	890.0914327198575	796.0636313076677	1.382991	28.980227	0.0743118102088365	0.0354813882578691	-0.0790251465	0.0911677262	3.15331e-05	0.1459772673	-0.0854690424	-0.0339331322	0.0500090952	-0.1716967796	0.0627539468	0.0429617842	0.0981205452	0.2340728929	0.0924822861	-0.1149106785	0.0166887624	-0.043451347	0.1315282131	-0.1843373045	0.0928017602	-0.0232459995	0.082891723	0.0028166817	0.2199843454	0.0082806533	-0.0019746581	0.0388065948	-0.0483469878	-0.1340362355	-0.2112101441	0.0050151935	0.1903500063	0.0021888062	0.2546831308	-0.1669908586	-0.0535392888	-0.0612674451	0.0533730963	0.0649110078	0.0648815305	0.1321892392	0.2343888631	0.0497208706	0.0495793888	-0.1160852672	-0.0928994462	-0.0179907753	0.1158071018	0.0090330527	0.0844880418	-0.1177902217	0.0258473162	0.0958389918	0.2008272899	-0.1093771266	0.0299469058	-0.0097417955	0.1913906128	-0.1098371755	0.2133622013	-0.0563934923	-0.120497677	-0.0015052693	0.0263000237	0.2167302226	0.0097901462	0.0865265799	-0.1072406762	0.0448433969	-0.0223296951	-0.1092359869	-0.1182733225	-0.206246529	0.053635267	0.0233213024	0.0920431279	0.0028883438	-0.0158179148	0.1110771562	6.21677e-05	0.0437758773	-0.0166228842	-0.0566665968	-0.114504149	-0.1396964814	0.2115528659	0.0494400802	0.0253308877	-0.0223020848	0.0875315018	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0156145587921798	-0.0038279337272655	1.46530766203375e-05	0.0002438144462744	0.114174180946307	-0.0194444506832808	0.0003780866623745	0.01303574359476	0.2319519186305711	0.0245902316346331	0.053801692556403	0.0006046794918449	-0.0002179974358409	0.0003049785660084	9.301192572454e-08	4.752288203320732e-08	0.0001850033746138	-5.604829721709997e-05	3.4226248618494026e-08	3.1414116209363767e-09	-2.99799107905614e-05	0.0001679570200476	8.987950510100198e-10	2.8209560583282873e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.5666983959236	-1.4829868596316371	2.1992500258401058	845602.9127987796	1023.601370867561	-3.051208944881637	1047759.76644195	9.309876025325712	873.1013241153595	0.8500853840566833	762305.922171994	0.7226451601867988	890.2275255102204	784.4799040301093	1.275806	26.734192	0.0515631513281635	0.032883850855187	-0.0893900987	0.0891964128	-0.0122377086	-0.1134906338	-0.0669324728	-0.0818395013	0.1012255627	-0.0061683213	0.081839699	0.0534994918	0.1684229056	0.2685626403	0.0701665685	-0.1062157795	-0.038210726	0.0176400482	0.1134147773	-0.0389017144	-0.0216131124	0.0268100653	-0.1601971751	0.164523931	-0.0514236961	-0.0781868329	-0.0185660341	0.1854313278	0.1842323939	-0.0771404148	0.0618878199	0.0566772568	0.0589377979	0.0162435297	-0.166773712	-0.1208453396	-0.0581564647	-0.1648397335	-0.0639666536	0.1169737609	0.0200026402	0.0363466706	0.2660901909	0.0461896263	-0.0704667121	-0.0981099868	-0.0342463003	0.1221696184	0.0871511291	0.0384482955	-0.0199970698	0.0062801758	-0.0675179518	-0.0250786018	-0.0066800401	-0.0470863372	0.0895633335	0.1954528495	-0.0674488918	-0.1570698823	0.0323299433	-0.0935513705	0.0238783329	-0.040098938	0.1305512313	-0.0492673902	-0.1924271554	0.0844024489	-0.1151997564	-0.0057439364	0.0889190755	-0.0952632499	0.0756669269	-0.1913121418	0.0473071907	-0.0806536158	-0.0814892767	0.0789228175	0.0101380931	0.0537124632	-0.0771528852	0.0282933472	-0.0493567462	-0.0144669888	0.1210671945	-0.0115677109	0.089552433	-0.1285501051	0.1657723779	-0.0952285071	-0.1311220249	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0142319623526674	-0.0013825964395124	1.911572914552366e-06	0.0002025487524077	0.1371501544385864	0.0229759734922794	0.0005278953579179	0.0188101648625281	0.2317992925636076	-0.0001526260669635	0.0537309120329889	2.329471631674896e-08	0.0002420019837921	0.000459999419633	2.1159946606269686e-07	5.856496015931183e-08	0.0001039963633584	-8.100701125540002e-05	1.081524359177236e-08	6.562135872532505e-09	-3.0012586490325363e-05	-3.267569976396248e-08	9.007553478392603e-10	1.0677013550646177e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.866864535542	-9.699833860381544	94.08677691900436	827857.7111797384	1022.5651562634636	-1.0362146040973812	1045639.4988041216	1.0737407057446924	861.2114542082111	-11.889869907148409	741685.1688594216	141.36900640891332	880.0776260405916	782.2304504147892	1.204018	25.229904	0.0384998401666577	0.0302791070677458	-0.0996248207	0.0398868038	-0.0931196759	0.0869760443	-0.0510875709	0.0162984312	0.0643763295	-0.109680219	0.1289300122	0.0021407846	0.050576129	-0.0347559064	0.0453408277	-0.1452770015	0.1596434634	0.0136695986	0.0087308689	0.0591025804	0.1063042212	0.0426173625	-0.1577751591	0.0182357713	-0.0124593115	-0.0917538309	0.0862194634	0.1684985822	0.0526891667	-0.002467473	-0.1157510362	0.0474151403	-0.0389997183	0.0247681984	0.1006600858	-0.0652663146	-0.1415156725	-0.0044405752	-0.0158962803	0.1957800529	-0.124775737	-0.011165922	-0.0336087838	0.0244176427	0.1017015359	-0.124767812	-0.0795424319	0.0715701603	-0.0747902478	-0.0597948011	-0.0362805782	-0.113721606	-0.0038895576	0.101436771	0.019144422	-0.0425894005	0.0773592231	0.1052865602	-0.0746759337	-0.1085613979	0.1436451168	-0.0643092914	-0.073489157	0.0065863967	-0.0508619578	-0.0361209267	-0.0283650291	0.0865734887	-0.1168951343	-0.0163797655	0.0121614022	-0.0336036948	-0.1119962104	-0.1505267354	0.017432005	-0.0514637504	0.0465662162	0.0341343378	-0.0050608775	0.1413090894	-0.0306137384	-0.0309079825	-0.0377238196	0.0338356324	-0.021473359	-0.1115416314	0.0592697712	0.0586951862	0.0179059278	-0.0624001031	-0.0769216095	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0163940222002594	0.002162059847592	4.6745027845695465e-06	0.0002687639639025	0.1318561783967169	-0.0052939760418695	2.8026182331888404e-05	0.0173860517813868	0.2615930219492952	0.0297937293856875	0.0684309091325644	0.0008876663107075	0.0002670016832849	2.4999699492800023e-05	6.249849747303056e-10	7.128989887697007e-08	0.0001039957099677	-6.533906999977267e-10	1.0815107691685975e-08	4.269194068435193e-19	-3.001373143699757e-05	-1.1449466722071111e-09	9.008240747722161e-10	1.3109028821981382e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.3746978864532	-3.4921666490888583	12.195227905008505	821515.0929687592	1016.6758317386402	-5.889324524823337	1033629.746841456	34.684143358685624	859.2862880068742	-1.9251662013368789	738372.9247566328	3.7062649027698673	877.1194418688239	771.9777287406483	1.073414	22.493126	0.040586036576092	0.028906503640134	-0.1137239972	0.0409618989	0.0425084039	-0.0924187416	-0.0264053416	-0.112734583	0.026130892	0.0226425217	0.1578635984	-0.0090195786	0.0928812181	-0.080418802	0.060040631	-0.1405232531	-0.123835496	-0.0252208286	0.0634399339	-0.1130247225	0.0147382875	-0.0282284691	-0.0907806979	-0.0291891123	0.155981439	-0.0830253932	0.0401677338	-0.0569786032	0.1006784797	0.0805510453	0.0618097013	-0.0890772911	0.3011889244	0.0250222592	-0.0458412224	-0.0908122763	0.0661781591	-0.0166502388	0.0183163773	0.1514329901	0.1201020621	-0.0924698093	-0.0827696947	0.0322042108	-0.1218414767	-0.1200862469	-0.0456653899	0.0475895624	0.0994851676	0.1045939974	-0.0007416288	-0.0880973797	0.0684660502	-0.0111726292	-0.0183844491	-0.1198609347	0.069408849	0.0937608432	0.007834335	0.0268073948	0.053257019	-0.1622950484	0.0104408772	0.0251691045	0.0581270012	0.1752244831	0.0520988369	0.0907290469	-0.1295005051	-0.0335265199	0.0308543437	-0.0287706343	0.0945077965	-0.1057200006	0.0831224309	-0.0909874589	-0.0394340192	0.0823925985	0.0605680752	0.050171816	0.050654933	0.0524702883	0.0281649587	-0.0054790135	0.077196072	-0.0418204082	0.0067262369	-0.0955454151	0.2365889161	-0.1012308029	-0.2003693546	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.020206474535243	0.0038124523349836	1.453479280652191e-05	0.0004083016131434	0.1214497829395355	-0.0104063954571814	0.0001082930664112	0.0147500497760602	0.2614775747048838	-0.0001154472444113	0.068370522073548	1.332806624217878e-08	0.0007920015003989	0.000524999817114	2.7562480796973345e-07	6.272663766341088e-07	0.0001039881126096	-7.597358099998685e-09	1.0813527564106852e-08	5.771985009961561e-17	-3.004114775521097e-05	-2.7416318213398143e-08	9.02470558450417e-10	7.51654504378307e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.4824177343128	1.1077198478595849	1.2270432613420614	823524.3384969138	1016.7243795955884	0.0485478569481756	1033728.4640640342	0.0023568944142605	859.3803596903845	0.0940716835102648	738534.6026215745	0.0088494816384554	877.4799494721517	771.9452388226301	1.174533	24.612053	0.0329222042559524	0.0179505501413151	-0.1134327609	0.0412239823	-0.1418194787	0.0805208239	0.0063810888	0.1042918948	0.0367275313	-0.0959226519	0.1479459775	-0.0775716825	0.0815607763	-0.0666961128	0.0666348454	-0.1616124871	0.1121551028	-0.0398697758	0.1018282471	-0.0083503425	0.1153045016	0.0319349807	-0.0215351106	-0.0784475958	-0.1330728577	-0.0341881014	-0.0479580561	-0.1645417209	-0.1308105305	0.1794514292	0.0817486553	0.0007788807	0.0593601188	-0.2449474637	0.0537910653	-0.0504149502	0.1252128624	-0.0269345397	0.1908242986	0.1196846002	-0.0521392475	0.0956842203	-0.0693118671	0.0103000581	0.1244496947	-0.1453231704	-0.0301985166	0.0998324987	0.0722361465	-0.1231876585	-0.0753453791	-0.0889081496	0.0262524669	0.0589638022	-0.0763784214	0.0531930752	-0.0335503593	-0.1444970781	-0.0412759904	0.0457247238	0.164506603	-0.0627484245	-0.0015155519	-0.0440714485	0.1880082539	0.006327636	0.1261506306	0.1010949597	-0.1446895797	-0.0231066986	0.0120578449	0.1236418715	-0.144637322	-0.1029015772	-0.0581150594	-0.02261325	0.0780733441	0.1384242114	0.0003784422	0.0143667726	-0.1135496204	-0.0814157399	-0.073343914	0.1234461717	-0.0185263506	-0.0334111343	-0.0612926742	0.0237798707	-0.0624824543	0.1313243041	-0.1280240526	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0107142657430188	-0.0094922087922242	9.010202775517844e-05	0.000114795490412	0.1143856038698913	-0.0070641790696441	4.9902625927999154e-05	0.0130840663726796	0.2615915434735285	0.0001139687686446	0.0684301356168629	1.2988880226381804e-08	0.0005289983377431	-0.0002630031626558	6.917066356695319e-08	2.7983924133496293e-07	0.000104008387785	2.027517540000696e-08	1.0817744729634938e-08	4.110827375010472e-16	3.197236692237612e-05	6.201351467758709e-05	1.0222322466190506e-09	3.8456760026673095e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.309284055402	1.8268663210892555	3.3374405551301907	826843.3740693479	1013.3035252515008	-3.420854344087616	1026784.0342871188	11.70224444346311	860.7952582471312	1.4148985567467207	740968.4766207453	2.0019379258839534	878.3755689761933	783.4110350773252	1.258612	26.373907	0.0852901272012904	0.0570536820757297	-0.0720215578	0.0995802841	0.1301860548	-0.0281892614	-0.0207228695	-0.1492899741	-0.0439185909	-0.0360144592	0.1280170023	-0.1138254485	-0.0733204116	-0.0206507863	0.0614617851	-0.2203853546	-0.0685304591	-0.0527824249	-0.0410831833	-0.0430656939	0.0514558116	0.2167232965	-0.0306141628	0.121938744	0.175598508	-0.1679558904	0.0363221844	0.0360655398	0.0063535814	-0.0406381925	0.0794616247	-0.028259521	-0.2883480285	-0.1611084184	0.0633200976	0.0456205929	0.0953197441	0.1509476231	0.022846015	-0.0882462626	0.1030898537	-0.0802743257	-0.0244559313	0.0184495817	-0.1043950481	-0.200680349	-0.0489359752	-0.0440844624	0.0829730887	-0.0081664354	-0.0723399674	-0.0625126387	0.0202463054	-0.1239050078	-0.108235465	-0.069296572	0.2431082834	-0.0272747115	-0.0012604609	0.0536860934	0.01898256	0.2332122467	-0.238314235	-0.0685393143	0.0260780862	-0.0825536706	0.0346593303	0.0858990992	-0.14009702	0.0323467239	-0.0976205341	0.0201134546	0.1016578578	-0.0410581499	0.0004104709	-0.0750800892	0.1423824843	0.0921540592	0.0659051442	-0.0944494961	0.0949340233	0.037940362	0.1352174644	0.0158044224	-0.0649755129	-0.0958734725	-0.2377697719	-0.0939652415	-0.0868377585	-0.0151966816	0.0202307161	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0116743837684367	0.0009601180254178	9.218266227323668e-07	0.0001362912363727	0.1347281861429223	0.020342582273031	0.000413820653535	0.0181516841413619	0.2525051107780882	-0.0090864326954402	0.0637588309690545	8.256325912876637e-05	0.0015529975333568	0.0010239991956137	1.0485743526175043e-06	2.4118013386123056e-06	0.000104082297039	7.390925399999763e-08	1.0833124556914629e-08	5.462577826836164e-15	0.0001059191462027	7.394677928032388e-05	1.1218865532308938e-08	5.4681261659329365e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.0038672336952	0.6945831782932146	0.4824457915679035	828107.0383802808	1013.62670359892	0.3231783474192298	1027439.0942488128	0.1044442442406243	859.8777625467429	-0.9174957003882582	739389.7665223929	0.8417983602309405	877.5749014535708	781.3532227044818	1.228139	25.73535	0.0553327977520172	0.0284840716192966	-0.0514486753	0.1162159689	-0.0925871209	0.0015128791	-0.0208106035	0.0754301009	0.0662526015	-0.0036455699	0.1054216988	-0.1110482898	-0.0088812036	-0.0414690091	0.0405063815	-0.132583386	0.0303528818	-0.0761364791	0.1501367858	0.1769771802	0.0712023383	0.0828246647	-0.1427629151	-0.2503280137	-0.0314503846	-0.0586963852	0.0357275777	-0.1268715629	0.0446136489	-0.0602170956	-0.1529458228	0.0424366801	-0.0925374153	-0.1757755467	-0.1651248171	0.1115884252	-0.037668083	0.054822494	-0.0849093508	-0.1285259481	-0.1020618231	0.0308341674	-0.045362977	0.020261872	0.0108796778	-0.1258695785	0.0319324366	0.1573373871	0.0054550115	-0.1588081489	-0.2329067545	-0.0209092155	0.2753767257	0.0769997913	-0.1621835544	0.1290524052	-0.1015394208	-0.0248931021	0.1536640499	0.0132810713	-0.002648865	0.1077096856	-0.0337232452	-0.1657705979	-0.1817867614	-0.0650620713	0.043237901	0.0855782141	-0.162571619	-0.0028249681	0.0048659516	0.2577622603	-0.0433204759	0.0184234996	-0.1499634818	-0.0808512542	0.2697363171	0.1584417638	0.1151938724	-0.1112880874	0.084814863	-0.1067866882	-0.1090640997	-0.098580355	-0.0291448256	0.1216758173	-0.2135859314	0.0425598538	0.0587543506	0.1128929943	0.037447745	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.016281276174709	0.0046068924062723	2.12234576429694e-05	0.0002650799538771	0.1285542330775086	-0.0061739530654137	3.811769645393137e-05	0.0165261908421464	0.2399144581449519	-0.0125906526331362	0.0575589472269858	0.0001585245337283	0.0019459844207097	0.0003929868873528	1.5443869363132078e-07	3.7868553656448655e-06	0.0001043422083657	2.5991132670000205e-07	1.0887296446631156e-08	6.75538977469552e-14	0.000351898340467	0.0002459791942642	1.2383244202342865e-07	6.050576401091422e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.4636655502756	-1.5402016834196957	2.3722212256088646	825306.2316250429	1010.7244487650254	-2.902254833894631	1021563.9113313644	8.423083120864751	860.6880451623231	0.8102826155801495	740783.9110853411	0.6565579171114083	877.6231462118125	787.7593755524734	1.379074	28.898157	0.1591114536561588	0.0751344307248211	-0.0440087285	0.1138969486	0.1265483628	0.0154422539	-0.0335904583	-0.1139609272	-0.0961312987	-0.0846233522	0.1265109708	-0.0405395013	-0.2608996547	-0.0095054632	0.0579251471	-0.1454249034	-0.0400642437	-0.0203495809	-0.0324590574	-0.13530719	-0.2126813637	-0.0269380531	0.1396285123	0.0807901343	0.0377274215	-0.0549995996	-0.3418537824	-0.2390808756	0.0808409982	0.0216796544	-0.1376433154	-0.1196422983	-0.1185209326	0.0016810379	-0.0887015514	-0.0240803392	-0.0603228622	-0.161840118	0.0397069324	-0.1454829684	-0.016975588	0.1725285616	-0.0202266036	-0.0059259957	-0.0171494359	-0.2009400002	-0.0710433808	-0.1257130591	0.0883650713	0.2631635368	-0.0208202788	0.1989195845	-0.114340944	-0.1288070512	-0.0450042971	-0.0353376769	-0.1243294904	0.0012500748	0.1722926655	-0.1953995392	-0.0514994759	0.1951827008	-0.0390044977	-0.1741488948	-0.0152080254	0.0574924203	0.1296796695	0.0575289809	-0.1474584966	0.0080635291	-0.1124044116	-0.1057008585	0.055306424	0.1065214554	-0.0607820749	-0.4161631156	0.0410032531	-0.0136595412	0.0364760351	-0.1330336742	0.0817627148	-0.0999486433	0.1297781971	-0.0772411662	-0.1433053338	-0.1550162931	-0.2638458812	-0.0072191803	0.1320809768	-0.0429735192	-0.0384859396	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0001890102009554	-0.0160922659737536	0.00025896102417	3.5724856065200696e-08	0.1678164112190501	0.0392621781415415	0.0015415186324181	0.0281623478744413	0.2700287591924706	0.0301143010475186	0.0729155307910252	0.0009068711275805	0.0029980627053251	0.0010520782846154	1.106868716959283e-06	8.988379985061258e-06	-0.0002774145551378	-0.0003817567635035	7.695883540230349e-08	1.4573822648066725e-07	0.000390917462215	3.901912174800003e-05	1.5281646226461597e-07	1.5224918619852486e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
