global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
876.9207783199904	3.0146427701589573	9.088071031671673	768990.0514493377	1032.2018788655598	1.2078061226086447	1065440.7187335915	1.4587956298109286	823.0703297078404	1.872797396432702	677444.7676453731	3.5073700880851075	851.5999319392863	627.0862288918919	1.314747	24.226568	0.2169205035922127	0.1098927010953504	0.1196815925	0.1342059253	-0.1267458734	-0.0324459005	-0.0800216514	-0.0024033609	-0.0639489736	-0.1608704419	-0.1780185742	-0.1680759188	0.015458007	-0.1128887895	-0.0867594539	-0.0307781139	0.0206048663	0.0006725258	-0.0134260684	-0.040202584	-0.0053180133	0.0583239656	0.0024826019	-0.2595710216	0.0105455116	-0.085932967	0.0045874613	-0.1857177548	-0.1756414288	-0.0199918747	-0.076627311	-0.0466781141	0.0227167432	0.0271248243	0.0249488205	-0.208281404	0.022247093	-0.1415103683	0.1787097266	0.1024755969	-0.2127757854	0.0367023703	0.0433189147	-0.0686144835	-0.2626227197	0.0032493979	-0.0520973068	-0.0665979921	-0.0591826106	0.0039577946	0.15535309	-0.0053272702	-0.0200802413	-0.0248755777	0.0037849351	0.042939025	0.0396105555	-0.1501111758	0.1534059542	-0.086704669	-0.058526594	-0.0560428252	0.1427293782	0.1472149434	-0.0083469415	0.1037950468	-0.1023143373	-0.0989093811	0.0302806336	0.0609939143	-0.0377631037	0.0754675598	0.329682017	-0.0379759351	0.0657616891	0.1890892575	0.2025213015	-0.1657532969	-0.0304484014	0.0161298855	-0.091112404	-0.0179156162	0.0244888257	0.0058937771	-0.1626610231	0.0825150616	-0.0401039714	-0.1085840812	-0.1655082782	0.0011990162	-0.0638902618	0.0384860067	0.0316236272	-0.0494066411	-0.01939762	-0.031237845	-0.0366131717	-0.0165167039	0.0871465119	-0.0303400682	-0.1124319023	0.0573053797	-0.007282803	-0.0340409832	-0.2110066673	0.1164115981	0.0862324118	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0046100501541843	-0.015032636547687	0.0002259801615748	2.125256242409469e-05	0.0508079790551363	0.0395839795448865	0.0025814507356671	0.0015668914366099	-0.0089383563762481	0.0540059028950992	0.0029166375475148	7.989421470881506e-05	0.0008238952259953	-0.0013121625534786	1.72177056675148e-06	6.788033434178465e-07	-0.0005601543617439	-0.0008527533158901	3.13772908980716e-07	7.271882177615607e-07	-0.0003747688672963	1.0438227221000243e-06	1.404517038945517e-07	1.089565875172305e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.8670159334652	-2.05376238652525	4.21793994030589	765392.295568326	1038.9377975463867	6.735918680826899	1079391.7471705368	45.37260047471279	821.1206773553811	-1.9496523524593383	674239.1667805598	3.801144295450233	850.3157550830559	623.4706328187574	1.077305	19.851267	0.1425493613602154	0.083979875241665	0.0398957564	0.1376023144	-0.0246320427	0.0069044423	-0.0286573424	-0.0254206398	0.0011285918	-0.1136508589	0.0171643694	0.0336960539	-0.013868381	0.0402521471	0.0120955144	0.1156579174	0.0234881144	-0.024116907	0.2160506062	-0.0754975601	-0.0309667173	0.0255123649	0.0695387287	-0.0557960904	0.0108625055	0.0249990348	0.1916586847	0.0913028526	-0.0940229726	0.027857625	-0.0441961765	0.0356187915	-0.1024303264	-0.0942230438	-0.0488889261	0.0644271046	-0.116132168	-0.0229389781	-0.0223517985	-0.0407832631	0.0539059753	0.1230049176	-0.0756638906	0.0424583548	-0.0012615221	-0.0920320064	-0.0832707401	0.0104902366	-0.134331846	0.1671693864	0.0117668132	-0.03370673	-0.1101797723	-0.1274671451	0.0460012846	-0.0367606057	0.0758067261	-0.1352020777	0.0162827707	0.011860018	-0.1353931303	0.1092732971	-0.0545683716	-0.1033858329	-0.0713086216	-0.0456906434	0.0767831201	0.0438841856	0.0645782725	-0.071785017	-0.0457405712	-0.0615120574	0.0176630434	-0.0845234654	-0.0912187116	0.0584285906	0.0067850948	-0.0382167247	-0.0507833257	-0.013532277	-0.0299864314	0.0351876791	-0.1113983929	0.0072904546	-0.0991307759	0.0583993856	0.0359073204	0.0103728627	-0.1350855517	-0.0060719179	-0.0352396772	0.025002891	-0.0115576465	-0.1132613108	-0.0068215514	-0.0692784637	-0.0558160965	0.0550280571	-0.1092080238	-0.0234319324	0.0488340052	0.1629708464	0.0919172778	-0.1712121048	0.0806430801	0.0678328991	-0.1467232535	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0069420713886358	-0.0023320212344515	5.438323037932698e-06	4.819235516491578e-05	-0.0205917013823295	-0.0713996804374658	0.000424018165819	0.0050979143665722	0.0051172111066648	0.0140555674829129	0.0001975589772667	2.618584951017359e-05	0.0002289887178603	-0.000594906508135	3.539137534213788e-07	5.243583290730407e-08	-6.004291330019562e-05	0.0005001114484437	3.605151437574808e-09	2.5011146086446e-07	-0.0003749927548253	-2.23887529000042e-07	1.4061956617146756e-07	5.0125625641744647e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.7379803927746	-1.129035540690552	1.274721252142407	763418.0583808445	1029.0971144651755	-9.840683081211182	1059040.8710005507	96.839043504836	821.3381870212709	0.2175096658897928	674596.4174593881	0.0473104547554893	850.1948525815566	619.5952042524502	1.077718	19.858887	0.1360865324492871	0.0648804264618149	0.0195845709	0.0419444341	0.0082462661	-0.1285933521	-0.0346366784	0.1214935826	-0.022538335	-0.0769429297	-0.0557941356	-0.0450882868	-0.1666755408	-0.1865942803	0.0718534058	-0.0137408695	-0.0297127094	-0.0285141156	0.1453659402	0.0726400398	0.0232283744	0.0836717093	-0.0005406052	-0.0615352088	0.1075205867	0.0958151436	0.1799620244	-0.1095198028	0.0913216729	0.0250479732	0.1158130731	-0.1092658133	-0.0685573789	0.2683086752	-0.1420529522	0.1991882722	-0.0359423554	-0.0276024324	0.0116752729	-0.0203111353	-0.0306701018	0.0767442821	-0.0944309113	-0.0040014311	0.000383184	-0.1313442478	0.0668840245	-0.0127752755	-0.0248366138	-0.0097715787	-0.0802336231	-0.0376761647	-0.0059610387	-0.1354236473	-0.1435139898	-0.0214177059	0.0040508737	-0.1498539864	0.0362782343	-0.0025024066	0.1225213694	0.0929285121	-0.1414231277	-0.0287423103	-0.008569002	-0.0730927654	-0.037807306	0.1911789579	-0.0429593178	-0.1267044279	0.1871569189	0.057543151	0.0694349319	-0.0350244622	-0.1342949376	0.1124162503	0.0722023673	0.0082722641	-0.1122018976	-0.058020473	0.1421046597	-0.0143695905	0.0579138097	0.0086543348	-0.0904940227	0.0963586175	0.0713213479	0.0067143369	-0.0730950398	-0.0428360448	-0.0501186256	0.0393076345	0.0368841396	0.1333884386	-0.2022323679	-0.0481936934	0.0973782548	-0.0825821082	-0.0922702754	-0.0298730422	-0.0066951693	0.0244772831	0.1067435981	-0.0775750762	-0.0526739014	-0.0580960945	-0.1290822486	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0224732279636299	0.0294152993522657	0.0008652598359834	0.0005050459751052	0.0198172707657704	0.0404089721480998	0.0003927242206038	0.0016328850300659	0.0380284943541511	0.0329112832474863	0.0010831525649962	0.0014461663828437	-0.0001100715958626	-0.0003390603137229	1.1496189634187139e-07	1.211575621573954e-08	-0.0003329763242896	-0.0002729334109894	1.1087323253741289e-07	7.449264683431115e-08	-0.0004300185841417	-5.50258293164e-05	1.8491598270723238e-07	3.027841891957585e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.7759881679439	2.0380077751692625	4.153475691650368	766983.5814515386	1035.4585289588342	6.361414493658685	1072174.3651935929	40.46759436013079	821.1889017015112	-0.1492853197596559	674351.2122777343	0.0222861066957427	849.4016235802561	619.4898645511299	1.032879	19.032646	0.0380217112187166	0.0197127969798814	0.0089703377	-0.0549179617	-0.0018650061	-0.106887355	0.1274884435	0.0508151002	-0.0111157022	0.0492946664	-0.0393732661	0.1067815661	-0.125806999	-0.0130577494	0.0283818225	-0.0043508077	0.0650168678	0.0072780802	0.1242075162	0.0102335839	0.0617247955	-0.0584896494	0.0025583266	0.0546367268	0.1176463695	0.0613063415	0.0355486328	-0.0637924341	0.1007504124	0.0458789364	-0.0318301222	0.1181887949	0.0178590259	0.0268298548	0.038797475	-0.0308130616	-0.06201118	-0.1745782556	-0.0928036313	0.0857484724	0.0507291774	-0.19751156	0.0682895296	0.0066854074	0.1468084941	-0.0400644182	-0.0069709361	-0.0820838213	-0.1879772101	-0.0420432612	-0.0303205232	0.0087509624	0.0139215146	-0.0566222673	-0.0806813809	-0.0866873353	0.0611703761	-0.0220476805	0.0258449091	0.0471685672	0.1728813385	0.1360201982	0.1078448416	-0.0856322949	-0.0581198172	0.0660932772	0.0162508372	0.0635532781	-0.00335074	0.0397956756	-0.0687040572	0.062093292	-0.0579481862	-0.2047848997	0.0140745313	-0.1237297758	0.0268744544	0.0386092574	-0.0500099077	0.1310173864	-0.033489466	0.1152220178	0.0387687747	0.0032143881	-0.0388652256	0.090152894	0.097447782	0.0264310289	-0.0233307454	-0.0227412231	-0.003707005	-0.0818485789	-0.0252392027	0.0524663201	0.0794689675	-0.1370957906	0.043288893	-0.0020722462	-0.0779307003	0.0131785554	-0.0913488404	0.044579313	-0.0148152049	-0.0895597821	0.0737704972	-0.0967713524	-0.0773912242	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0247604148259625	0.0022871868623326	5.231223743226849e-06	0.0006130781423537	0.0198936027352516	7.633196948119911e-05	0.000395755429788	5.826569564878712e-09	0.0441841576952839	0.0061556633411328	3.789219116936624e-05	0.0019522397912417	-0.0003640374570092	-0.0002539658611466	6.449865862793414e-08	1.3252327010572517e-07	-0.0001328968942715	0.0002000794300181	1.766158450701025e-08	4.0031778316367785e-08	-0.0005660238738924	-0.0001360052897506	3.203830258161595e-07	1.849743884017185e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.5234300466284	-0.2525581213154737	0.0637856046424015	766541.2765606134	1037.0178324381511	1.5593034793168954	1075405.9847947212	2.431427340609776	822.0883070547369	0.8994053532256885	675829.1845961234	0.8089299894110255	850.9289502674723	618.3391466584629	0.940493	17.330269	0.0573768761130561	0.0282144226476382	0.0128974584	-0.0940666887	-0.1282037619	-0.1041992103	0.0527559898	-0.0850966408	0.0284167253	0.0138868766	0.1024629594	0.0394885897	-0.1022824513	0.0154708993	-0.1012452479	0.0734908057	-0.1756945599	-0.0114709	0.0678421505	-0.0025071619	0.1242247449	-0.0870523024	-0.202233414	0.0627453981	0.089861303	-0.0221893685	-0.0200873915	-0.1085011805	-0.0420938732	-0.0343277439	-0.089214738	-0.1110807281	-0.0763895986	-0.041970866	0.0665386344	0.0701778354	-0.1461497085	0.1526401502	-0.0242745998	0.1892564983	0.0108550925	0.0190511205	0.0214680655	0.0910497331	-0.0877952264	0.1612732062	0.0799579386	-0.0437475856	-0.0487716075	0.0082995503	-0.0181295698	-0.0243029542	-0.0711544602	0.0384203548	-0.0800212492	-0.1765241944	-0.1149272946	-0.0189340437	0.0603649197	0.1533079983	-0.0767957587	0.0872037592	-0.0014360496	0.041764063	0.1236502884	-0.0414698089	-0.0931043847	0.0503257298	-0.0012082927	0.1165048412	0.029017998	-0.1589253789	0.0300067569	-0.022741125	0.2212128281	0.0929217823	-0.2091352445	0.0735659412	-0.0137390473	-0.0204474713	0.064812972	-0.051582417	-0.0638534341	0.0086159533	-0.0650603484	0.0917445085	0.0707895523	0.0438801327	-0.0042766227	-0.0041970484	0.0986699584	-0.1710817441	0.0910857781	0.0210466484	0.0049217609	-0.0074321041	0.1160825718	-0.0326147177	-0.0031491059	-0.0727515259	-0.0410055453	-0.0328581712	-0.0538539814	-0.054402721	-0.0354359198	0.0633659585	-0.077181437	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0223529798289661	-0.0024074349969964	5.795743264763066e-06	0.0004996557072341	0.0286178743189964	0.0087242715837448	0.0008189827305378	7.611291466693702e-05	0.0565472829702997	0.0123631252750157	0.0001528468665657	0.0031975952113231	-0.0007080120215793	-0.0003439745645701	1.1831850107118993e-07	5.012810227008072e-07	-3.021783641021792e-05	0.0001026790578612	9.131176373146917e-10	1.0542988923280516e-08	-0.000797011136607	-0.0002309872627146	6.352267518755821e-07	5.335511553638368e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.3521369817928	0.828706935164405	0.6867551843895813	767993.067992555	1035.6551030476887	-1.3627293904623912	1072581.492468719	1.85703139163	822.3444637390769	0.2561566843399987	676250.41704231	0.0656162469320617	851.0403689930984	625.7108139339388	0.975723	17.979441	0.0305586667273814	0.02340400805224	-0.0123240057	0.037774115	-0.0745124774	0.0733191594	0.0103253454	-0.0669705561	0.0362582892	0.010647553	0.1578992765	0.0281834602	0.0745267763	0.0325404279	-0.0705482897	-0.0660043194	0.0239925933	-0.0135812913	-0.0049266054	-0.187127655	0.0112491416	-0.0773226476	-0.0849082653	0.1103432777	0.0424186741	-0.0875903242	-0.0786452526	0.017691379	-0.0153656253	0.0538549659	0.0067596232	-0.0018941071	0.0385493303	-0.0015690486	-0.1114708088	0.0449640495	0.0011628852	-0.104573191	-0.0136866639	-0.0519045801	-0.0644924053	0.254801271	-0.0697786771	-0.1181326153	-0.0225106793	-0.0909593199	-0.1514446785	0.1054472326	0.0378598138	-0.1454814957	-0.0589732837	-0.0225316625	-0.1120260698	0.0591834402	0.1215368834	-0.0703881644	-0.0622340495	0.0745530943	0.0339359183	0.112230663	0.0442462375	-0.0850552823	-0.0061629587	0.1769169125	0.0290769838	0.0652334456	0.0812515073	-0.0195425063	0.035097774	-0.0918889378	0.0125534815	0.051200059	0.006734246	-0.045195217	-0.0648656011	0.1824179537	0.0497282615	0.0273918523	-0.0133651329	0.0586948795	0.0136535743	0.0550189827	0.037169429	0.0117516159	-0.0325485423	0.0936960069	0.0798840346	0.0507261583	-0.0107771556	0.0650668399	0.0659044054	-0.1203327801	-0.0797535856	0.0108861913	-0.1392497627	0.0444410504	0.0500824233	-0.041671661	0.0356539395	0.0311556881	-0.1455069751	0.0624447229	-0.1112556526	-0.0229398116	-0.0110110426	-0.0198634544	0.041004519	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0223165716244295	-3.6408204536597655e-05	1.3255573575787302e-09	0.0004980293690682	0.0283126441183156	-0.0003052302006808	0.0008016058169703	9.316547540764263e-08	0.0575205281015627	0.0009732451312629	9.472060855271304e-07	0.0033086111530826	-0.0011460205012535	-0.0004380084796742	1.918514282665041e-07	1.3133629892933236e-06	-6.110985025253868e-05	-3.089201384232076e-05	3.734413797887702e-09	9.543165192341371e-10	-0.0006810359663055	0.0001159751703015	4.638099874016661e-07	1.3450240126461938e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.1484865710546	-0.2036504107381915	0.0414734897938341	767636.1705207494	1035.9629033406577	0.3078002929689774	1073219.1370980048	0.0947410203517883	821.5965481353163	-0.747915603760589	675020.8879078671	0.5593777503485663	850.2165124451585	623.6831052239422	0.8924029999999998	16.444117	0.0257471013133595	0.0142079624236179	0.0138157293	0.1187068043	-0.0227311039	0.0755911835	0.1064259295	-0.0269278657	0.0017403575	-0.0050738502	0.0920689469	0.0411158568	0.0445773099	0.0234195562	0.1281225695	-0.0362564347	0.0884214202	0.0318495128	-0.0061718012	-0.0381671807	0.1095302776	-0.1181013304	0.130118123	0.0326718325	-0.0126840606	-0.1425577211	0.0102714801	0.0358215567	0.0027392211	-0.0613477939	0.0438919493	-0.0059517399	-0.0001170335	-0.0830382826	-0.0191667242	0.0126660956	-0.0129720995	0.0375300374	0.0083873021	-0.1272431136	0.228892478	-0.0201126605	0.1014347491	0.1419173997	-0.0678402788	0.0657606759	-0.065625927	0.2039434946	-0.0270292372	-0.0763569497	0.0838951837	0.0136639685	-0.0922817048	0.0541348684	0.0530376787	-0.0282200508	0.1433736285	0.1898851733	0.0768512281	-0.0019460999	0.0055459444	-0.0033682782	0.0744985292	-0.0292132021	-0.0458059041	-0.0396734602	-0.0071909453	-0.0527731494	0.0309378405	0.0058004595	0.0106748702	0.0254160387	0.1606865781	-0.0717713437	-0.084951001	-0.1025815451	-0.0658161474	0.1658670557	0.1327926313	0.0280183737	-0.0401919409	-0.0584885009	0.0898794179	0.0058754569	-0.0391313957	0.0854021468	0.1203296551	0.0246848828	-0.0287775079	0.0430660735	0.0404542017	-0.0604144743	-0.2091351499	0.0058479096	-0.0465764052	0.0332850869	-0.0696663608	0.0090869172	0.0322454885	-0.0462561727	-0.1105162616	0.0298167888	-0.1053534226	-0.0267224861	-0.009000683	0.1008471474	-0.0386916995	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0224200403259544	0.0001034687015248	1.070577219524876e-08	0.0005026582082174	0.0304208070406559	0.0021081629223403	0.0009254255010048	4.444350907130401e-06	0.0682760136715501	0.0107554855699874	0.0001156804698462	0.0046616140428776	-0.0011199706101903	2.60498910632e-05	6.785968244045872e-10	1.254334167690033e-06	0.000104345437331	0.0001654552875835	1.0887970291797649e-08	2.7375452189351493e-08	-0.0006169414625621	6.409450374339997e-05	3.806167682282631e-07	4.108105410112712e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.8672651914779	0.7187786204233362	0.5166427051776744	768896.2007643817	1038.641097239959	2.6781938993012773	1078775.328875826	7.17272256225458	822.5143549209085	0.9178067855922336	676529.8640509583	0.8423692956791483	850.6322478245828	622.1724140048867	0.951623	17.535351	0.0263012642622934	0.0121005888115233	-0.0288602269	0.1039395594	0.0737832522	0.0397977063	-0.0692697013	-0.1205570597	0.0094051067	0.0060248989	0.0234224224	0.0218274609	0.1526539835	0.1611043625	0.142168432	0.0995413709	-0.0464400328	0.0067349986	0.0293144886	-0.0601649245	-0.0006662	-0.0317727397	0.0150140609	0.1281286414	0.0981662807	-0.1076113457	-0.0725835903	0.0074187182	-0.1765416165	-0.1098444002	0.0765095239	0.2024077828	-0.06556626	-0.0590232693	0.1102023808	-0.0420947866	-0.0241535272	0.0588264755	0.052601069	0.0690516016	-0.0470736087	-0.0572592987	-0.1159834781	-0.1060557635	0.0316212827	-0.0090266783	-0.0517389733	0.1780802101	0.0336037684	0.0169332863	-0.0338337206	0.0188020182	-0.0231360813	0.0060519432	0.091642051	-0.0109169451	0.1386649913	0.0559978482	-0.0312292375	0.2064428137	-0.0939416434	-0.0494548795	0.068642573	0.0040294284	0.0492581467	0.1109315656	0.0371456091	-0.0007624936	-0.2104211833	0.0585164381	-0.0793824133	0.0128114922	0.0112950874	0.0489065865	-0.0073890522	0.0631062982	0.0642647802	-0.0973788703	0.1569639331	0.0556901025	0.0323790853	0.0816014266	-0.0192417968	0.0070370664	0.0028307537	0.1089321109	0.1113124177	0.047763063	0.0303176666	0.0212989248	0.0519781235	-0.0591848847	-0.1213258809	-0.1565990783	-0.0846829711	-0.067681523	0.0796886778	0.0048059055	0.0444640067	-0.0471246459	-0.063860505	0.1184642944	-0.1103703333	-0.0034316907	-0.079757929	-0.1217897633	0.0035026677	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0196134604852034	-0.002806579840751	7.87689040250991e-06	0.0003846878322046	0.035604931549301	0.0051841245086451	0.0012677111506304	2.68751469211348e-05	0.0727150555739797	0.0044390419024295	1.970509301152575e-05	0.0052874793071269	-0.0012559809076158	-0.0001360102974255	1.8498801005772975e-08	1.5774880402954088e-06	5.894752745394527e-05	-4.5397909877054735e-05	3.474810992933631e-09	2.060970221205184e-09	-0.0007129636154689	-9.602215290679992e-05	5.083171169824855e-07	9.220253848856866e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.6712342499037	-1.1960309415742358	1.4304900132029532	766800.1104927497	1037.2001299735828	-1.4409672663762194	1075784.109617217	2.0763866627677543	822.7234564848133	0.20910156390471	676873.8858503184	0.0437234640273955	850.9275774274554	623.8145720639249	0.968553	17.847322	0.0537534040862431	0.0308564079890786	-0.033208091	0.0754197754	0.1004983318	-0.065662736	-0.0904358452	0.0600291797	0.0802115397	0.0370161582	-0.1149568436	0.0403234877	0.0753570578	-0.0527943767	-0.021720818	0.1300288586	-0.0277263173	0.0094613005	0.0411365727	0.1019411135	-0.0435682527	0.0007286897	0.0355037994	0.0609258902	0.0980055119	-0.0606078151	-0.1812442162	0.0015057485	-0.1092700929	0.081182733	0.142236582	0.0264198768	-0.0395345741	0.1028753481	-0.0458682235	-0.0898812761	-0.0457534724	0.0266275575	0.0057686639	0.041191283	-0.1287164072	-0.0327036014	-0.1067797048	0.0590083461	-0.0507831599	0.0546920683	0.0265780065	0.0236931614	-0.0845246612	-0.01519953	-0.0249084045	-0.0015170192	0.100138084	-0.0781247219	0.0244505733	0.0095934595	0.1092878367	0.0594946182	-0.0375508151	0.021591403	-0.0602278745	0.0024637298	0.0606686975	0.0808456861	0.2510150988	0.179977618	0.0495257068	-2.06642e-05	-0.1028274944	0.053735831	0.1417754742	-0.0031897933	0.029658122	-0.0543489003	0.053143569	0.083529792	-0.0482785111	-0.0953593514	0.0448352433	-0.1187035368	-0.0310411375	0.0186507617	0.0767272352	0.005759167	0.0084980419	0.1332911871	0.0716840571	0.0108448979	0.0748061992	0.0008698176	-0.0296999473	0.0522793394	-0.0991224396	0.021615236	-0.1388868193	0.0204983469	0.1339247638	-0.1137591717	-0.0220624226	-0.2426865682	0.0415484059	-0.0431325615	-0.0363400563	0.1021349155	-0.0411844323	0.0681949638	0.0244279053	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0224342598995832	0.0028207994143798	7.956909336165423e-06	0.000503296017242	0.03992143744901	0.004316505899709	0.0015937211679952	1.8632223182222605e-05	0.0985160533909663	0.0258009978169865	0.0006656914883521	0.0097054127757317	-0.0013428738795066	-8.689297189079992e-05	7.550388564015345e-09	1.8033102562611065e-06	0.0003130297479962	0.0002540822205422	9.798762313056449e-08	6.455777479568298e-08	-0.0007882904421392	-7.532682667030005e-05	6.214018211680155e-07	5.674130816217426e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.3373659950101	-1.3338682548935594	1.7792045214127896	764465.8295750923	1036.3149224305764	-0.8852075430063451	1073948.6184522917	0.7835923941953302	822.284670497249	-0.4387859875643016	676152.0793347693	0.1925331428827794	849.6026001978781	618.8447487028093	1.047251	19.297464	0.1177727667274503	0.0540455421699111	-0.1005132127	-0.0858627036	0.1020583948	-0.0420700911	0.0370401354	0.1338857293	0.0152328838	0.1323986312	-0.1642644215	0.1099455685	0.0714039591	0.1044455475	-0.0677132998	-0.0111967703	0.013504723	-0.0163312579	-0.0314332295	0.1061666807	0.0507652107	-0.117644507	-0.029046196	0.1516458184	0.087696618	-0.1765739779	-0.1283327178	-0.1030941487	-0.073238041	0.0627410195	0.0101653055	0.0509994605	-0.0685667781	-0.0576403856	-0.0576806794	-0.0565007134	0.1817511688	0.0302988127	-0.0532899781	-0.0705079158	0.1468137359	-0.023265455	0.0397158295	0.0369869194	0.07255023	-0.0086471349	0.0388292298	0.1010014334	-0.1219239357	0.0511430587	0.0937112032	0.0123981692	0.1275615888	0.0320802303	-0.0155291693	-0.06929357	0.0624516795	0.1782936213	-0.0018816588	0.1574459607	0.062434432	0.0291679957	0.2342481569	0.1774027599	0.0639015851	0.0754603461	0.0746322668	0.0040335611	-0.0087390776	-0.0662519872	0.0062960832	-0.0969721074	-0.0391469132	0.1375298664	-0.1135528303	-0.0601989602	-0.016656363	0.0387658335	0.0606755726	0.0834228739	-0.0871402571	-0.0580448694	0.0511171642	0.0047228758	0.0864579385	0.172002339	0.1034823488	0.0058829923	0.1766923708	0.0796942489	-0.0190365142	-0.1096407799	-0.1556461096	-0.0251670747	0.0696585576	-0.0777476206	0.158982524	-0.0816344661	0.0376258482	-0.2072775229	-0.0908791895	0.055669536	0.0046001114	0.0932632492	0.1668656834	-0.1667742109	0.1251613553	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0411899380180926	0.0187556781185093	0.0003517754616851	0.0016966109939343	0.0664014135505084	0.0264799761014983	0.0044091477215056	0.0007011891343359	0.1303920703627739	0.0318760169718076	0.0010160804579869	0.0170020920134905	-0.0017904140602259	-0.0004475401807192	2.0029221335826369e-07	3.205582507054593e-06	0.0001709060966439	-0.0001421236513523	2.9208893870054084e-08	2.019913227371013e-08	-0.0010118485207803	-0.0002235580786411	1.0238374290052812e-06	4.9978214525700267e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
