global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
867.4257303127125	-2.1143062492429863	752427.3976085427	4.470290915587944	1020.6493981788898	1.2083508721714225	1041725.19400293	1.4601118302774374	822.315044015646	-0.0302202105522155	0.0009132611258202	676202.0316144538	842.3874885343049	689.828748362824	1.002539	22.404495	0.1186039830580669	0.0624033905795495	0.0280361018	-0.0279624452	-0.0448239456	0.121830617	-0.0901571522	-0.0458017695	0.0511239961	0.0824117909	-0.0067505914	0.0305621111	0.0344667864	0.1048621188	-0.0561653933	0.0029771426	-0.0545929535	-0.0169214848	0.0397721139	-0.0489719887	0.1138067096	0.0080693018	-0.0049160916	-0.021677776	0.0153377635	0.1464314447	0.0338593635	-0.0894864317	-0.0978493148	-0.0674266753	0.0354260494	-0.0192857354	0.0692611369	-0.055881638	-0.0638645486	-0.0214364898	0.0063959923	-0.0111138177	0.0551591139	0.0246474308	-0.0593665136	0.0412223087	-0.098697532	-0.0011278595	-0.0267520694	0.0106628751	0.0082277017	-0.1360653514	-0.0172141226	0.0527171965	-0.0800017555	-0.1192592557	0.0414462533	0.0068963247	0.0219262964	0.0144711164	-0.0070098302	-0.0096710805	0.0202815339	0.0284893209	-0.0026431872	-0.0643122427	-0.0719732012	0.0248664276	0.0941221909	0.1022083127	0.0169803152	0.0195931042	0.1096991752	0.0254530182	0.012029189	0.0564088353	-0.0162123484	-0.0526823397	-0.0246755585	0.0404211064	-0.0247359807	-0.0133380844	-0.0346094564	-0.0668099187	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	-0.0033941655087801	-0.0147554273032141	1.1520359500992472e-05	0.0002177226349004	-0.0131625380806212	0.0103274788029353	0.0001732524087238	0.000106656818425	0.0378167635444697	0.041454262526102	0.0014301076049783	0.0017184558815829	-0.0001889873485747	-0.0006270788183342	3.5716217921295165e-08	3.932278444034166e-07	4.95494393419893e-05	-0.0003493493096231	2.4551469391054767e-09	1.2204494013414408e-07	-0.0005259953398402	-6.490816055899993e-05	4.2130693071529145e-09	2.766710975336074e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.8498519563421	0.4241216436296326	753163.365540645	0.1798791685951011	1024.2967032070817	3.6473050281919086	1049183.7362008963	13.30283396867398	822.4693152010441	0.1542711853981018	0.0237995986441355	676455.7744472744	842.6593767441865	686.0523474436404	0.922628	20.618681	0.0722798466634247	0.0384833767611762	0.0231242318	-0.0223545878	0.0433609717	-0.0760824099	-0.0361654371	-0.016924956	0.0045639137	-0.0312162082	-0.0596625166	0.0036604262	-0.0056792347	-0.0457390362	0.0193223561	0.0008724953	0.0307236756	0.0366649658	-0.0214223819	0.010556542	0.095623346	0.1490058634	-0.0005741424	0.0023034572	-0.0083049232	0.1169613649	0.1249028969	0.0510292438	-0.0087862846	0.0176313306	0.0395097413	-0.0575818967	-0.0077835687	-0.1471257689	0.0965146596	0.0027799626	-0.0125476344	-0.0083443895	-0.0073132106	-0.0340172166	0.0301380649	-0.0124047917	-0.0213656664	-0.1404764645	-0.0114259906	0.0104103074	-0.0148091294	-0.1480986127	-0.0217892366	-0.0305216131	0.0070877965	-0.0355145471	0.0696926712	0.0318693866	-0.0651446116	-0.0992822182	-0.0081733972	-0.0119109905	0.0426077433	0.0031657129	-0.0441733986	0.018345884	0.0515470691	0.0672400498	0.1283416332	-0.0773276154	0.0182883525	-0.0349308567	0.0821995028	-0.0808819534	0.0086641852	0.0381736228	-0.0357035537	0.0436744401	0.005103442	0.0336236166	-0.0682933772	-0.0343223474	0.0136111513	-0.1478879044	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0029257301820848	0.0063198956908649	8.559897098361958e-06	3.994108154341273e-05	-0.0130445165266479	0.0001180215539733	0.0001701594114139	1.3929087202272722e-08	0.0052692765485176	-0.0325474869959521	2.7765275344757556e-05	0.0010593389097516	-0.0006450315408671	-0.0004560441922924	4.160656887133854e-07	2.0797630532362763e-07	-0.0001273409425963	-0.0001768903819382	1.6215715661314167e-08	3.129020722227386e-08	-0.0004930410656182	3.2954274221999895e-05	1.0859841894987667e-09	2.430894923859303e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.8937112532909	2.0438592969487672	756715.0688780239	4.177360825723909	1025.2741381546546	0.977434947572874	1051187.0583687697	0.9553790767367872	822.6823620796204	0.2130468785762787	0.0453889724710956	676806.2688769036	842.4472441580896	689.4420612723478	0.98485	22.009201	0.0860077691286207	0.0516358510174221	0.010151929	0.0027494616	0.0028660025	-0.0183964041	-0.1569615562	-0.0379039183	-0.0055628064	0.0019592817	-0.0507570611	-0.0490279893	-0.0505639924	-0.1427758242	-0.0914533311	0.0054412447	-0.0107505341	-0.0365793173	-0.0126630673	0.0280470822	0.1261681552	-0.0640534102	-0.0200381824	-0.0493897568	0.0688791986	0.1717987447	-0.1167857524	-0.0686951804	-0.1511548466	-0.0356258083	-0.0055308924	0.0157634545	0.0625056764	0.026064159	0.2350891987	-0.112758186	-0.0102137048	-0.0057272746	0.0189349117	0.0025537541	0.0268837917	-0.0787219413	-0.0671985385	-0.0201254808	-0.0153426054	0.1874415268	0.0611186194	-0.0101578469	0.0866215155	0.076152566	0.0682916155	-0.1442963714	-0.0701046957	0.1410901878	-0.0943420476	-0.0278846256	-0.0232764806	0.0064174334	0.0329983348	0.0233082627	-0.0484919536	-0.050022023	-0.0876618849	-0.0079799876	0.111778569	0.0227614227	0.0517978876	0.0962707039	0.0883962488	-0.0188960514	0.0257837278	0.0235619743	0.0185432559	0.0257738916	0.0978602535	0.0087540834	0.0507461944	-0.0449389621	-0.0418423617	-0.1539887728	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0116393135981098	-0.0145650437801946	0.0001354736210351	0.0002121405003189	-0.0217848707551695	-0.0087403542285216	0.0004745805938194	7.639379204003544e-05	-0.0350011113263519	-0.0402703878748695	0.0012250777940796	0.0016217041395924	-0.0001965313019679	0.0004485002388992	3.862455265319789e-08	2.011524642926395e-07	-0.0001274515969686	-1.1065437230002303e-07	1.624390956984645e-08	1.2244390109112102e-14	-0.000493012293989	2.8771629200104697e-08	8.278066468283172e-16	2.4306112202429614e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.363433310761	2.469722057470108	761017.9597777385	6.099527041154382	1024.8900043388892	-0.3841338157653808	1050399.5209937682	0.1475587884144715	827.0950317382812	4.412669658660889	19.471653516466404	684086.1915261485	848.3218671454758	692.9219062636259	1.18645	26.514509	0.1170093236947263	0.077663595033942	0.0611982962	0.0958004991	0.0465298754	-0.1561434719	-0.0189540902	-0.0442888077	0.0199258267	-0.0365669068	0.0039030823	-0.1554383906	0.0224510566	-0.1393923354	0.0166192262	0.0948917063	0.0813444816	-0.1999188163	-0.1302168158	0.0900108729	-0.0706235304	-0.0369157537	0.039797502	-0.0040834193	-0.0432372056	-0.1288705644	-0.0831190789	-0.2770899626	-0.1830436107	-0.0549583346	0.0304510829	-0.0187076508	0.062772885	0.2428189373	-0.1091533705	-0.1158409869	-0.0579473196	-0.0918592049	-0.046414197	0.1650239908	0.1794507891	-0.0984661143	0.0263347531	0.0186102359	-0.0084840382	-0.0175878407	-0.0048642202	0.1044030547	0.0141312723	0.0284880318	-0.2024259459	-0.1230064545	-0.2645150451	0.0311976541	0.0489821155	0.0452644192	-0.0542118502	0.0351358425	0.0436223959	0.0357046651	-0.0745334745	-0.0537709247	-0.0694219183	-0.1609503962	-0.0197289409	-0.1875796105	0.0506368613	0.1568757492	0.0464975533	0.0589034372	-0.0205822407	0.0941845114	0.005493157	-0.0563313589	0.0502772803	-0.1201760806	-0.0871081137	-0.2111624979	-0.1406544544	-0.0709851155	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.000587656785612	0.0122269703837218	3.453404976758282e-07	0.0001494988047644	-0.0258535154594312	-0.0040686447042616	0.000668404261611	1.6553869729516754e-05	-0.0851240694790647	-0.0501229581527128	0.0072461072046766	0.0025123109339785	0.0008099695557865	0.0010065008577543	6.5605068130098e-07	1.0130439766603426e-06	-0.0001221995559417	5.2520410269e-06	1.493273147234867e-08	2.7583934948240805e-11	-0.0004929501836897	6.211029929996739e-08	3.8576892791315295e-15	2.4299988359970895e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.7296715994734	-0.6337617112876615	759912.6203469257	0.4016539066942651	1024.4792869173248	-0.4107174215644136	1049557.8093226303	0.1686888003765202	825.8027039170265	-1.2923278212547302	1.670111197588998	681950.1057966722	845.9508081655033	700.072575840123	1.234398	27.586039	0.1904394907812716	0.0998939373781439	0.0338224609	0.0597661262	-0.0604303181	0.0700467863	-0.0441721096	-0.0745327849	0.0515092844	0.0094258658	0.0825804402	0.0022847762	-0.0845734426	0.0554848403	-0.1272380972	0.0884240955	-0.0259057389	-0.0887101744	0.0463728182	-0.0365393257	0.204327731	-0.136177125	0.0572244322	-0.0581469574	0.0122010146	0.0583616394	0.0977584645	0.0499598305	0.0936538944	-0.0200737822	0.0565963586	-0.0343360551	-0.0589249404	-0.1516759821	-0.0676967148	0.0513907736	0.0440697731	-0.088836091	0.0185027929	0.0607139827	-0.0413661253	-0.0685961897	-0.1991875443	0.058563914	-0.0723718253	0.1141484992	-0.0496935438	-0.0740229243	0.0223698853	-0.0392701773	0.0051102405	0.090582868	0.0895940592	0.0309639674	-0.0287807822	-0.0951530676	-0.0189651711	-0.0184157145	0.0633627357	-0.0154740433	-0.082919608	-0.0704003677	0.01669666	-0.0417664499	0.0903222222	0.0868527456	-0.0765069048	-0.0556858378	0.1340405483	0.0041564706	0.0819613532	0.0128758277	-0.0580656464	0.0864740817	-0.0367395397	0.1027336039	-0.0185310504	-0.0862806602	0.0324724707	-0.0664015313	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0040025377364827	0.0034148809508707	1.6020308331968057e-05	1.1661411908619574e-05	-0.061280279324535	-0.0354267638651038	0.003755272634093	0.0012550555979538	-0.0229058194025526	0.0622182500765121	0.0005246765625023	0.0038711106425833	-0.0002923615055864	-0.0011023310613729	8.54752499487466e-08	1.2151337688675044e-06	0.0004900826970881	0.0006122822530298	2.401810499851464e-07	3.748895573752481e-07	-0.0005659287870627	-7.297860337300002e-05	5.325876550273651e-09	3.202753920262589e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.5311966952106	-5.198474904262753	750876.3148460338	27.02414133024964	1019.0089005437392	-5.4703863735855975	1038379.13938736	29.925127076310982	821.8861814141273	-3.91652250289917	15.339148515715578	675496.8951994958	842.1991997163093	687.0335458190092	1.066926	23.843414	0.1236715344798556	0.0698762120828716	0.0418556081	-0.0165593174	0.0533362804	-0.0464901479	0.1041029469	-0.0966017227	0.0323077864	0.0240069979	-0.098385259	0.049643834	-0.0626191667	0.100011529	-0.0451828166	-0.0051607679	-0.0451227461	0.0207614508	0.0180583904	0.0380637379	0.0365678649	0.1071457369	0.0047708447	0.0441150511	-0.0493776635	0.1022279865	-0.0232330179	-0.0284245158	-0.0750287976	-0.0251524354	0.022730159	-0.0275821463	0.0378672637	-0.0339684682	-0.0062432742	0.1562623639	-0.130711847	-0.00646409	0.0661886371	-0.0317081912	-0.0209789737	-0.0427794222	0.0027716986	-0.1029918891	0.0570673251	-0.0700868945	0.0206016891	-0.1569182072	0.0368373185	0.0936630939	-0.0830917225	0.0352482013	0.0627349246	0.0762508216	0.0743828102	0.065122422	-0.0119343146	-0.004379159	0.0360080972	0.0208077461	0.0436808133	-0.0601591987	-0.0010862372	0.051274419	-0.0070744431	-0.0819928513	0.0106794892	-0.0239858062	0.1268421467	-0.0403915409	-0.0525430935	0.106772303	-0.0904143555	0.035570774	0.0192654965	0.06543526	-0.0254222558	-0.0345794955	-0.0621012421	-0.1779497909	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0001437067742529	-0.0041462445107356	2.0651636966173963e-08	1.7191343542805096e-05	-0.0171212646916529	0.0441590146328821	0.0002931377046416	0.001950018573347	0.0283394112250903	0.0512452306276429	0.0008031222285847	0.0026260736620803	-0.0001009375820439	0.0001914239235425	1.0188395468869045e-08	3.664311850440488e-08	0.0002360265470311	-0.000254056150057	5.5708530903424055e-08	6.454452738178494e-08	-0.0005289879664903	3.694082057240002e-05	1.3646242245622526e-09	2.798282686915428e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.649614879514	0.1184181843034366	751081.5549708101	0.0140228663737226	1030.1283227328595	11.119422189120314	1061164.3612964144	123.6415498199012	821.6919647753239	-0.194216638803482	0.0377201027881222	675177.6849763321	842.3274814247552	678.9676044975553	0.994779	22.231092	0.0490596221249962	0.0272922937130713	0.0049748851	-0.1157062908	0.0329515941	-0.0123255192	-0.1492302054	-0.0307531151	-0.0006374329	-0.0261149006	-0.133129198	0.0476853414	0.0051479156	-0.0770726129	-0.0815310935	-0.0153965417	0.0497190884	0.0446453261	-0.0315585542	-0.0172171447	0.1236284987	0.0629397045	-0.1268349665	-0.0940329495	0.0361326531	-0.0107338164	-0.0292481248	-0.0125696076	0.1006764161	-0.0617858538	-0.0100119204	-0.1684271563	-0.1736249002	-0.0811003804	-0.0625614595	0.0041584122	0.0250722324	0.0109345977	-0.0233937373	-0.0367670273	0.0296530601	0.0069149439	-0.0515450705	-0.1308576026	-0.0285200939	0.1739801462	0.12826899	-0.0225507708	-0.025587279	0.0554227445	-0.0304934506	0.0891260061	0.0395951883	-0.0442485142	-0.0829211885	-0.1452920565	0.0031472495	-0.0284183325	0.0664423105	0.0050189546	-0.0240044542	-0.0845171766	0.0084010402	0.0038185341	0.1688758349	-0.0117384168	0.0480943832	-0.0596748251	0.036688728	0.046396073	0.0151912641	-0.0307158749	-0.0637222816	0.0900194366	-0.0647164436	0.072774421	-0.0841926916	-0.0439425919	0.1475873934	-0.100275669	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0090808600914584	0.0092245668657113	8.246202000064185e-05	8.509263385997879e-05	-0.0227364328225974	-0.0056151681309445	0.0005169453774964	3.1530113138774775e-05	0.0282716102338298	-6.780099126050057e-05	0.0007992839452135	4.596974415906474e-09	-0.0004310304210241	-0.0003300928389802	1.8578722384821293e-07	1.0896128234600827e-07	-0.0001168858299354	-0.0003529123769665	1.3662297239687253e-08	1.24547145816145e-07	-0.0005290244732852	-3.6506794900015994e-08	1.3327460738718334e-15	2.798668933346833e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.3405457087728	2.6909308292587184	755752.9844132268	7.241108727855014	1024.3717422485352	-5.756580484324331	1049337.4663172993	33.13821887250376	822.2217104136944	0.5297456383705139	0.2806304413725833	676048.5410756211	842.4341971884896	680.7204429742595	0.976927	21.83214	0.0709903919950638	0.0393536098040811	0.0280409598	0.0071460278	0.0496628517	-0.1135097039	-0.058909168	-0.0829992058	-0.0013881295	-0.0540202516	-0.0531305018	0.0165173413	0.1274511093	-0.1193509486	-0.0897536648	-0.0093093258	0.0528713233	0.0005772427	-0.0058231327	0.0660014558	-0.0864356036	0.00733084	-0.0272715163	-0.0313290299	0.0470648566	0.0915850074	-0.0538043943	-0.0292283363	-0.0384042218	0.0683413852	0.1029192909	0.0146037123	-0.0858225485	0.0263209874	0.0908826823	0.048033229	-0.0352171326	0.0092023306	-0.0618793244	-0.0037339646	0.0432980768	-0.0232590147	0.0821974482	0.0305954176	0.0771413688	0.0363296136	0.0663723496	0.0267338171	0.0889410045	-0.0386675646	0.0199336495	-0.1727303038	0.0144515052	-0.0397696348	0.0271300692	0.098487835	-0.0140070885	-0.004301645	0.0529755012	0.0241995414	0.000765239	-0.0442155222	-0.0597873649	-0.0097114545	0.0188933059	-0.0391728631	0.0534384165	-0.0403534426	0.0966896666	-0.0630179001	-0.1115286937	0.0756932378	-0.0389874218	0.0246517002	0.0344316696	0.0583510945	-0.0290003699	0.0067743954	0.032528308	-0.1452932055	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0116870940459818	-0.0207679541374402	0.0001365881672396	0.0004313079190548	-0.0213216788326064	0.001414753989991	0.0004546139882408	2.001528852195455e-06	-0.0021300683124678	-0.0304016785462976	4.5371910157794216e-06	0.0009242620584324	-0.0007990310980753	-0.0003680006770512	6.384506956914197e-07	1.3542449831014158e-07	-0.0001167886758899	9.71540454999982e-08	1.363959481611611e-08	9.43890855701572e-15	-0.0005290467486152	-2.2275330000031197e-08	4.961903266102898e-16	2.798904622203147e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.2002816826864	1.859735973913644	758989.9308039921	3.4586178926685287	1022.3384288261676	-2.033313422367541	1045175.863054757	4.134363473580004	824.8069440126419	2.585233598947525	6.683432761127173	680306.4948914734	844.7857723548764	693.1057634294987	0.8803299999999998	19.673418	0.0317415522112853	0.0168631672293486	0.0129757429	0.0392235683	-0.030136644	-0.0251370165	-0.1560664443	-0.0508658766	0.012906887	-0.0045891988	0.051994323	0.0055354815	0.0132010256	-0.0593753275	0.0313605554	0.0633322455	0.0255761236	-0.0481750008	0.052639525	0.0755127424	0.0953372871	-0.0803232957	0.0279069705	0.0006948698	-0.0628158398	0.0047323584	0.0546210728	0.0720680475	0.0497414424	-0.0201839734	0.04892293	-0.204903351	-0.0228949528	-0.1482140298	0.0173451517	0.0054838147	0.1162300333	-0.0565637781	-0.0513378572	0.0568120022	-0.0340675276	-0.0965832515	-0.0674595541	0.0342551065	-0.0647254334	0.0299296804	-0.0111854967	0.0166437625	0.0567691161	-0.085652528	0.0438977785	0.095195811	0.029543198	0.0881063631	-0.1679654669	-0.0593389604	0.0047278085	-0.0349449011	0.0645400689	0.008061241	-0.0726311027	-0.0685714715	-0.0192379053	-0.0526777577	0.0580948677	-0.0203079992	0.0363092888	-0.0737104236	0.0441603703	0.0059228929	0.0865637047	-0.0229442585	-0.0261831365	0.0340998828	-0.0371446811	0.0601305964	-0.0835246874	0.033480949	0.141121559	-0.0335795315	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0003589079268664	0.0120460019728482	1.288148999675371e-07	0.0001451061635298	-0.0201588480258294	0.0011628308067769	0.0004063791537284	1.3521754851896476e-06	-0.0057849664277966	-0.0036548981153288	3.3465836570733753e-05	1.3358280233434014e-05	-0.0008919774193054	-9.294632123010004e-05	7.956237165507215e-07	8.639018630208943e-09	8.773600622302702e-05	0.0002045246821129	7.697606787967036e-09	4.183034559339385e-08	-0.0005289613256316	8.542298360000607e-08	7.297086127126904e-15	2.798000840139396e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.9076920985435	-1.2925895841428885	756739.3927722144	1.6707878330346848	1021.7805476353086	-0.5578811908590069	1044035.4875259112	0.3112314231142636	824.2200624346733	-0.5868815779685974	0.3444299865589109	679338.7113198168	843.9637584203047	695.8205475754404	0.997028	22.281347	0.1537496032659104	0.0751423871466347	0.0625893118	0.061860808	-0.0294291226	0.0467246293	0.047526984	-0.1139076699	0.0550491493	0.0583223171	0.0710426545	0.0107074886	0.0318645805	0.1038039213	-0.0988684192	0.0503849175	-0.0625566298	-0.0416232033	0.0118022429	0.0001706707	0.013296345	-0.086252197	0.0084655752	0.071233301	-0.020690259	0.0123203692	-0.0132957968	0.0091507892	-0.2292452484	0.0167985268	0.0703705336	0.0809723184	-0.1585648348	-0.044028191	0.0627258542	0.0829352423	-0.0038889406	-0.0517798099	0.0481302027	0.0270127304	-0.0422838024	0.0069253328	-0.0745142696	0.0936705304	0.0187166318	-0.0546632098	-0.0288167693	0.0060391309	0.0124409177	0.0077446702	-0.0388862803	-0.1390149385	0.0209645425	0.1700835457	0.0824345559	0.0362583888	-0.0317719372	0.0093136699	0.0195087088	0.0268449023	0.0365585075	-0.0946745287	-0.0554747482	-0.0302576055	-0.0873607995	0.0401079746	-0.0098981264	0.0354924415	0.0248321222	-0.0209289288	-0.0208503338	0.0615091279	-0.0384455129	-0.0564673961	0.0316851075	0.0363833742	0.0116502731	-0.0242744201	-0.0632629917	-0.0255403772	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.011613655088638	-0.0119725630155044	0.0001348769845178	0.0001433422651602	-0.0390680881535416	-0.0189092401277121	0.0015263155119728	0.0003575593622074	-0.0375530509423498	-0.0317680845145532	0.0014102316350787	0.0010092111937237	8.62354098275399e-05	0.0009782128291329	7.4365459081237655e-09	9.5690033908027e-07	0.0004799573181231	0.0003922213119	2.3035902721991866e-07	1.5383755750861437e-07	-0.0009805214967614	-0.0004515601711298	2.0390658815077434e-07	9.614224056112163e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.2017017662429	-0.7059903323006438	755511.5983533326	0.4984223493019734	1026.456386270194	4.675838634885281	1053612.7129148657	21.863466939485846	824.2590723931789	0.0390099585056304	0.001521776862611	679403.0184224638	843.9247891785668	698.3899323778985	1.021762	22.834095	0.0741169540556965	0.0590809438290884	0.0160400375	-0.0133940198	-0.0361091762	0.0289463604	-0.0354100798	0.0484466586	0.0569202257	0.0538896352	0.0265461034	-0.0176633369	-0.0266090624	0.0679275117	0.2077415091	0.0439770339	0.0535463278	-0.0175341668	0.0150433636	-0.0245706581	0.1151363639	0.0285984866	-0.0466194068	0.0437421214	0.0130917351	-0.1439479227	0.1128707851	0.1164882387	-0.027432825	-0.0145541171	-0.0625597667	0.0823025347	-0.0254876725	0.0316072822	-0.2156813098	-0.0329812857	-0.0799554681	-0.0468848573	-0.0096257261	0.0513765479	-0.0308857773	0.0641448349	-0.1015823522	-0.0926475654	-0.1044966581	-0.0955729767	-0.054487517	0.0393366142	-0.2117207217	-0.0545005281	0.0567214651	-0.0548149026	0.0200514646	-0.0168942816	0.1139992064	-0.0902886275	-0.0236174252	-0.0058586487	0.0234842539	0.0038398018	-0.0459699431	-0.0417561303	0.0666114339	0.0233677135	0.0220045461	-0.037822075	0.0146411929	0.0603803263	-0.0725901677	0.0446161531	0.1382779194	-0.0060344964	0.0542719442	-0.0128465517	0.056398238	-0.0760473179	-0.1166368857	-0.0079472603	-0.0569764607	0.0187720126	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0091061633463311	0.0025074917423069	8.292221089006401e-05	6.287514837737296e-06	-0.0433898457498145	-0.0043217575962729	0.0018826787141926	1.8677588720942528e-05	-0.0947107302288685	-0.0571576792865187	0.0089701224204855	0.0032670003014205	0.000254718562698	0.0001684831528704	6.488154618293494e-08	2.8386572801170825e-08	0.0004458756849812	-3.408163314190001e-05	1.988051264574543e-07	1.161557717619057e-09	-0.000980557219361	-3.5722599599956675e-08	1.2761041221788248e-15	9.614924604409764e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.8484961870755	-1.3532055791673656	753161.0123341684	1.8311653394896852	1020.8050862016348	-5.651300068559067	1042043.0240151272	31.937192464895716	821.6683583855629	-2.590714007616043	6.711799069257979	675138.8911720258	841.7497782359003	700.8509900068445	1.054625	23.568521	0.1103378135359316	0.059906004423625	0.0501648701	-0.0213132706	-0.0575867372	0.2065697374	0.0082760301	-0.0121529695	0.0471163594	0.1293980136	0.0464737887	-0.066322271	-0.0175156329	0.1210805065	0.019555919	-0.0082381194	-0.0390248681	0.0238592669	-0.0587945565	-0.1932582108	0.0917391436	-0.0635406174	-0.0459997297	-0.0360966275	0.2315047426	-0.0515433297	0.0460734205	0.0545874516	-0.0020352461	0.1690104054	-0.0504749633	0.191716133	-0.1647214608	0.0271425566	0.0584337226	0.1538811882	0.0118072814	0.0018521593	0.077220232	-0.0080572779	-0.0058296867	0.1755978712	-0.1333218037	0.0507377818	-0.0604247253	0.1172007386	0.0128123351	0.0835857185	-0.0626113456	-0.070143324	0.0350827778	-0.1118075624	0.1687379678	-0.0565839392	0.2799212034	0.0577054436	-0.04501971	0.035862157	-0.0246547387	0.0037787526	0.0369722534	-0.0235367422	-0.0184080514	-0.0271569832	0.0225767621	0.1793828855	-0.0237577744	0.1171876097	-0.0767957755	0.0359120894	0.0432728705	0.0185369852	-0.0007349896	0.0029336575	-0.040205182	-0.0137369646	0.0472163503	-0.114807935	-0.1582776286	0.0382761614	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.011344516453505	-0.0022383531071739	0.0001286980535638	5.010224632395053e-06	-0.016845794346878	0.0265440514029365	0.0002837807871773	0.0007045866648817	-0.1395565014339297	-0.0448457712050612	0.0194760170924784	0.0020111431949766	0.0002290603982368	-2.5658164461199996e-05	5.246866604040141e-08	6.583414035179863e-10	0.0009288611226596	0.0004829854376784	8.627829851884526e-07	2.332749330093957e-07	-0.0012061063736366	-0.0002255491542755	5.0872420994438374e-08	1.4546925845268295e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
