global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
987.9383238696238	0.9783863709243406	976022.1317703216	0.9572398908105012	1193.5395410616104	-10.571804098887014	111.76304190524428	1424536.6360775596	896.2330805934488	-0.935607120363784	803233.7347500232	0.875360683675412	949.2721035462206	832.7356802442847	1.418678	27.386761	0.1506607302342854	0.0979018411933087	-0.1714939956	-0.289319971	-0.1459720717	-0.0688481757	0.0283381209	0.019255463	0.2490046498	-0.0494593624	0.1460900172	0.0158038203	0.2379971308	0.2263824812	-0.0581529774	-0.014282346	0.1628646444	0.1348225048	-0.1840725115	0.0878316818	-0.316179358	0.0880600912	-0.030010958	0.2384947634	-0.0340019944	-0.1091293198	0.1079991595	0.0577942696	0.1026131358	-0.0037795871	-0.0602581	-0.1764233839	-0.1316292964	-0.1804567117	-0.0879823157	-0.1163751646	-0.093199381	-0.0034661265	-0.081642272	-0.1278638235	-0.0504982629	0.0751647404	-0.0204839544	0.044587528	-0.0278462801	0.0444813576	-0.0173492989	0.0359259566	0.0588555912	-0.0003472151	0.0755555741	-0.1024349111	-0.0111937689	-0.1023254136	0.1275597692	-0.1332233532	-0.1645372088	-0.1677300425	0.2495891822	-0.1402521225	-0.0851095981	-0.1658155764	0.063864352	0.0764948984	-0.1336314971	-0.035961214	-0.0648092148	-0.2074191123	0.0808927772	-0.1137875687	0.0422397144	-0.0786828857	-0.1927249068	-0.1028666528	-0.2217885096	-0.0399065956	0.0484811813	0.1077608295	-0.0401722781	0.1079776359	0.2062260439	-0.0070282883	-0.0021899204	0.1633420603	0.0161843544	0.0035240948	-0.1989040357	-0.3379458752	0.0935646363	0.1722456614	-0.2738553681	0.0503534366	-0.2081786915	0.0172860047	0.0311395189	0.0517006477	-0.1917268421	-0.0623873243	0.2055555004	0.1316465398	0.2176222473	0.1192279754	0.2308756742	0.1209437931	-0.2529170476	0.1122218497	-0.0829906465	-0.0080998277	0.0544592255	-0.1000299904	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0260553393212461	0.0071613151492045	5.128443466622588e-05	0.0006788807071452	0.4691883178822138	0.0942026415212496	0.008874137669581	0.2201376776371413	-0.0385114745592929	0.0023934168338613	0.001483133672731	5.728444140610659e-06	0.0124246288555877	0.0003132028439884	9.80960214824222e-08	0.0001543714021991	-0.0067807735027669	-0.0004566988110238	2.0857380399064325e-07	4.597888929582569e-05	0.0054879224127836	-0.000168165479587	3.011729240873257e-05	2.8279628524759248e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984.445115739204	-3.4932081304198164	969132.1859027748	12.20250304243111	1199.5627755988137	6.02323453720328	36.27935429015841	1438950.8526023298	895.0691878040385	-1.1638927894102835	801148.8509561812	1.354646425241251	951.8312451296756	817.7650155237276	1.489447	28.752909	0.5206130685086048	0.3001260336026508	-0.13093818	-0.2112335655	-0.0344620324	0.0708497671	0.2691102316	0.0528585638	-0.0188010364	-0.1316478226	0.1363663103	-0.0909366804	0.2444993137	0.2587139579	0.0918436275	0.0439681149	-0.1416721199	-0.1457991636	-0.2706941036	0.076559692	-0.2103787309	-0.0384322904	0.0072076742	-0.0425155769	-0.062597366	0.0677325065	0.0995287995	0.0514745373	-0.0055307579	-0.0509883261	0.0553135206	0.0191992	-0.0881629141	0.0588085724	0.0418708383	0.0121844698	0.0215189202	0.0301539742	0.0978720897	-0.0355161405	0.2176108386	-0.0333824741	0.2087611324	0.0680097112	-0.0608355522	0.0351688057	-0.0753760751	0.0449382816	0.0550451665	-0.0825656484	-0.0456832857	0.0365978509	-0.1522642969	0.1431062933	0.1218956301	0.1166187996	-0.2399906257	-0.0005549666	0.2561471951	0.0139990863	-0.0821809567	0.0405447953	0.0670614434	-0.0847075621	0.0877795981	0.0838380617	-0.0984841788	0.2066311102	0.1198045646	-0.0290354719	-0.0978499347	0.1463170345	-0.0198473804	-0.0186392125	0.141183899	0.0365231738	0.068974753	-0.0706729677	-0.0486817294	0.2290040225	0.095142796	0.0727666623	0.0209828804	0.0350732776	0.0553204697	0.0433316681	-0.1224636888	-0.283741371	0.1799251965	-0.0642939854	-0.0807182272	0.0757898445	0.1281507375	0.0799724654	-0.0090319912	0.0822287564	-0.041190664	0.0322734402	0.0466123831	0.0818476224	-0.0060070875	0.0111117361	0.064215891	-0.0636226486	0.1126734887	0.175571795	0.0671101669	-0.1631295614	-0.20024283	0.2642507479	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0842991804906319	0.0582438411693858	0.0033923450341646	0.0071063518313921	0.2864121866502245	-0.1827761312319893	0.0334071141481333	0.082031940661763	-0.0043100663809383	0.0342014081783546	1.857667220809458e-05	0.0011697363213824	0.0082831042838131	-0.0041415245717746	1.7152225778612787e-05	6.860981657652292e-05	-0.0071750494065656	-0.0003942759037987	1.55453488316282e-07	5.1481333986657365e-05	0.0051158891297794	-0.0003720332830041	2.6172321588195028e-05	1.3840876366288305e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
984.1912618969758	-0.2538538422281817	968632.4399943616	0.0644417732140106	1199.911403290213	0.3486276913993151	0.1215412672104161	1439787.375745888	894.6438675400633	-0.4253202639752089	800387.6497270423	0.1808973269479414	950.0731619422698	805.6583951031237	1.297895	25.055105	0.2537962393176627	0.1320223378552587	-0.1290572036	-0.1918075538	0.0359356488	-0.0362133714	0.1940283011	0.1699792695	0.1208006518	0.1394440099	0.0722652201	0.0645306644	0.1435529213	0.1383895041	0.0756267877	0.1894450041	0.0325282873	-0.0376831119	-0.3104362659	0.0409661076	-0.1139638102	0.137034004	0.0883938712	-0.1123182878	0.0183409444	-0.0068708254	0.0369617495	0.0433421066	0.0835775304	-0.0506918169	-0.0677910698	-0.0341328415	0.059338844	0.0309647374	-0.1184092086	-0.0818199072	0.0705535948	0.0787352852	0.0436205195	0.0630969916	-0.0232324791	0.0444484231	-0.2034675126	-0.080809382	0.1506139111	-0.1937630222	-0.0151889801	-0.0218765381	0.1408668448	0.0929829704	0.0406752672	0.0920979072	-0.0282724248	0.078667518	0.2403684476	-0.0131825047	-0.0680193357	0.0296882816	0.2007672921	0.0880788085	-0.142510366	0.0950011394	0.1219687103	0.0236415936	0.1092928571	-0.036197454	0.019041063	-0.0155296062	-0.0820161888	0.0565600537	-0.0025980548	0.0073233578	-0.1353139854	-0.1120882514	-0.0866533697	0.2147324144	-0.0587262052	-0.0309612747	-0.1109766088	-0.000529995	-0.209132928	0.0392845106	0.0180427986	-0.1407291532	0.0285688142	-0.0600906144	-0.1285187579	-0.2577052214	0.0679791214	-0.163324811	-0.0075629303	-0.0516982947	-0.0795690673	-0.0165585013	-0.0381342421	0.022939224	0.0079949282	0.3199000814	0.0698587701	-0.1330707829	-0.1410816903	-0.085930972	0.0793477197	0.1034441486	0.1236444007	0.0045808113	0.1341099614	-0.1665993229	-0.2124941575	0.1523862047	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.060994471021246	-0.0233047094693858	0.0005431094834524	0.0037203254951616	0.3594686571481844	0.0730564704979598	0.0053372478816192	0.1292177154719189	-0.0194278032036052	-0.0151177368226669	0.000377439537318	0.0002285459666394	0.0089645082856168	0.0006814040018037	4.643114136740986e-07	8.036240880289227e-05	-0.0053628138456367	0.0018122355609289	3.284197728295286e-06	2.875977234295269e-05	0.004763182241959	-0.0003527068878204	2.268790507011357e-05	1.2440214871595225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.859323790056	2.668061893080221	973891.3249513666	7.1185542653068135	1201.8813621834531	1.9699588932401184	3.880738041055832	1444518.808763953	896.4454988910051	1.8016313509417612	803614.5324819429	3.245875524696236	950.169326196851	806.6436075238877	1.497612	28.910522	0.3766362956987679	0.18110425000326	-0.1498615371	-0.2385957266	0.0439301208	-0.1042657863	-0.0663895785	0.093737715	0.2618398961	-0.1033511188	0.2016194507	0.0406310265	0.130172482	-0.0353451754	0.1565620948	-0.0301775481	-0.0334054888	-0.0653159211	-0.2664410611	0.078085643	-0.088104385	0.1827626182	0.0810326795	0.0971960903	0.0211139273	0.2688256202	-0.1237319838	-0.0324961475	-0.0568144885	0.0469824043	0.0517782624	0.1713723228	-0.0723255496	0.0387588288	-0.0290098131	0.0662506234	-0.1210205251	-0.067312218	-0.0784558636	-0.0747677783	-0.0391656385	0.0002902834	-0.1535981978	-0.1110362424	-0.0534283964	0.0689797204	0.0590200091	-0.0131257183	0.0422447761	-0.035170255	-0.0464215306	0.0582873016	0.0643001487	-0.1608908032	0.2680096094	-0.154012832	-0.1172906635	-0.1082814802	0.1584246034	-0.1181546142	0.0536062816	0.0649070626	0.0448620317	-0.1745107758	0.1000708211	0.0043224567	0.0214815365	0.093377236	0.0476413631	0.0865361691	0.0422083087	-0.1157377681	0.0082432874	0.1461731228	0.0807424376	-0.0799243955	-0.0875251021	-0.0231327807	0.0283140204	0.0015657756	0.0149065478	-0.0677440014	-0.0121549354	0.0040419428	-0.1755692443	-0.0812037259	-0.1136445083	-0.3205067693	-0.1727461979	-0.0314780024	0.0250368518	-0.1566076324	0.0009006675	0.1194944851	0.064950954	-0.1028461838	0.0892204131	-0.1966197925	0.0878210944	-0.2733270792	0.1060842452	-0.0377807512	-0.0364072594	-0.0947657657	-0.1934710445	0.0852091468	-0.022650614	-0.0446664444	0.1142424712	-0.116535643	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0148692861253323	-0.0461251848959137	0.0021275326816822	0.0002210956698769	0.3990516075909909	0.0395829504428065	0.0015668099657576	0.1592421855209541	0.0003921039184575	0.0198199071220626	1.537454828697258e-07	0.0003928287183271	0.0078103906510327	-0.0011541176345841	1.3319875144579987e-06	6.1002202121739006e-05	-0.0027800315472725	0.0025827822983641	6.670764400743458e-06	7.728575403830331e-06	0.0030779171101476	-0.0016852651318114	9.473573736939352e-06	2.840118564499295e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.1851139872388	2.325790197182755	978487.1897339466	5.409300041311399	1204.5048812448165	2.623519061363368	6.8828522653369255	1450832.0089425894	899.4079819199461	2.962483028941051	808934.7179413101	8.776305696763744	954.070291406968	798.604664981093	1.332679	25.726603	0.3232953403367066	0.1535884168130278	-0.0303474768	-0.208388269	0.0712908347	-0.1824181789	-0.1639334995	0.0447601603	0.1665716086	-0.0556178509	0.2380879511	-0.0901845676	0.1113573798	-0.1666080785	0.1320266412	0.0141318913	-0.0431874235	-0.0678909986	-0.1928481896	0.064454625	0.1643189506	-0.0371459263	0.0474419838	0.2717993904	0.0874072092	0.2214204736	-0.2445689758	0.1158352308	-0.1589539913	-0.1504522912	0.0390545893	0.0470039068	0.08628037	0.0331727825	-0.0342671193	0.1866410365	0.2778185022	-0.0154418331	0.0902321162	-0.0047585088	0.0238283257	0.0638650303	0.0016196227	0.0581982278	-0.0038204298	0.2090342327	-0.0462274378	-0.0332734508	-0.0011366079	0.1004490772	-0.0918200285	0.0273867166	-0.0651280968	0.0392152211	0.1914609169	-0.0534187422	-0.2070240799	-0.0327712411	-0.0562619251	-0.0842080196	0.1439174	-0.0447016255	-0.177778754	-0.1414600861	0.2785438077	-0.0733098547	-0.161880557	0.1322766419	-0.2955272858	0.0544259486	-0.0214362174	0.015252211	0.0582679695	0.0651288638	-0.0025924052	-0.0514180003	-0.0592718355	-0.0889306889	0.0036271009	-0.193799043	-0.0451449427	0.0783991535	-0.1070014852	0.085719907	-0.0109196204	0.0940928467	0.006854994	-0.2396710453	-0.2863920813	-0.1127021889	0.1722583291	-0.2684079182	0.0324348717	0.0888072743	0.0296667106	-0.2071026187	0.2443102004	-0.1484194331	-0.0635653657	-0.2594069512	0.0453235614	0.0466729617	-0.0484037254	-0.1099691263	0.2175302947	-0.0488662663	0.1188979428	0.1097133297	0.0362140075	-0.1296375679	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0215307708776038	0.0066614847522714	4.437537910474568e-05	0.0004635740945838	0.3228792966083631	-0.0761723109826277	0.0058022209604341	0.1042510401783113	-0.0437879594186298	-0.0441800633370873	0.0019173853900475	0.001951877996469	0.0060471345155431	-0.0017632561354896	3.1090721993417186e-06	3.6567835849072685e-05	-0.0013574424141953	0.0014225891330772	2.0237598415493397e-06	1.8426499078563643e-06	0.00233813275342	-0.0007397843567276	5.466864772615391e-06	5.47280894458869e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988.580651462217	-0.604462525021745	977291.7044454614	0.3653749441556637	1198.080395110666	-6.424486134150584	41.27402208789312	1435396.633148529	899.0926199966336	-0.31536192331248	808367.539332411	0.0994531426753465	953.8594426303872	830.2935945737307	1.707119	32.954948	0.444196903016656	0.2047680768913997	-0.1634630492	-0.1750201711	-0.130782136	0.0691942831	-0.030223792	0.1008258074	0.1023933702	-0.1519066443	0.0357526727	-0.0915766092	0.0800597243	0.108004206	-0.0310446612	-0.0521633744	0.0348652338	0.0257532261	-0.0999948156	-0.0559184591	-0.1202594301	-0.0161836674	0.003376139	0.2706115574	-0.0169341558	-0.0793328271	-0.0273514519	0.1186401595	-0.0903892303	0.0543900146	0.0766249991	0.0775538642	0.0311582583	-0.1079282087	0.1621904116	0.0045948231	0.0490027729	-0.0977909526	0.1111611889	0.084076188	-0.1602275535	-0.0627217173	-0.0354916835	-0.035343433	0.0411219555	-0.1115491207	0.0712574753	-0.0431436677	-0.1023547371	0.0082545437	-0.0179764734	-0.0519867107	0.1122220946	0.0073314721	0.1192393457	0.0773701149	-0.1165437661	-0.1338660627	0.0708406613	-0.130589465	-0.0690509036	-0.2001043662	-0.0408118654	0.1111235684	-0.043367216	0.0128342244	-0.0346427925	0.119971046	-0.1040503775	-0.0664034657	0.0432933961	0.0110924009	0.1501128519	0.2328259406	-0.0981100509	-0.0225524763	-0.1676541625	0.0116878446	0.206787282	-0.0498134208	-0.0750172104	-0.0515811122	-0.0654930855	-0.1378024955	0.0578946251	0.0848429997	-0.1412728065	-0.1649525865	-0.0126779154	0.0336756635	-0.0175817682	0.106767674	0.2023823255	-0.040310014	0.0088496878	-0.0368133039	-0.0927563689	-0.0946134721	-0.0809225321	-0.0318501371	0.071408125	-0.2185643919	-0.1625649582	-0.2850714234	-0.0041013017	-0.2431492121	-0.0797970703	0.0595896197	-0.065929378	0.1954535962	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0374152702404018	0.015884499362798	0.0002523173200067	0.0013999024471622	0.2858875505853575	-0.0369917460230056	0.0013683892738305	0.0817316915796953	-0.1334213386501872	-0.0896333792315574	0.0178012536072079	0.0080341426724681	0.0075141723772995	0.0014670378617563	2.1522000878267896e-06	5.646278651577082e-05	-0.0041451206144078	-0.0027876782002125	7.771149747940004e-06	1.71820249079885e-05	0.004117162259437	0.001779029506017	1.6951025070532385e-05	3.1649459832790914e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
986.1392747809872	-2.4413766812298263	972470.6692655714	5.960320099652761	1201.4190187846143	3.3386236739484048	11.146408036248744	1443407.658697385	898.575048474298	-0.5175715223356292	807437.117740587	0.2678802807328207	955.8987883740984	824.5250646599895	1.587574	30.647202	0.6270405205674665	0.3360489317054535	-0.1093806494	0.0302723866	-0.0413526652	0.0522847303	0.1095719403	0.1225327562	-0.0871153869	-0.0633535416	-0.1389961283	0.1298351493	0.0453625231	0.019305148	-0.1748607356	0.0829063462	-0.0911244839	-0.168243218	-0.0063811853	-0.1780814669	0.0214129047	0.0059354531	0.0161055826	0.0359749795	-0.0826046694	-0.1938692137	0.0099917178	-0.0061460769	-0.0468358354	0.0015796275	-0.1041584537	0.2112854994	-0.1312873083	0.2487878873	-0.0739102629	-0.114479379	0.0495064276	-0.0407309452	0.0308850688	-0.0450045447	-0.1841225172	-0.0230240573	-0.1170655325	0.2482366631	-0.0863926906	-0.0811573255	-0.0618447022	0.0775991591	-0.03707541	-0.1525825697	-0.1734064315	-0.078985496	0.0705453676	0.013865748	0.0062284635	0.2068755783	0.099365686	-0.020960341	-0.0526425688	0.0149343856	-0.1994874539	-0.1550220478	0.0731255948	-0.0308707595	0.1133791357	0.0274934831	0.03738488	0.2060272108	-0.0550001541	0.2269208969	0.0135335422	0.0134671971	-0.1760147587	-0.2000730257	0.0969863462	-0.0888529326	-0.0748853475	0.0631832014	-0.1198268416	-0.0703427575	0.1540516527	-0.0087042583	0.0347986505	0.0459348369	0.2286754975	-0.1573199198	-0.1035207871	0.0821012043	0.1244080851	0.0549242443	0.1586135401	0.0587135195	-0.1993995192	0.0845264807	-0.0421251419	0.1670918162	-0.0281933642	0.0620372096	0.1030767386	-0.084961143	0.0958416311	0.1373267854	-0.285136869	-0.2877926044	0.1199203388	-0.1522024944	-0.1253502377	-0.2984681676	0.0825789033	-0.0553277101	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.015103364184867	-0.0525186344252688	0.002758206961895	0.0002281116097007	0.0168649568659162	-0.2690225937194412	0.0723731559315355	0.0002844267700892	-0.3113798000116787	-0.1779584613614915	0.096957379855313	0.0316692139701494	0.0089532030043263	0.0014390306270267	2.070809145521144e-06	8.015984403667748e-05	-0.0038480349262619	0.0002970856881459	8.825990610112317e-08	1.4807372793731424e-05	0.0049318625654896	0.0008147003060525	2.432326836487766e-05	6.637365886821996e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
987.3043168884176	1.165042107430395	974769.8141465049	1.357323112085856	1204.9245997389703	3.505580954355992	12.289097827543465	1451843.2910561175	899.1037651993967	0.5287167250986613	808387.5805957319	0.2795413753990534	954.9392059501783	798.7746415747899	1.49638	28.88674	0.362455846669463	0.2357274210308475	0.0528132381	0.0683341878	0.0125966087	0.0150775234	0.1874787862	0.0848980122	-0.0682736968	0.1814187458	-0.0943406931	-0.0197117093	0.0484715198	0.00599659	-0.0053259732	0.2357654351	-0.2117033218	0.0070377155	-0.0057405473	-0.0254473395	0.1758732206	0.0897352616	0.1581347857	2.62695e-05	-0.2142462717	-0.0274635037	-0.0374146493	0.1029612618	0.1260401151	0.0854240371	0.1177481547	0.201679524	0.1335231272	0.0158108302	0.0288351333	0.1426025987	0.0438756228	0.0134682215	-0.1323181129	-0.0359862417	0.0137023588	0.0078352846	-0.024960362	-0.09621835	-0.0924055482	0.1333642414	0.0727934264	0.0396681581	0.0481205476	-0.0429180113	0.0353377403	-0.090292467	-0.1117717333	0.0409060677	0.0801817396	0.0730998282	0.1232045327	0.272717588	-0.0800723897	0.0183049324	-0.0098786327	-0.0157585563	0.1187093402	-0.0374072238	0.0639924285	0.067741903	-0.2281792519	0.0637257633	-0.0698795238	0.1514352297	0.0189338726	-0.251549034	0.0967742287	-0.0041316791	-0.0790036537	0.0273212612	-0.0354487494	-0.053061835	-0.0877418636	-0.2110221264	0.2430651005	-0.0415656579	0.1538659037	0.0342206072	-0.0488918785	0.0323985414	0.060568661	0.046061053	0.1496697432	-0.152099575	0.141047019	0.0395864018	-0.115935436	0.1021799691	-0.0717790839	-0.0746636438	0.0363137258	0.0551331646	0.0265115294	-0.0642339846	-0.0564832896	0.1111366958	0.0520973743	0.0126429405	-0.0479893721	-0.0844498298	-0.0929596623	-0.0306155692	0.1941216733	-0.1099405801	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0042308472336713	0.0108725169511957	0.000118211624854	1.7900068314664087e-05	0.0341510822043176	0.0172861253384013	0.0002988101292149	0.001166296415726	-0.2429132562518177	0.068466543759861	0.0590068500628612	0.0046876676144209	0.0047742774702311	-0.0041789255340951	1.746341861951285e-05	2.2793725362756276e-05	-0.0034269795462154	0.0004210553800464	1.7728763306610254e-07	1.1744188810178709e-05	0.0042152302672312	-0.0007166322982583	1.7768166205782017e-05	5.135618509071161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.9899212515488	-0.3143956368687668	974149.1046521384	0.0988446164821174	1202.5939025878906	-2.330697151079676	5.432149210050916	1446232.094541573	898.3762697966202	-0.7274954027764124	807079.9221336899	0.5292495610608146	953.7642468406112	799.6771819754823	1.156508	22.32571	0.0658836126622739	0.0355113912078513	0.0075222652	0.029531814	0.0397916651	0.0347462178	0.1847953315	0.10651682	-0.0083667222	-0.0537006675	0.0245401412	0.0765727867	-0.0401011558	-0.1197422373	-0.059453756	0.0460788228	-0.0562635374	-0.0854619213	-0.0191042636	-0.0675644462	0.0758724849	-0.0280614023	0.1306131994	-0.0024840865	-0.0072164683	-0.0961334169	0.1384554318	0.0166380116	0.1146164405	-0.054398426	0.0125852091	0.1127547437	-0.0173026188	-0.0315902041	-0.0885255618	0.0091726903	-0.0110030902	0.1453657381	-0.0011264406	-0.0952619697	-0.1119916464	-0.077246702	0.1820893598	0.0027074529	0.1529485216	0.0947443074	-0.0246543527	0.0369634402	0.0775659831	-0.0509418689	0.0677357724	0.0200002295	0.221567171	-0.11721353	0.0898330087	0.0100273771	0.0441220198	0.0506529308	-0.1106841614	-0.0674798603	0.0215350088	-0.0105160191	0.219229487	0.0930886624	0.0042818543	0.1132009307	-0.0037317315	-0.0321030495	0.0484918739	-0.1394511019	-0.0105003353	0.0577378419	0.0531499171	-0.0381755757	-0.0066264628	-0.0410923232	0.2167658209	0.0847725616	0.091540741	-0.1514828768	-0.0203522257	-0.0784521191	-0.1888206241	0.0740621769	-0.0705182648	-0.1801655948	0.0186184926	0.0283401668	0.1881450083	-0.154551339	0.0324074983	0.016219496	-0.0576851995	0.0143536953	-0.0321113276	0.0860231264	0.0498487372	0.0097901606	0.0920957308	0.0425019146	-0.0825389314	0.069764102	-0.1258116957	-0.0881240585	-0.0564316077	-0.0328853675	-0.0324504376	0.0996990633	0.1275661564	0.0824394879	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0037835853336503	0.0080144325673216	6.423112937614508e-05	1.4315517977013652e-05	0.0355967609903871	0.0014456787860695	2.089987152491383e-06	0.0012671293930067	-0.2290956258552299	0.0138176303965877	0.0524848057859994	0.0001909269097767	0.0048149144114577	4.063694122660028e-05	1.651360992254165e-09	2.318340078966305e-05	-0.0038279168313812	-0.0004009372851658	1.607507066361223e-07	1.4652947267971489e-05	0.0046257734590847	0.0004105431918534	2.139778009477243e-05	1.6854571237725926e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985.0813128735504	-1.908608377998462	970385.1929726776	3.64278594056592	1210.9428041013953	8.348901513504643	69.70415648220012	1466382.4748049502	898.5362487540235	0.1599789574032684	807367.3903249524	0.0255932668118367	956.4776627133264	795.0731883332065	1.099809	21.231173	0.0732004279022961	0.0358104409659987	0.0292860202	0.0778338129	0.0026810615	-0.0057572941	0.1714169636	0.0071076661	-0.1564887412	-0.0623825867	0.00906001	-0.0772485631	-0.054933018	-0.117883262	0.0893399954	0.066632739	0.0721194255	0.0470348844	-0.0263243991	-0.0181274739	0.0086110769	-0.1197320564	-0.0451354012	-0.1359409252	-0.0119659939	0.0006131311	0.154725712	0.0659892209	-0.1081462011	0.0101507228	-0.1482711798	0.0465619217	0.2498356523	-0.0605320515	0.0858664917	0.0064954151	-0.0349616343	0.0907549966	0.0702764631	-0.0902755169	0.0022145914	-0.1083569946	0.0759305116	0.0910400485	0.0151796707	0.1037068367	-0.029592062	-0.1290362707	-0.0443971794	0.0734884689	-0.0526798851	0.0735364101	0.0390470705	0.0376533256	-0.0374430665	0.1629320743	-0.0546404545	0.0312302572	-0.0355924724	0.1064120247	0.0481580008	0.1257254811	0.0207797926	0.0498603114	-0.0749305736	-0.0245633956	0.0344404085	0.0910104136	-0.0900525615	-0.072314477	0.0558068386	0.0483184445	0.2024663246	-0.1353749913	-0.0597697846	0.0440264596	0.1796148068	-0.0049027383	0.021575585	0.0134147004	-0.0832241082	-0.0710850861	0.0715546106	0.028895044	0.0308094443	-0.0187401617	0.0459464939	0.0432334292	0.1475632751	-0.1072765622	0.0355474631	0.0595675534	-0.0389784296	0.0435423866	0.0300261484	-0.0457283893	0.0769939037	-0.0253173739	-0.18536315	0.1239733065	-0.0602013539	0.106771271	-0.0456041506	-0.1112885046	-0.0987157576	-0.0153343313	0.1289543491	-0.1358317649	0.1238621448	-0.1160421985	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	-0.0019078660760527	-0.005691451409703	3.2392619149010264e-05	3.639952964152727e-06	0.0101606759898515	-0.0254360850005355	0.0006469944201544	0.0001032393365707	-0.2373280821856624	-0.0082324563304324	0.0563246185939245	6.777333723247791e-05	0.0046049575356002	-0.0002099568758575	4.408188971984171e-08	2.120563390468107e-05	-0.0036119705761874	0.0002159462551938	4.663278513222597e-08	1.3046331443243538e-05	0.0043748678869035	-0.0002509055721812	1.913946902785949e-05	6.295360615157539e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
